Hybridization REF	TCGA-E2-A152-01A-11R-A12D-07
HMGA2	-4.4611
B3GALTL	-0.814
ING2	0.54125
C1orf109	-0.603
INTS3	0.305125
ZNF558	-0.23225
TRPM4	1.81216666666667
LTB4R	-0.6005
ISYNA1	-0.32625
LSM7	-0.31225
LRRC47	-0.8838125
ZNF179	-2.3325
EXDL1	-0.0276666666666666
SLC4A10	-0.474125
ACSS2	-1.218
COPS7B	-0.779
KIAA0040	2.53633333333333
C1orf95	-0.516
AP1GBP1	-0.23375
OR9A2	-0.3465
FAM71C	0.304166666666667
RIN1	-2.03133333333333
ITGA4	-1.88325
DNAJC6	-1.7485
CLOCK	0.328833333333333
SLC35A4	0.912166666666667
DSG4	0.148
LOC26010	0.345
NSUN2	-0.62075
TMEM86B	-1.2434
C14orf135	-0.1645
KIFC3	-0.631833333333333
PHF5A	-0.2565
NCAPH	-2.432625
STK11IP	0.26525
FLJ42953	2.81325
CCDC19	2.19566666666667
ZNF329	0.251375
TAX1BP1	1.1715
ZDHHC18	-0.0706666666666667
C10orf88	-0.32025
TMBIM4	1.1959
NMUR1	-0.5035
KIR2DS4	0.3525
C9orf90	0.306
MGC87631	0.151
KDR	2.6595
ST3GAL2	-0.5715
RLN2	-3.54133333333333
HPD	-3.87525
MOXD1	-1.52
PDGFRL	2.88266666666667
SMYD4	-0.889142857142857
FAM103A1	-0.199833333333333
MFAP4	-0.990333333333333
LOC285141	-0.375
TMEM45B	2.067875
SMCR7L	1.12907142857143
GZMH	2.75625
CBLN1	-1.67383333333333
CNNM1	-0.30525
PHF17	-1.0435
NUP98	-1.15425
RMI1	-0.93625
PTPRS	0.2885
ANKRD57	0.2865
CLDN15	-0.646166666666667
OR51A2	-0.5245
GUCA2B	0.489
DOCK9	0.20725
ITGB1BP1	-1.5715
DLG2	-0.398375
BRAP	0.19025
SESN3	-0.164
ZC3H7B	0.775
FAM101A	3.12366666666667
FKSG24	-0.734
ZYG11B	-0.493375
RFC2	-1.383
SH2D3A	0.0085
DVL3	-0.278833333333333
ADFP	-1.63733333333333
KRIT1	-0.373
SERTAD3	1.1885
LEFTY2	-3.15675
KRT27	-1.232
SCFD2	-0.65125
MN1	-1.015
RORA	2.6115
PTPRD	0.628
PIAS2	-0.0698333333333333
CYP4X1	5.593
FBXL15	0.69575
MYH15	-0.0916
CRX	-0.450333333333333
TBC1D13	0.69775
SLC22A17	1.39533333333333
PLK2	2.7565
ARHGAP9	1.013
EIF1B	-0.74975
C20orf185	0.233
DEFA7P	0.355
PRIM1	-1.59283333333333
CRYAA	-1.091
BACE1	0.47025
AGTRL1	0.4
ACAD9	0.104375
GRASP	0.392
RBP4	-3.62883333333333
TFB2M	-0.52775
METTL9	-0.8776
ATP5O	-0.09725
SP100	0.1297
CPSF1	-0.149166666666667
S100A4	0.286
LIME1	-1.15
GPR137C	0.83925
OR2A2	-0.484
C2orf29	-0.63125
NUP188	-0.53225
SDPR	-2.3315
RAI1	0.429375
RPS20	0.1446
LAMB1	0.441
ADM2	2.454
ZNF229	0.60475
DKFZp434K1815	-1.306125
EPN3	2.41633333333333
CLIC3	-1.47725
MEIG1	-1.0835
HMGB4	0.034
STARD10	2.474
KLF8	3.67525
EPB41L2	0.076
JMJD6	-0.832375
CTSL1	0.0578333333333333
GPR27	-0.267
ELAVL4	0.939
MMP21	0.502
PPM1B	0.298375
SUV39H1	-1.03575
AAMP	0.0905
TUSC4	-0.552
MBD6	0.377
KLK13	-0.812375
FMNL3	0.658
TRIM13	-0.625916666666667
C15orf5	-2.36625
IQCF1	0.08225
CACNG8	-0.024
SLC35D3	0.300833333333333
ZDHHC9	1.3705
ODF3L1	-0.3445
C9orf86	1.2115
TSEN2	-2.3805
C17orf64	-0.00925000000000004
SEPX1	0.6966
TSPO	1.05533333333333
SYMPK	-1.0265
ADORA1	0.6025
TSPAN10	1.381625
SEMA6C	-0.142
RTTN	-1.0966
IL2	0.284
ARRDC3	0.45375
TBPL1	-1.625
STX12	0.52475
MRPL39	-0.7295
OR8H3	-0.5765
IFIT5	0.703166666666667
CASC5	-2.2115
FAM46A	-0.275
HPCAL1	-0.74375
CYLC1	1.244
VGLL2	0.207875
C20orf191	-0.704
CDH1	3.74125
ITPA	-0.1685
CCDC101	0.141
D15Wsu75e	-0.0505
EDA	-0.29925
CREG1	-0.95175
OR7G2	0.894
SAP18	-0.546416666666667
IFIT1	1.82775
CALML3	4.95466666666667
FLJ37440	0.457
FNDC5	-0.684
SERPINB6	0.339714285714286
JUNB	0.7399
SYS1	0.8915
SCN2A	1.2975
ZKSCAN5	-0.6882
WNT7A	-0.1485
TSHZ3	2.98425
RNF148	0.39325
H6PD	0.511125
CAD	-1.06466666666667
ZNF449	0.177
DOCK10	-1.4275
FAIM2	0.307
HEXDC	-0.4255
PRB1	0.673
C14orf148	0.423
ETHE1	0.78325
IRF5	0.4758
GNMT	1.5095
MGC16291	-1.58725
RPAIN	-0.665142857142857
CAGE1	-0.31
CNTNAP3	-3.535125
ACTR1B	0.12675
EEF1E1	-1.907
MSX1	-0.04375
ESF1	0.1695
HSPC171	0.2625
MRPL2	-0.704666666666667
RDH12	-0.4945
CELP	0.374
METRNL	0.53925
C10orf116	4.10483333333333
C19orf48	-0.64725
ZNF346	-0.121125
NCR1	-1.798
C10orf64	-0.501
CD52	-1.02225
VPS18	1.637875
AP4S1	0.281833333333333
NPBWR1	1.332
TPK1	1.11625
UBA52	-0.933944444444444
RIPK1	0.5555
CPNE3	0.8988
HSPC159	-0.648125
C8orf38	0.108
LRRC4B	-0.4645
PARP10	1.411
ANKRD50	2.106
CXCL9	5.35475
FGF18	-0.453454545454545
EIF2A	0.862875
SLC20A2	1.05433333333333
KIAA1549	0.979333333333333
SPINT1	2.1434
ZNF584	-0.1185
CRBN	0.199666666666667
ABCF3	0.129166666666667
NCBP1	-0.447166666666667
PLA2G4F	1.3455
PCDH10	-1.006875
TTC21A	-0.65975
C20orf144	0.8005
FGFR1OP2	-0.515333333333333
SLC9A1	1.1381
CHRND	0.4205
FOXF1	-2.032
KIAA1467	0.45125
TPO	-1.96416666666667
LTF	2.98771428571429
DNAJB9	0.24025
MRPS27	-0.84
bA16L21.2.1	-0.045
WBP2	0.562666666666667
MRGPRX3	-1.67566666666667
PRPF18	0.9055
C10orf58	1.117
SMOC1	-0.2472
ADAT3	1.0275
TMEM138	-0.54825
TMEM131	-0.1225
TIMM8B	0.27875
MYH7	-0.714333333333333
ST6GAL2	1.196375
KIF1C	0.30325
SUHW2	-1.211
PAPSS1	0.4835
CABP2	-0.118
HOXA4	-1.37725
ELF2	0.8225
SEMA3D	1.6889
MC5R	-0.00199999999999999
OGFR	0.497
FLJ30092	-0.376333333333333
TGFA	-0.5238
MMP17	0.43675
KIF15	-3.28375
CHIA	0.1935
CATSPER3	-0.051
CEACAM7	2.85216666666667
PADI2	3.540375
HOXA9	0.665333333333333
LNX2	-0.376833333333333
TMEM144	1.80725
HIF1AN	-0.18375
METTL7A	-0.9983
C6orf165	2.36233333333333
KIAA1468	-0.045875
DSG3	0.6285
ZNF180	0.139
EIF4E3	0.165875
SLC46A1	0.479125
DKK1	-4.7475
ZNF205	1.413
LOC162073	1.79422222222222
COX7A1	4.83975
MAGEA1	-4.85416666666667
NEDD8	-0.0918333333333333
KLHDC5	-0.0523888888888889
C3orf19	1.04616666666667
MRPS2	-0.51325
POLR3H	0.3165
ABHD11	1.1358
TMEM17	0.006
PAIP2B	-1.2321
MAT1A	-4.74325
LGI3	0.269
THUMPD2	-0.304
TKTL2	-0.162333333333333
XAGE3	-3.761
CALM3	0.52475
C6orf136	-0.228666666666667
KCNC4	0.657166666666667
RGS9	-0.761666666666667
ACIN1	0.9145
SPATS1	-0.42975
XKR8	-0.131
FAM84A	2.35108333333333
MS4A7	4.88109090909091
AGXT2L2	-0.15975
OR1F1	0.3965
SMAP1L	-0.153583333333333
IPO11	-0.229125
ZC3H11A	0.031125
C1orf151	0.685875
RNASEH2A	-1.89875
CCR10	-0.621
TXNDC11	0.0878333333333333
TMEM112	1.086125
MAP1B	0.217285714285714
NVL	1.04525
PKM2	-0.71165
ARC	-0.90625
NUP54	-0.0105
PPFIBP2	2.146
STAT2	0.717375
PTAFR	1.72333333333333
ROBO2	-1.40825
RNF40	0.454333333333333
CCDC135	-0.593666666666667
IFT81	-0.0351111111111111
MORF4	0.0605
TM7SF3	0.18525
OR10H3	0.5405
ABP1	-0.116125
CHRD	0.745625
PLEKHA8	-0.0526666666666667
NCALD	2.29491666666667
OR5AK2	0.1295
ACCN1	-0.637333333333333
SLITRK1	-0.3815
ARMET	-0.76975
C9orf52	-0.04575
REEP4	-0.868
MTSS1	1.42875
ADH1B	0.0935
DLD	-0.6425
CDK5	-0.647
PPFIA1	-0.398625
WFDC3	0.73325
DNAJB12	0.874214285714286
RANGRF	-0.363
MLANA	-4.3465
AMY2B	-0.7415
KIAA0319	-1.605375
RPS7	-1.3305
JAK3	-0.1667
ARFGEF1	0.92475
CXCL5	0.431666666666667
TRAPPC4	-0.8805
CETN2	0.941
HSPC111	-1.306
RHOBTB3	-1.2087
PHLPP	-1.251
RGS10	1.51175
TMEM58	0.5735
CHERP	-0.932
HSP90AB3P	0.158666666666667
FSTL3	-0.4375
PEX11A	1.40425
OR5V1	0.465
FCN3	2.32425
PTPN3	0.67425
NPTX1	-5.226625
C21orf84	-1.53225
C11orf51	-0.189125
ZBED2	1.0225
FLJ90757	0.72575
NPY2R	0.224333333333333
PLD3	0.7215
SYT17	3.54983333333333
SGSM2	-0.0885
OR1A2	0.118
FOXP1	1.7505
SLC5A1	5.77775
POFUT1	-0.7314
EPHB6	-2.48333333333333
MYO1G	-0.817125
STAC	-3.0168
KLHL17	0.0721666666666667
RGMA	0.0814
TJP2	0.7568
FAM114A1	1.11416666666667
SERINC1	1.03975
SLC9A8	-0.242
PEX19	0.215875
EDN2	4.077
PSMD7	-0.0802222222222222
C3orf41	-2.19325
UQCR	-0.53675
PPP1R3C	1.38575
LRP4	-1.7975
TM2D1	-0.38375
TTC17	0.8414375
C4BPB	-3.01725
CCL25	1.42875
ZNF253	-0.496833333333333
CHRNA9	-3.7685
SOX11	3.63875
HIVEP3	0.645
CGN	1.49766666666667
C3orf35	-0.1945
PKD2L1	4.34225
SYVN1	0.50175
PDE8B	-2.438875
LOC439951	1.572
LTC4S	2.58783333333333
MIF4GD	-0.3865
SMARCA2	1.5345
TUBGCP6	0.2765
CABLES1	-0.054375
C16orf77	0.4095
ZNF791	-0.0155
FUT5	0.6555
ADH6	-2.6405
P4HB	0.6625
CLDND2	-1.1495
ALKBH8	0.60225
PLAC4	-2.23
F11R	1.33657142857143
MGC35295	0.6625
PDZD4	-0.211166666666667
LOC389073	-0.763
FAM80B	-0.0983333333333333
PSMB1	-0.234375
TXN	0.167166666666667
VIPR1	1.2975
WBSCR18	0.3807
EXOSC6	-0.582666666666667
ACTA2	4.45333333333333
SP5	-1.35025
ANKRD1	-2.91833333333333
DDR1	2.1005
ATP6V1D	0.0975
PTGS1	-0.540916666666667
RNF157	-1.06325
DCC	1.02
SPAG7	0.1835
FBXO18	-0.4105
UBE3C	-0.0141
HOXC6	0.90725
LRP2BP	-0.141166666666667
MYST2	-1.00825
PDSS2	-0.5125
ATE1	-0.44275
ARAF	0.02075
KLF10	0.51175
PLA2G2E	-0.00125
ASCL1	-1.30733333333333
TSNAXIP1	2.50825
FAM131B	1.607125
IFNA10	1.479
NUP43	-1.58625
FAM44B	-0.434375
L1TD1	-5.57
NMD3	-0.924416666666667
C18orf54	-1.9604
PHOSPHO1	0.316
RAG2	-1.1775
EMILIN3	-0.134
METTL3	-0.9025
VPS13C	0.35575
REXO2	-1.08075
ANXA4	0.24325
CA1	-0.94925
DCP1B	0.09475
TULP3	-0.753333333333333
ATP2A2	-0.383928571428571
ATIC	-1.0245
ADAM15	0.262
NPL	0.8495
LGR4	-0.6315
UEVLD	0.2065
GAB1	1.0425
SNAI2	0.701
ZGPAT	0.5279
SNF1LK	0.478375
DLEU1	-2.563
UBE2Q1	0.071125
ZMYM6	-0.264375
JPH3	1.128
FAM38A	-0.275083333333333
PXK	-0.722166666666667
DENND2D	1.5265
BAX	0.33225
CP	-2.75281818181818
RPL37	-0.684
G6PC3	0.835
NCOA4	-0.595833333333333
LRRC14	0.02875
GORASP1	0.3145
FCHO2	1.962
CYP24A1	-3.1108
FXYD3	2.422
SMARCAL1	-0.23375
ABCB8	-0.0883333333333333
CCDC44	-0.6225
PRDM7	-3.28225
USH1C	-1.65925
DNAH5	2.23366666666667
SRF	-0.2755
MAL2	2.2125
PGPEP1	0.1005
SIN3B	-0.354
SEMA3C	0.623666666666667
GRAMD3	2.02575
FBXO10	-0.79
OR5D13	-0.9
FLJ31818	-0.284875
CACNA1I	1.096375
S100A13	-0.0745
TP63	0.422714285714286
ANXA11	0.2471
WDR66	-0.188875
CSF2RB	-0.2155
IFI44	0.84075
DACT1	2.319
ANKRD23	-1.2225
ATP5G1	-1.94133333333333
C21orf70	-0.337166666666667
PPWD1	-1.015
DNAJC13	-0.386
PAH	-6.0304
PTCH2	0.4775
TRMU	-1.24725
CCDC9	0.671
USP3	-0.235
DCLRE1C	0.0695
FAM55C	-0.84125
FRMD4B	1.54375
CYP2R1	-0.65
RFPL1	0.3375
XPO5	-1.7555
ARL6IP2	-1.7385
OSBPL5	1.7075
MMP9	4.77245454545455
KIAA0802	-1.101625
DHRS2	-3.47
SGEF	0.93875
TXNDC10	-1.0025
EXOC6	-0.13025
RPS27	0.185833333333333
PNCK	-0.2805
FSTL1	-0.01725
AACS	0.56725
SLMAP	0.252
SAMD4A	-0.4392
ABRA	0.27
SMARCD3	-0.41375
PKNOX2	-2.6495
A4GNT	-0.067
C9orf39	-0.644666666666667
RALYL	0.7465
MGC33556	-2.8315
C10orf25	-0.7245
BBOX1	4.0005
NHEDC1	1.14475
XDH	0.21825
GCSH	-0.874
EDN1	0.378
MTERF	-0.502
CLK4	0.193625
ZNF799	-0.348333333333333
KCNG1	-0.841875
CXCR4	1.4695
PTPRR	-1.68375
IRAK1	0.00975
LOC401397	-1.29325
TMSB10	1.113
CXCL3	-3.5764
TMC4	2.72925
OR7A10	0.568
STYK1	3.00075
CHRNA10	-0.56975
CCNI	0.97375
EP300	1.56114285714286
LOC165186	-0.939333333333333
HIC2	-2.7065
SDR-O	-0.149
OR2W1	0.5445
KCNA6	-0.531
TRIM74	-1.77125
REEP6	-0.02425
ATP5G2	0.1405
ERG	0.926125
TMEM42	-0.411
PARN	-0.0406666666666667
SOD2	-0.6176875
DIRAS1	-0.337
PNPT1	-2.31975
JOSD3	-1.4585
hCG_40738	-0.02
PDE1C	-2.1155
SEMA4D	-0.158875
AGPAT1	-0.0836666666666667
NOSTRIN	1.247875
MAP3K3	-0.379666666666667
MAX	0.865714285714286
CAPS	0.4625
SERPINA12	0.132
OSBPL8	1.182
RICS	2.4298
NR4A2	0.658166666666667
PPCS	0.829333333333333
LONP1	-0.9235
SCYL3	2.3125
HERC2P2	-1.8275
FIBCD1	0.504
C15orf41	-1.42825
DMC1	0.911666666666667
C20orf27	-1.5045
RPS6KA5	1.3559
FAHD1	0.0348333333333333
SLC12A4	0.66875
BRCA1	-1.86458333333333
GBL	0.2315
SLK	1.442
NUDT9P1	-1.4905
NOXO1	-0.805
USP52	-1.34125
BAZ1B	0.428875
SLCO2B1	3.02
BBS12	0.498666666666667
LRGUK	-0.981333333333333
TERF2IP	0.4255
COL1A1	5.8715
KIAA0090	0.712375
GRK5	-0.322666666666667
AP1S2	-1.0501
TMEM52	-0.294
CA11	-0.51
OR4A15	0.5285
ACBD3	0.9116
SPAG11B	0.102142857142857
PRDM2	1.061
FOXP3	0.20425
SMYD3	-0.3319
LOC389199	1.2855
LGI2	1.64866666666667
NAPE-PLD	-0.7479
ANKRD6	1.058
WDR45	0.627833333333333
SHROOM1	2.413
PSCD3	2.114
PYY	0.503
KCNC1	-0.316
ARHGEF9	0.6086
OR8J1	0.90925
GPR55	-0.1555
NS3BP	-1.228
C10orf22	-0.1215
NAT8L	-3.148
DUSP4	2.17483333333333
FOXM1	-2.0265
GRAMD2	0.4028
ZBTB48	-0.0811666666666667
BUD31	-1.041
PABPC5	0.973
CCDC41	-0.0475
FBXO11	0.000666666666666649
C6orf148	-1.69
RFXAP	-2.1255
C6orf15	0.1825
CDK8	-1.5755
C6orf70	-0.52625
TESSP2	-0.0605
ALG2	0.2975
PPP1R3D	2.4695
TPM3	0.108833333333333
SYT13	3.30525
EPB42	-1.111
CETN3	-0.016
PRY	-0.1755
NTHL1	-0.858333333333333
POLR2B	0.13
RPS28	-0.4755
P2RX3	0.63575
LYZL4	0.9825
WBP4	-0.9881
PMM1	-0.4435
C11orf79	-0.207
CBLL1	-1.1875
IL1F10	0.686333333333333
VAX2	1.7355
SETDB1	0.0465
LRAP	-0.612333333333333
GCLM	-0.232833333333333
CPEB3	0.8055
PPM1A	1.250375
INTS1	0.2305
CAMTA1	1.88575
SAMSN1	-1.237
LOC158830	-2.514
GMPPA	-0.591625
AIPL1	2.27125
IL24	-0.410833333333333
BDKRB1	-0.355
MLF1	1.5515
TAF12	-0.18
ID1	0.58725
THADA	-0.19025
PIK3CB	-1.0465
OR4N5	1.522
TBC1D17	-0.00833333333333333
COX8A	0.71525
CDCA4	-1.42675
C2orf44	-1.107
ZNF534	-1.39325
IMMP1L	0.422
NIPSNAP3B	0.44275
FTMT	0.068
PWP2	-0.329666666666667
MMP15	0.0527
DNAH11	-0.60225
MTMR14	-0.413
DNAL4	3.0655
IPP	0.2225
TMEM59	1.4195
C1orf157	-0.2805
RGS4	-0.190166666666667
DDX18	-1.02466666666667
SNX6	-0.1795
ZNHIT2	0.609666666666667
NCDN	0.365166666666667
FLJ33534	-0.38425
RAG1	-2.63842857142857
OR4D10	0.5665
PTPN5	-0.398166666666667
POMT1	0.769375
LRRC8A	0.9918
CYP1A1	-1.079
CAPN1	0.355166666666667
DDHD2	-0.4925
GRIK2	-0.378666666666667
GNRHR	-0.15525
PPBP	0.3895
HTR3A	0.11175
SLITRK4	0.58275
ANKRD49	-0.72325
BTF3	0.1077
SARS	-0.24025
C13orf18	0.539833333333333
CACNB1	-0.592857142857143
QKI	0.203863636363636
SETMAR	0.123125
MAN2B1	0.969166666666667
EML3	-1.08675
ACADL	-0.758666666666667
OFD1	0.059875
DEFB114	0.0675
CGA	-3.7862
PEX16	0.211333333333333
LRRC10	-0.5015
GNG12	-0.58
C1orf152	-0.434333333333333
CHRM1	0.304
CD53	0.281375
DBH	-0.757
TFAP2B	5.19475
HIST1H2BJ	0.857333333333333
FAM46D	0.634
TMEM11	-0.488
C3orf32	-3.169
PCCB	-0.5795
IPO13	-0.04375
C6orf105	-2.94175
COMMD5	1.12525
SUV420H1	0.4274
LTBR	1.6395
ARHGAP15	-1.490125
HDHD2	-0.7345
TDRKH	-0.295333333333333
LOC401052	1.182
PSG4	-0.510333333333333
GNB4	-0.395
SPATA4	-1.14325
SLC9A3	-0.228
OSBP	0.287333333333333
NBPF3	-0.273583333333333
DOCK11	-0.5625
SLC39A5	-1.30716666666667
PRR5	1.4261
C10orf63	-0.195625
SMTNL2	-1.544
ADRA1A	0.96025
ASAH1	1.9555
DOM3Z	0.2123
GIPR	0.564333333333333
AHI1	-0.772833333333333
NADSYN1	-0.217166666666667
RGS14	0.7743
IL18BP	0.2623
RTN4RL1	0.484916666666667
ARMC6	-0.6955
PSMD5	1.0805
HK3	1.478
OR4S1	0.735
RSU1	0.9313
MAD2L1	-1.92588888888889
EIF4A3	-1.04525
DLEC1	-1.09816666666667
E4F1	0.556
CHMP2B	0.6838
CAMSAP1	0.38775
RPS21	-1.2635
ARID5A	1.02175
UBE2N	0.303
IGSF8	1.25083333333333
MAGEB6	-1.649
ACAD11	-1.2441
MGC4172	-1.678
LMO4	1.52275
KLKB1	-0.40725
HP	-0.4685
HDAC3	-0.14775
SCHIP1	0.9285
CLCA1	-0.0175
OLFML2A	0.804875
C1orf112	-1.5825
KIF19	0.245916666666667
HAPLN4	-0.2317
CXCR7	0.506
GOT2	-0.00979999999999999
RAB38	-2.473
DCX	-1.85275
PPM1H	0.62475
NFYC	0.759583333333333
KIN	0.262875
ZNF228	1.069
PLSCR4	1.62933333333333
HIG2	0.1765
FAM79B	1.5855
C21orf86	-0.7987
KCNK10	-0.21475
ZNF738	-1.580625
FSTL5	-1.07216666666667
OR6A2	0.236
OTOA	0.726
EXOC1	0.153375
AHRR	-3.067
PDAP1	-0.752583333333333
C19orf6	-0.653875
ZAN	0.3185
LY6G6E	0.278
EIF4E2	-0.0585
C20orf198	-0.2955
ZNF324	0.73625
CYP3A5	-1.086
ENTPD7	1.384
MBOAT5	-0.15
GJB5	2.8855
TTC13	-0.28625
S100Z	-1.41633333333333
KIAA0664	-0.104833333333333
PDGFRB	2.99416666666667
IL17D	-1.00525
OR56B4	-0.28
RDX	-2.57233333333333
SLC34A3	0.788
IL28B	-0.3295
JUND	1.3155
CHRNB1	-0.134375
CAMK2B	1.06775
FETUB	-1.56875
CXorf23	1.427375
MRTO4	-0.988625
TTC3	1.4916
NDUFB8	-0.4085
EDG2	0.34375
SEMA3G	0.2035
IL23A	-2.85
GRHL1	1.2892
LOC441054	-0.127
WDR65	0.453428571428571
PSTK	-0.56425
STOML3	0.787
R3HDM2	-0.455
C5	-2.731
SLC2A10	1.8735
C3orf22	0.45125
PAQR3	0.235846153846154
ANKRD26	-0.0668333333333333
HCRTR1	-0.057
LOC399947	-0.085
PSD2	-0.7435
TIGD2	0.250833333333333
SCRN1	0.076375
COQ10A	-1.59075
DDI2	-0.4495
METTL7B	-0.672666666666667
UCN2	0.9075
FAM92A3	-1.389
WDR16	-0.09125
ZNF511	0.0263333333333333
ZMYM5	-0.997875
POLR3G	-3.28025
ZNF586	-0.6855
C1orf49	0.629333333333333
TANK	0.0868333333333333
RCAN1	-0.616333333333333
PELI3	1.213
LIMD2	-0.382083333333333
TMEM189	0.231
NTN4	2.6365
LOC151300	0.0345
CLEC2A	-2.4435
GPR135	-0.494625
DPYSL4	-1.5232
JAK2	-0.800166666666667
TSHZ1	0.165666666666667
TM9SF4	0.091375
ZNF264	1.48233333333333
SIRPG	1.015125
BICD1	0.60275
HERC6	0.393
METTL5	-1.2955
CASP1	-0.10575
PRRT1	-0.628166666666667
PLA2G4C	1.412
ICA1L	-0.999928571428571
TPTE2	0.12525
OTUD7A	1.378
AQP11	-1.2435
APOA2	-3.6147
KALRN	0.5537
SECTM1	0.3125
IFNAR1	0.5845
TALDO1	-0.474875
RAB11FIP4	0.208416666666667
EIF5A	-1.1785
FAM49A	2.3525
NEGR1	0.0434
YTHDC2	0.4285
EHD2	0.382875
NCF1	1.947
SCRT2	1.9555
HOXA5	-0.84
NUP133	-0.1415
FGF12	0.490125
SLMO2	-0.8705
SNTA1	0.42775
CACNG2	-0.160125
GCM1	0.465
ELF1	0.408333333333333
TLR5	2.66875
TCFL5	-1.06875
RBMY2FP	-1.586
LOC100125556	0.03225
FAM129B	1.312625
MAP3K7IP1	1.333125
NCK2	0.9315
OXA1L	-0.85175
FMO9P	0.7915
ZSCAN12	-0.3045
PSMD12	-0.636166666666667
HSCB	0.93
CLDN10	-3.36625
MGC13053	-0.48975
HPCAL4	-0.716333333333333
ASZ1	-0.119
MEX3D	0.453166666666667
NFAT5	0.359
CSPG4LYP1	-0.0673333333333333
FBXO3	0.3233
DVL1	0.133
CMKLR1	1.71633333333333
TYMS	-2.6735
PEF1	1.20275
ZNF750	1.64283333333333
MCM5	1.3034
MEGF11	-2.23575
KCNK7	0.051
PTP4A3	0.988
C1QTNF2	0.0108333333333333
OR6S1	0.2025
FAM122B	-1.72575
ZNF551	-0.77625
HBQ1	-1.911
GEMIN6	-0.541
ARSK	-0.58725
RBP7	0.459166666666667
CPNE9	0.11975
DSC1	0.391
LOC730112	-0.7485
MAP2K4	0.067125
HS3ST5	-3.8145
EPB41L3	-0.72025
TEKT2	0.19225
CDKN2B	0.822333333333333
ZNF480	-0.2455
MAP3K6	1.4442
MAP6	0.696333333333333
HN1	-0.1567
OR2L13	0.432666666666667
SLC16A11	0.564
FAM96A	-1.10075
APOL1	1.72175
C5orf32	-0.23625
RTP1	-0.719833333333333
RNF175	0.24175
ZBTB41	0.944125
AHCTF1	0.6574
SAE2	-0.4606
ITGA2	-0.34975
MME	0.559666666666667
CCDC14	-1.33675
MAST4	1.35414285714286
KRT33B	-0.328
KCTD2	0.0263333333333333
WDR26	0.648666666666667
MFI2	-0.245625
NR4A3	0.20875
ARSA	2.0735
UNKL	-0.015
SULT6B1	0.2815
CCNA2	-2.2265
SOX15	-0.743
PPAPDC1B	-0.17075
C19orf44	-0.1225
MCAT	0.9695
ARID1B	0.723875
OR52N1	-1.433
C12orf48	-1.61
MAGI1	-0.6345
NIPA2	-0.796
GBX2	-1.26775
RSHL3	-0.0865
RAVER1	0.224666666666667
C15orf17	0.39825
SLC30A2	1.924125
ZNF518	-0.33725
PCYT1B	-1.961
C10orf114	-1.0535
EIF3H	0.287333333333333
SLC25A39	-0.61
KIF1B	0.426
AMOTL2	-0.7045
C6orf120	0.2565
PSRC1	-1.452
PLA2G10	1.093875
KIF5C	-0.0934285714285714
MRPL37	-0.886
C17orf62	0.401666666666667
C9orf135	-1.7128
DUSP10	1.6156
CLCNKB	0.009
PSMA5	0.00237499999999999
C8orf53	0.71025
AMPD3	0.681
PIAS1	-0.193
ADCYAP1R1	0.2065
GYLTL1B	-0.57
CDH20	-0.102
FBXO7	1.104
TMEM134	1.23666666666667
FLJ14213	1.6905
ZNF3	0.025
LRRFIP1	0.702583333333333
CNOT2	0.8295
ABI3	2.3745
ALDH5A1	-1.02475
HNT	4.1983
SERPINA4	-3.006
TK2	0.830916666666667
STMN1	-0.628111111111111
GUCA2A	-0.02
GALNT10	1.89378571428571
DPP6	-0.34265
C9orf93	-1.097
PRELID2	0.229625
STK39	0.631125
SFTPA1	-1.02775
CKS2	-0.806222222222222
RHO	0.2305
C20orf135	0.731
XKR3	-2.1185
CR1	0.079
RPS6KA2	1.3285
C20orf112	0.8945
MRPL22	0.153
C4orf23	0.789666666666667
GADD45B	1.0205
KLHDC1	1.096
C2orf48	-2.9915
ZNF287	0.889
DAAM2	-0.8365
DPPA2	-3.49916666666667
TCTN3	0.0106666666666667
DNAJB11	0.395875
FPR1	3.89675
DEFB4	0.1405
PTCD2	-0.9018
SMOC2	4.91533333333333
CABP7	2.12775
SERPINB11	0.9475
MAGEF1	0.222
NDE1	1.1015
ITGA10	1.3095
FSHB	-0.4655
ANXA2	1.022
HORMAD2	0.216
HLCS	0.339
MCF2L	0.72275
FH	-0.408
TBC1D24	1.5445
KIAA1505	-0.16625
LGALS2	-2.972
CNBD1	-0.168
SYNPO2L	-0.68525
PTPN23	-0.0097142857142857
C1orf183	0.3565
MAGEA8	-2.9055
DGCR8	-1.43125
GSR	0.51775
PAQR7	0.31675
ZNF676	-1.31425
CACNA1C	0.6433
SP7	0.798
PDCD6	-0.57375
NRN1L	-1.293
BRI3BP	0.691666666666667
KIAA1183	0.456
ASB4	0.13525
CCL23	0.4304
OBSL1	0.047
SLC12A7	1.784
KIAA0240	0.699125
CD1B	-3.68333333333333
FCGR2A	1.63025
MDC1	-1.83
HTR1A	0.2645
OCEL1	0.0315
ATP11B	-1.3315
FBXO34	0.4765
PCDH12	3.952
RPE	-1.06925
C17orf74	0.041
CSDC2	1.43683333333333
PET112L	-0.0335
TMBIM1	1.04675
P2RXL1	-0.071
TCHP	-0.36925
TRMT1	-1.50833333333333
F2RL2	-0.0824999999999999
LRRC32	3.33966666666667
IMPG2	-0.14
BGLAP	-1.141
LOC493869	-0.28975
MRAS	1.57275
