Hybridization REF	TCGA-E2-A15A-01A-11R-A12D-07
ITGB5	0.5741
YIPF3	1.11625
FKBP2	0.745
NR1D1	-0.7922
TMEM110	0.0235
NEK2	0.0256666666666667
PRAMEF8	-3.51225
C20orf52	0.727833333333333
PCDHGA3	-0.5495
VWA3B	-0.577
NDUFA5	0.11075
THAP9	0.52125
FLVCR2	0.5285
AP1S1	0.039
SMAD6	-1.509
SAV1	-0.477625
SAT1	1.088375
ZNF251	1.599375
ADAMTS7	-0.0651
RPP38	0.397
C1orf211	0.7665
YPEL2	0.78575
RBMS1	-0.47775
ZNF445	-0.797833333333333
NRXN2	0.098
PGBD4	-0.96575
UGT2B28	-3.50625
WBSCR16	-0.5068
NLRC3	0.857625
ASTL	0.0815
ST6GALNAC1	-0.98
ZADH2	-1.049875
MLLT4	1.26633333333333
ARL6	-0.640833333333333
MEF2C	-0.41675
CBFA2T3	0.3395
AFF3	1.45714285714286
COG7	0.253166666666667
MYB	0.205666666666667
PLXNA3	0.519
XRCC2	-2.54233333333333
MMS19	-0.19775
ST8SIA5	-1.64175
CHPT1	-0.0273333333333333
KIAA1712	0.4845
OR6X1	0.9965
ACTR3	0.73025
UGCG	-0.047
OR4P4	0.7535
ZAP70	-2.5405
LPP	0.92575
ZNF485	0.11475
PTPRCAP	0.43125
IL12RB1	0.49125
ATRX	0.2351
CHST8	1.61825
C14orf109	0.28325
ARV1	0.607
NMB	-0.0832857142857143
COX5A	-0.399
EIF6	-0.14725
MPPED2	-1.62883333333333
SEMG1	-3.241
CHRDL1	-0.9845
TRAF3IP2	0.467
WNK2	-0.637875
LILRA4	2.73016666666667
LAMA2	4.11725
PXT1	-0.1945
RLBP1	-4.675
CD300C	0.84825
SLTM	0.182
FLJ10404	-1.411625
APOBEC3D	-1.471
RENBP	1.47516666666667
ATXN7L1	0.1045
NID1	0.487
TUBGCP3	-0.309875
ITIH5	-0.00535294117647059
CCDC110	0.43225
C8A	-3.04875
MGC87042	-0.79025
HOXC13	1.521
TFDP2	-0.425
HCP5	1.753625
POLI	-0.43525
UCN	-0.474166666666667
ZNF764	0.738333333333333
C8orf45	1.2235
FHL3	-0.6725
SPATA5L1	0.906
MMRN2	2.87283333333333
NDST1	0.374666666666667
COL20A1	-0.4595
ZNF248	-0.820333333333333
PELP1	-0.526666666666667
MBL2	-3.42016666666667
RNF41	0.368875
C5orf24	-0.52125
THOC5	-1.227875
SERINC3	0.727583333333333
RP11-151A6.2	1.6595
CDCP2	0.23075
HIST1H2AA	1.08975
C11orf75	0.460333333333333
FKBP7	-0.19825
DDOST	-0.73075
GPNMB	1.53233333333333
TTF2	-1.08416666666667
KCNT1	-0.2296
SLC39A14	-1.300125
NGRN	0.8242
GPR137B	2.65525
MECP2	0.040375
PSMA1	0.38425
C16orf73	-5.2435
TMEM60	0.298166666666667
CSN3	-0.423
NOS1	0.285
RAB7L1	0.127333333333333
YBX2	-0.059
KIAA1166	-0.96025
FUBP3	0.836333333333333
ABCG1	2.1695
ACACA	0.38125
ARL11	1.7285
ATOH1	0.0485
ODF1	-0.472166666666667
CREB3L3	-2.04816666666667
TMEM127	1.58021428571429
DSCAML1	1.993
PLN	3.47866666666667
LYPLA1	2.01525
PRDM9	-2.499
SASP	-0.5565
PLUNC	0.095
INTU	0.24825
HISPPD1	0.0495
LNPEP	0.358
YARS2	-0.693166666666667
APCDD1L	-1.5965
ZCCHC4	-0.3143
FBXO22	0.465833333333333
TTLL13	-0.334
ZNF669	0.0253333333333333
PTGDR	2.72925
DDX27	0.88575
KIAA0409	0.122
GJB6	0.306
ASB8	0.92075
PLP2	0.235666666666667
MEPE	1.03733333333333
OR10J5	-0.035
KRT222P	0.62575
COQ7	0.0485
C1orf101	0.76975
RERG	3.5121
CHMP5	0.67975
THAP11	0.00875
ZNF43	0.541
ZRANB3	-0.751833333333333
KRT13	1.099625
MRPL19	-0.1605
RBBP9	0.4485
SPATA17	0.630875
BXDC5	0.0691666666666667
PAFAH1B1	-0.0998333333333333
MAGEE1	0.509
OSTF1	0.19025
KIAA0323	0.657333333333333
TXNDC13	-0.94
CNTN4	2.352625
LCE1B	5.021
UNQ501	0.92475
ZNF154	0.31625
C3orf64	0.33575
SYT5	1.395
PON1	0.507833333333333
FLJ10357	-0.66925
ATP4A	-1.8755
GNPDA1	-0.823333333333333
MGAT1	0.458666666666667
C14orf121	0.5885
SLC35B2	0.0535
MIER3	0.963
CHEK1	-1.764375
ZNF8	0.422
TXNDC1	-0.533333333333333
CKB	-1.7374
RTN3	0.944857142857143
FZD2	-1.182
PART1	-0.42675
PSMB6	0.1875
PCDHB8	0.0215
PHC3	0.1479
PPP1R8	-0.487833333333333
NOVA2	1.92183333333333
TNFRSF11B	-3.561
GOLPH3	0.989666666666667
UBLCP1	-0.78625
SUHW3	-0.81675
TTLL1	1.27825
OPN4	0.4815
OR13G1	-0.2745
ZPBP2	-0.691
HSD17B11	-1.681375
C9orf50	-0.0935
DHDDS	-0.140214285714286
CTSW	1.6276
NEFM	-2.76066666666667
MRPL28	-0.6435
SYN1	-0.522833333333333
PIGV	-0.3115
ZIM2	-1.70625
APBB1	-0.234
SND1	-0.37
C1orf123	-0.4895
CHD3	-1.07725
BHLHB8	0.16375
RNASE2	0.123666666666667
BCAP31	0.84675
SLC25A44	0.460166666666667
CHD6	-0.2336
PIB5PA	0.681076923076923
SELS	1.095625
LOC541471	-0.13275
FAT2	0.0565
ZNF81	-0.4335
OR4C16	0.558
FLJ10081	-0.188
LRRC4	0.334
CS	-0.237833333333333
N4BP2	0.206625
IGFBP7	2.12175
ZNF318	0.168583333333333
NDNL2	0.56325
ZNF609	0.537875
SIRT4	-0.28825
EXOSC10	-0.98725
ECE2	0.361
OVGP1	0.82325
GTPBP3	-0.84775
PACS2	-0.254
C19orf36	-0.8995
ARL4C	-1.096
ATG4B	0.05075
UBQLNL	0.9735
RHOXF2B	-3.8255
PLEKHG2	-0.687
GALR1	-1.6195
AQP4	0.0772
HDAC7A	-0.6185
DCUN1D3	-0.303
OR8A1	-0.4015
CCRN4L	0.45025
CBR4	-0.899833333333333
KIFC1	-0.97
SLC7A14	-2.0074
LHX5	0.121
TRPC7	-0.6735
LPXN	-0.61675
SERPINA1	-2.18775
RPS13	-0.7734
BPIL3	-0.0015
PRKAA1	-1.45325
FADS2	-0.4389
ENAH	-0.5465
PRO1768	2.2175
APBA2BP	0.59025
LIPH	2.0785
C3orf33	0.1205
RCC2	-0.119
ALDH1A2	-3.3116
RNF103	2.48375
AHCY	-0.1565
ALG12	1.122
CCL17	1.196
ZNF543	0.853833333333333
ESRRG	-0.1187
CNGA1	0.684
RDH5	-1.52383333333333
OTX1	-0.6984
PTGFR	-2.6475
CDR2	-0.376875
SELE	3.568
NLGN2	-0.909166666666667
EXOSC9	-0.4665
ZNF566	-0.4355
KLRC2	-3.227
GPR12	0.5895
KIAA0196	1.17275
PDRG1	0.4715
SSR3	0.1525
MSI1	0.3055
CST9	2.1485
CC2D1A	-0.242
PLAGL1	-0.793111111111111
ZNF778	0.126
RNF2	-0.49475
KLF6	0.539
THBD	0.823166666666667
tcag7.1314	0.67775
NR5A1	-0.180333333333333
ABCD2	0.1845
DNAJC7	-1.86275
CLEC4C	1.012
TM2D3	0.999
CCDC4	-1.264
PLAC2	2.88
DCD	0.198
FAAH	1.56825
POLA1	-0.434166666666667
TM7SF2	0.68675
FLJ39822	-1.16883333333333
FLOT2	-0.04825
MAP4K1	-0.253833333333333
SRP68	0.325125
C21orf74	-0.2975
ARPC5	0.5855
LOC126075	1.50475
HECW2	1.00525
ZDHHC4	0.356
ANKRD42	1.3349
PDE9A	-1.43316666666667
ABCA8	-0.76425
NDUFS2	0.2095
UBR5	0.788
BTBD16	-2.94175
LOC554174	0.592
ZNF20	0.5115
KIAA1843	1.608
WDR17	0.35375
C15orf33	0.501
RNF113A	-0.00275
CAMKK1	-0.7523
CLCN2	-0.0555
ANXA6	-1.242
LOC340069	0.1005
EMID1	0.594125
DPM3	0.457833333333333
ELA1	-0.225
SLC25A13	-0.26
KRT24	0.39025
SMPD1	0.0248333333333333
TH	0.965875
COL6A2	0.450714285714286
ANKS1B	2.4215
GPR126	-0.3878
ZC3H12A	0.146833333333333
TMEM47	0.508
C2orf51	0.634
C1orf88	1.45583333333333
HSF2BP	1.3725
AKAP10	0.68
RPAP3	0.0085
KLHDC8B	0.282625
STOM	0.0779
MUPCDH	0.064625
C10orf72	-0.179857142857143
PLEKHA3	1.00516666666667
TCP11L1	-0.0795
CWF19L1	0.375125
SPEF1	-0.026
YSK4	-0.48475
ELN	1.1658
SAMD8	0.721
MPI	-1.33816666666667
MEPCE	-0.3976
ABCC3	-1.336
NANOGP1	-3.27
KCNK17	0.97575
HLA-DMB	4.31033333333333
RRAGA	0.24225
ANGEL1	-0.501
RBM32B	0.4205
CPN1	-3.06725
MGC52282	0.3653
HLA-A	1.34358333333333
OR9G4	0.299
EDNRB	-1.653625
SCD	1.38464285714286
C14orf80	-0.551166666666667
BAGE2	-1.6255
RABL4	0.846
RCVRN	-0.078
SHANK1	0.159
NLRP7	-2.3135
CD226	1.17925
STAT3	0.4016875
SYNJ2	-0.6634
TPCN2	1.22116666666667
WDR36	-1.01183333333333
MBD4	0.26775
ROBO1	-1.1279
ST3GAL6	-2.9825
SLAMF8	3.81333333333333
ATN1	-0.196333333333333
GPR141	0.53975
KRT36	0.6095
TPH1	null
DDX52	0.013
ZSCAN29	0.697666666666667
TRPT1	0.009
DPEP3	0.2625
DENND4A	-0.29725
TSPAN16	-0.704
PTCHD2	0.2475
LOC145814	-0.35525
CAP1	0.0991666666666667
EIF5A2	-0.2191
NT5DC3	-1.33875
SEPT9	-0.289375
SEZ6L2	0.21275
EGFLAM	2.7955
VPS11	-0.09375
NDUFB5	0.197666666666667
CIDEA	0.127166666666667
IER5L	-0.06625
N6AMT1	0.686
FAM83C	-1.27475
OXR1	0.8935
IRX1	-0.0775
DGKB	-0.962
GCN5L2	-1.13675
MIR16	0.386
FBXW9	-0.23825
WDR4	-0.331833333333333
PDC	-0.21
VPS33B	-0.36075
HEXB	-0.31275
FLJ32214	0.3075
TCEB3	-1.02975
CRLF1	-2.644
ABI3BP	0.5515
C8orf22	-3.966
PYCR1	0.146875
KIAA1706	0.58075
CDK5R2	0.15525
WAS	0.335
C12orf60	-0.2725
CCBL2	-0.633
MADD	-0.169
C5orf34	-1.255
WDR42A	0.5592
KLF12	-1.076
HSPA1A	2.311
ITM2C	-1.77466666666667
DAPK2	2.07966666666667
LOC442590	0.079
SUMF2	-0.473625
CENPA	-0.998153846153846
TMED5	0.0095
CDH6	-1.431
BRP44	2.450125
THG1L	-1.46825
GABRA2	-3.996
C14orf166	-0.398
MYL1	-2.62316666666667
TNFSF18	0.7975
PAP2D	-1.11016666666667
PPIB	-0.19525
KLHL4	-1.137125
SFN	-0.2015
CCDC127	0.62
FRAP1	-0.56125
GOLGA5	0.61025
SDCCAG1	-0.382625
MGC21675	-0.246333333333333
C10orf95	-0.0585
KIAA1345	-1.32866666666667
C1orf163	-1.6325
LACE1	-0.229
OR10K2	0.334
CENPN	-1.31532
TMED2	2.13475
UGT1A6	-0.802
ANG	-2.39875
U2AF1	-0.876333333333333
CASC2	0.0571666666666667
NMT2	-1.20166666666667
OSGEPL1	0.246875
DFNB31	-0.9395
SLC6A20	0.263875
DKC1	-0.278
FXYD4	-1.02325
WDR64	-0.107
MGC5590	0.444
CREBZF	-0.0416666666666667
DAZ1	0.827666666666667
PRPSAP1	-0.2105
GCHFR	-0.20875
TTC7A	-0.29725
LOC196993	0.804
UBD	2.83733333333333
S100A1	-0.71925
RPL6	-0.3475
DNAJB6	0.47025
NAGS	1.0968
C2orf58	-0.5405
KERA	0.578666666666667
MT1X	-0.257
UBE2B	1.2905
KEAP1	-0.53225
MST1	-3.31675
OMA1	0.469
ABLIM2	1.33425
BCL2L13	-0.194833333333333
JAZF1	-0.463166666666667
TMEM63B	1.032
S100A8	3.1971
ARFIP2	0.5935
UROS	-0.00725
KHDRBS2	-3.096
POLQ	-1.95225
SOAT1	0.16625
SPAG4	-0.31925
MRPS30	-1.006
LOC494141	-0.502
OR2T11	0.5405
ORAOV1	1.0074
ZNF184	0.690333333333333
TCEB3B	0.0187999999999999
ADAM21	-0.3655
GDPD1	0.352
SPINLW1	-0.19675
PRR14	0.0015
KCTD9	-0.3732
NUDT3	0.6375
KIAA1822	0.5836
HIST1H4K	1.326
DFNA5	-1.69725
GABPA	0.55025
C14orf44	-0.1245
POLB	-0.20725
PTAR1	-1.502
SEC31A	0.6099
TRIM58	-2.65466666666667
TAS2R14	-0.19
VPS8	0.224875
H1F0	-0.666833333333333
PRKCB1	-2.258
UGT2A1	0.4435
TOR1B	-0.13675
LSS	-0.712833333333333
C2orf19	0.175
HNRNPC	0.169
TMEM100	-2.18333333333333
LOC116349	0.42575
OR51M1	0.662
CCDC142	-0.45425
ISG15	2.415375
ZCCHC14	0.377125
CREBL2	1.034625
TGDS	-1.0545
DC2	0.33675
CACNA2D3	-2.24571428571429
ZNF429	-0.098
LYPD6	1.19
SUCLG1	-0.126333333333333
OR51I1	-1.0765
MAGEH1	1.626
PRPF40A	-0.313
SMR3A	1.3305
SPINK2	-0.9445
THAP2	0.186125
NPY5R	-1.119875
IRF4	-1.833625
SPESP1	-0.87
OR10S1	0.6265
DTD1	-0.5625
TUBE1	-0.1995
DDX19A	-0.2035
PDPN	-0.045
TMEM34	0.47925
MGAM	-0.463
COL3A1	5.09705555555555
GFM2	-0.1167
OR5A2	1.091
PSG9	-0.11
ARHGEF11	0.1215
IVNS1ABP	-0.481
SIGIRR	1.56025
DUSP19	-0.489125
DNAJC14	0.3343
ACSS1	0.60475
IL1RAPL2	0.511
C4orf30	-1.75225
SEPT4	2.25725
LANCL3	-2.04725
SPAG17	1.89033333333333
PRDX3	0.350875
HNF1A	-1.651625
P4HA2	-0.30075
RFWD3	-1.17016666666667
MOV10	-0.701
DNAJA5	0.484
LOC729440	0.5135
LOC200383	0.884
SMC2	-1.553
MIXL1	-1.2665
TMEM9	0.2945
FAM86A	0.9675
ZNF174	0.3231
MYH14	-1.0365
CCR8	0.82475
VPS37C	1.57883333333333
GPATCH1	-0.049
B3GNT8	1.9875
TBX4	-0.13275
CNR2	0.418833333333333
PCDH1	1.172
C5orf29	5.21475
OCIAD2	1.43225
PLCG2	0.5705
KIAA0247	1.653625
HRH3	-0.348777777777778
CAPN13	3.32325
CCR1	-0.347
MGC15523	-0.179
UVRAG	1.10583333333333
DNAJA2	0.439833333333333
ITGA2B	-0.35
CLDN5	2.745625
PTPRN2	-2.36278571428571
ZNF512	-0.0555
PSAP	1.07464285714286
CCDC140	-1.1855
LRRC55	-0.2295
CYP26C1	0.197
C8orf47	-1.9315
LYN	-0.473625
DUSP6	-1.47683333333333
TGFB3	2.8902
ELK1	-0.7416
PCDH11Y	-0.2184
HGD	-1.9025
C17orf58	0.921
MYO3A	0.301
SERPINE2	-4.274
AARSD1	0.052625
C14orf73	-1.41825
ADAM33	-0.08675
ZNF491	-0.496
MAPK6	-0.393
TCN1	0.6785
SLC24A6	0.5425
UBE2R2	-0.2835
H1FNT	-0.1805
TATDN2	-0.279333333333333
LILRB1	2.8185
P2RY5	0.5265
NUCB2	1.0865
C2orf37	0.69375
SNX27	0.549166666666667
MTA3	0.317125
FOXO4	-0.2615
ID4	-0.865
SOX5	-2.99566666666667
PXMP3	1.815125
OR52M1	0.103
SFT2D3	0.403375
INA	-3.38333333333333
MCOLN1	0.66175
NFIX	-1.8323
CLEC14A	5.11783333333333
HIBCH	0.532333333333333
PLA2G5	1.2545
TIMM10	-0.5635
MED17	0.0464
COL4A4	-0.03
TPP1	1.32883333333333
GJA3	-1.49116666666667
TMPRSS5	-1.7155
AADACL3	0.417
DNMBP	-0.93925
ENPP5	1.5015
NQO1	-0.7472
ZSCAN2	0.19275
SEC24C	-0.377666666666667
GTF2A1L	-0.7555
AXIN2	-0.7806
FAM33A	-1.24191666666667
C16orf13	0.109
SPNS2	0.867
TAF1	-0.53775
AP1G2	-0.525166666666667
RBM42	0.0626666666666667
HCN2	-0.26
EFHB	1.135
RUSC1	0.686833333333333
GRIK5	0.101
USP21	0.337333333333333
ATAD3C	0.25025
ORMDL2	1.35675
PRSS7	-3.941
PSAT1	-5.47125
FLJ13195	-0.7905
TBC1D1	-0.588833333333333
IFNG	4.05425
OTOS	0.249166666666667
ZNF773	0.300833333333333
EMD	-1.2885
RETN	1.127
CCL8	4.963
APH1A	-0.18775
COX18	0.21175
GTF2IRD2	0.547
CCDC82	-1.05316666666667
PAFAH2	0.9488
NPEPL1	-0.2383
RP11-114G1.1	1.3135
TP53INP1	2.05525
ZNF300	-1.05033333333333
FOXL2	-3.3175
LARP2	0.556833333333333
LATS1	0.14175
HTR6	1.001
SPOCK2	0.358833333333333
RNF144B	1.89933333333333
HTATIP2	0.9815
MGC10334	-0.19
CENTA2	2.57333333333333
FGF2	-3.13975
FXYD7	0.0065
PHYHIPL	-2.925
GPR34	5.838
DDX6	-0.85
OR10W1	0.5105
LHFPL1	-1.8195
ZNF313	-0.104428571428571
VPS28	2.0215
AP3M1	0.2797
AKR1CL2	-1.4195
TRAF4	-0.250625
OR2B11	0.705
C19orf12	0.3925
AKAP9	0.555333333333333
C1orf62	-0.564
SLC20A1	-0.2619
FAM112A	0.41225
LDB2	1.2095
MRPS23	0.12925
KLK5	0.818875
SPTB	-1.1721
EFEMP2	0.3655
EFNB2	0.73275
PCM1	-1.54478571428571
NMNAT3	1.572625
TSG101	1.071
C8orf40	0.111
NOB1	-1.49875
ABHD3	0.09925
GTF3C4	-0.746
PIGN	0.899166666666667
GALNTL1	0.894
AEBP1	1.996375
OR9Q1	0.992
ANKRD2	-0.03675
CCL28	-2.71
TRIM38	0.224333333333333
TMCC1	0.502
SMG5	0.63875
LRRC7	-1.3555
NCAPD2	-1.74916666666667
C6orf153	0.1485
C1orf74	-0.4385
OTUD6A	-0.037
DCP2	-0.667333333333333
TMEM24	0.15675
RPL18	-0.138666666666667
TMEM177	-0.7935
LRRC37A3	-0.17625
C1D	0.676166666666667
LDHC	-0.1375
UBE4B	-0.235
NIT1	0.055
BTN3A3	0.736
RASD1	-0.386875
COMMD3	0.41175
SHFM1	0.21475
BIRC8	-0.14325
DUT	-0.67925
C12orf51	0.2765
LRRC59	-0.265833333333333
LY6H	1.30925
WDR22	0.00266666666666666
EDEM1	-0.0894285714285714
ADH1A	0.7615
PANX2	-0.1329
CYP11B1	0.94125
CDC73	0.29225
GPR172A	1.042
GSTM3	-1.36592307692308
KCNA5	-0.267875
SERAC1	1.09333333333333
NFATC2	-0.711
ANAPC5	-0.1052
C15orf24	0.72325
NFATC2IP	-0.651833333333333
TNRC6C	-0.122666666666667
MGC102966	-1.966125
FGD5	0.8285
MED9	-0.505
RAB13	-0.2735
C15orf49	-0.2655
CRYGS	-0.5692
C12orf53	-1.1957
LOC283693	-0.5085
COX6B2	0.118375
PHF14	0.411625
FAM3A	0.1215
RPL13	-0.5144
PRDX2	0.1523
FLJ34047	-2.52725
PRMT3	0.013
KCTD19	-2.4215
TRIM10	-1.33366666666667
MGC26597	1.23483333333333
GCNT4	-0.203
GPRASP1	-0.441
CDKN1C	-0.925666666666667
RHBDL2	1.1946
HSPH1	1.68275
AQP1	2.3985
COL17A1	-1.0761
GFAP	0.381375
CDC16	-0.31775
KIAA1614	-0.509
C6orf118	-1.6388
ZSWIM5	0.577
FAM83F	3.16075
LYNX1	2.38975
SYNPR	-1.60033333333333
XG	3.44366666666667
PRSS16	-2.78
KIF13B	0.398
PCDH9	-2.98257142857143
HIST1H2AH	2.206
RBM18	-0.39375
ZNF626	0.97575
HEXIM2	-0.111833333333333
ITFG1	0.8285
TUBG2	-0.4655
SFRS7	0.00758333333333335
C9orf14	-1.337
EXTL1	0.259
GBP3	2.37216666666667
WDR5	-1.14575
RARG	0.7275
MYO7A	0.015625
CECR6	0.45525
C13orf3	-0.76625
SFRS18	-1.837
ACVR1B	0.0548333333333333
PSMD1	0.2082
C7orf31	-0.974
ILVBL	-0.724
IFNGR1	1.16475
RNF186	0.0255
NOL9	-0.631
MAGEL2	-0.181
SLC29A2	-0.22275
NHSL1	-0.922
RBMX	-0.888
PSORS1C2	0.168875
RAD51L3	0.41325
LCN6	0.61725
ORAI2	-0.842
BRUNOL6	-0.0468
OR4K5	0.1575
CDC123	-0.049125
MSLN	-2.0165
WWTR1	-0.6725
ZNF700	-0.839333333333333
COBL	-0.62325
PPP1R16B	-0.023125
GAS7	0.2951
MDN1	-1.141
HAAO	0.407
C9orf68	0.16075
TNFAIP2	0.279625
FOXN1	0.189
hCG_2033311	0.180333333333333
ATP6V0D2	3.6478
RPL41	0.916875
SLC38A1	1.538875
ARHGAP6	-1.14516666666667
ADAD2	-0.5365
PHF20L1	0.755375
MCM3AP	0.569
ST3GAL3	-0.6955
SNX1	0.608
ELF5	1.8025
PARP3	-0.762125
RBM8A	-0.244533333333333
LINGO4	-0.0245
ITGA9	-0.0338333333333333
ZFR	0.17975
ACSL6	-0.260142857142857
FLJ20699	0.5998
DAOA	0.397666666666667
FABP4	3.76225
KCNB1	-1.5175
CANX	0.6878
SLC25A28	0.203666666666667
ADIPOR2	2.305375
ECHDC2	1.68375
SMA4	-0.94225
FRZB	2.96025
PABPC1	0.0196666666666667
DMRTB1	-0.4095
APOBEC3G	0.8465
CATSPER2	-0.923666666666667
CUEDC1	0.245666666666667
STARD9	-1.275375
CLDN8	1.702125
LOC23117	-1.23754545454545
E2F6	-0.104555555555556
TMEM126B	-0.562833333333333
DPY19L4	1.6515
GIMAP5	3.22033333333333
NDUFA9	-0.370333333333333
FAM77C	3.488
CTPS2	1.37725
LOC51035	0.179875
WDSOF1	0.5015
EGLN3	-0.620375
PITX3	0.266166666666667
OR52E8	0.7825
GRM4	0.718
KLK1	-2.34633333333333
GPM6B	-1.838625
RRAGD	-0.8785
PAGE5	-2.03025
UCHL5	-0.837
ULK3	-0.296666666666667
AIM2	2.419
PNO1	0.3055
OR2F2	0.6315
GNAT2	-0.908
SIX1	1.79675
ST13	0.968083333333333
ZBTB44	-0.299125
TIMP2	0.1175
ZMAT4	-1.77975
GTF2IRD1	0.0826666666666667
ZNF19	0.920666666666667
ZNF714	-0.853
RSC1A1	0.29725
C9orf80	-0.52625
PSMA8	0.6004
TMEM141	0.54325
COX4I1	-0.284214285714286
CTAGE1	-0.198666666666667
DTWD1	-0.68875
HSD11B1	2.077
KRT6B	3.439375
ARID4B	1.396
LHFPL3	-1.134
WWP2	0.482333333333333
ZNF326	0.292333333333333
RGPD1	-1.0135
CTSH	1.17233333333333
FASTKD1	-1.762625
PAF1	0.3223
TTC9C	0.17975
IFT57	0.1917
PRSS36	-0.3885
IL20RB	-1.4655
ZNF592	0.1035
DCTD	-0.4266
CFP	1.21725
MFNG	-0.643125
JMJD2B	0.803
ALDH3B1	0.331125
THSD4	1.70766666666667
KCNJ5	2.44366666666667
LMNA	-0.6395
TBCD	0.551875
ZNF250	0.978
CASQ2	1.31383333333333
PEG10	-3.87966666666667
PRAME	-4.69006666666667
NP	-0.207375
TRIM59	-0.365833333333333
ZNF12	-0.08175
XTP3TPA	0.76025
SIGLEC7	0.8719
PANK4	-0.91075
FAM70A	-4.11333333333333
SNED1	0.89975
HIP1	0.3561
RAET1E	-0.714833333333333
AMAC1L2	-1.145
AHNAK2	0.227416666666667
TOE1	-1.184
RECQL4	-0.07525
SPRYD3	0.97825
DPAGT1	-0.14825
MAGED2	1.8007
ANKRD55	1.6345
TRPS1	4.217
DOK7	2.03175
TFPI2	-0.3785
GTF2H3	0.606166666666667
CYP4F11	0.77875
LHX2	-5.26316666666667
ATG16L1	0.505666666666667
ASB12	1.044
C1orf116	0.00624999999999999
NF2	-1.2304
POM121	-0.6658
PHYHD1	0.1529
TXNDC17	0.118333333333333
DKFZp779O175	-0.8295
NUP62	0.0260714285714286
MYO18B	-1.3565
PRAMEF1	-0.1695
TCBA1	-0.6395
TMEM168	-0.18725
FJX1	-1.05316666666667
CLCF1	0.44825
SEPN1	0.300125
IGSF2	0.30175
NUDCD1	0.803166666666667
TFF3	2.9705
NDFIP1	0.961071428571429
CHCHD4	-0.8345
TNR	0.613
CUTA	0.938
USP44	-4.5595
DPP10	-0.441
IWS1	-0.227166666666667
PCGF1	0.223
SULT1C4	-0.2865
NTF5	2.99375
PTPN13	1.344
SSTR5	0.4815
SFRP1	-3.62625
IDH3B	-1.133125
SUOX	0.938833333333333
TMCO5	0.4975
GOLT1B	0.3445
MIB1	-0.474214285714286
PCDHGB1	0.478
SUSD1	-0.174
ICAM5	-3.21583333333333
PAPOLB	0.3905
URM1	-0.3028
TMEM106B	0.758333333333333
LRIG2	-1.2435
SLC27A5	-0.06975
CLIC6	1.576
ZNF420	1.14866666666667
SCN9A	-2.3063
KIAA1909	-1.634
ELMOD1	-1.93475
PRKAG1	0.48875
FAM64A	-0.832888888888889
EEF1G	-0.19315
SMAD5	-0.95125
INCENP	-1.329
WASF2	-1.8585
GARS	-1.0041
CDK10	-0.9834
HLX	-0.589833333333333
MDM4	-0.497
ZNRF1	0.145285714285714
HHATL	-1.552
FAM21C	0.0551
HIST2H3C	-0.03975
PFDN2	0.067375
ZNF200	-0.43475
NDN	-0.597
HBA2	-2.4235
FBLN5	1.38825
PUM1	-0.420285714285714
TNNT1	0.897166666666667
C19orf59	0.748
HNRPH2	0.8795
RAB7A	0.465833333333333
PMS2	-0.368
BIRC3	-0.493833333333333
NRSN2	-0.2185
OR52K2	0.587
SPOCK1	0.699714285714286
H2AFY	0.488
RXRB	-0.07125
ZNF638	-0.509166666666667
ANKRD45	-0.22625
ACTN4	0.42
FXC1	0.82125
EIF2B5	-0.04025
VPS33A	-0.247
PINK1	-0.158375
FAM106A	-1.4235
SKIP	0.502933333333333
GAPDHS	0.6795
MUM1L1	2.5845
PSTPIP1	1.158
CNTNAP1	-1.8849
CYP26A1	-2.801
APOL2	0.3084
TACC2	0.700375
COX7A2L	0.500928571428572
HSD17B1	0.4761875
ARRB2	-0.03475
SLC7A6	0.233
HSD17B10	0.32
RBJ	-0.10725
NUP155	-1.03775
MRPL10	-0.629666666666667
CYCS	-1.68875
CCDC46	-0.482166666666667
TECTA	0.461
GNAL	-1.0735
LPO	0.4995
PEBP4	1.05725
DDX11	-2.194
C18orf12	0.317
TAF9B	-0.601166666666667
IMP4	0.1555
RPA4	-0.989166666666667
NDUFS1	-0.0215
UPK1A	0.398333333333333
ARRDC2	0.4755
C18orf20	0.44
AES	-0.341928571428571
CD2BP2	0.082
C16orf54	-0.234
UGT2B17	-1.824
FGFR1	0.524863636363636
CEACAM6	-1.2699
CHRM5	0.168
CERK	-0.670875
AP3S2	0.749214285714286
ANKS4B	-0.72575
CLCNKA	-0.0340000000000001
ZNF208	0.394166666666667
HLA-DRB5	3.471
CARKL	0.4045
GOT1	-0.198166666666667
CASP6	1.208875
HOXA1	-0.7125
RCL1	-0.464
ZNF181	0.4105
RAB40B	0.8005
MRPL38	0.1655
LRRN2	1.323
C3orf25	0.311
OR5D14	0.063
OR10AG1	0.461
BET1L	0.8291
FRY	2.76675
AK3L1	-2.827
CSF3R	1.43266666666667
POLR3K	0.396
ATG2B	-0.1905
EPS8	0.997166666666667
DARS	-0.702375
C10orf56	-0.413833333333333
DAD1	-0.318666666666667
RIOK1	-0.246833333333333
HERC2	-0.077
HSD11B2	1.24366666666667
FAM96B	-0.25025
MGC13057	-2.16
BSN	0.70375
CAND1	0.369166666666667
HCST	1.98775
ACTR10	0.152166666666667
OR8D4	-0.2275
NASP	-2.0508
COL9A2	0.670333333333333
LYZL1	2.3055
GPC5	-3.26575
TBL3	-0.347666666666667
