Hybridization REF	TCGA-E2-A1B5-01A-21R-A12P-07
BDKRB1	-2.377
MLF1	0.6725
TAF12	-0.06275
ID1	-2.10475
THADA	0.447
PIK3CB	-0.86875
OR4N5	-0.8575
TBC1D17	0.312833333333333
COX8A	0.712
CDCA4	-0.7395
C2orf44	-0.23725
ZNF534	0.548
IMMP1L	0.1105
NIPSNAP3B	-0.030125
FTMT	1.95925
PWP2	0.0733333333333333
MMP15	-0.2259
DNAH11	1.00875
MTMR14	-0.0325000000000001
DNAL4	0.246
IPP	-0.307
TMEM59	-0.020625
C1orf157	-0.0865
RGS4	-1.5935
DDX18	-0.623
SNX6	-1.27875
ZNHIT2	1.06916666666667
NCDN	0.239166666666667
FLJ33534	0.4855
RAG1	-1.751
OR4D10	0.4345
PTPN5	-0.562
POMT1	-0.132625
LRRC8A	0.0315
CYP1A1	-0.7425
CAPN1	-0.56
DDHD2	0.367625
GRIK2	-0.35275
GNRHR	0.32375
PPBP	-0.2115
HTR3A	0.011
SLITRK4	-0.842
ANKRD49	0.2315
BTF3	-1.4061
SARS	-0.51675
C13orf18	2.181
CACNB1	0.572571428571429
QKI	0.598272727272727
SETMAR	0.383
MAN2B1	1.37383333333333
EML3	-0.0955
ACADL	-0.4575
OFD1	0.6475
DEFB114	1.174
CGA	-3.1571
PEX16	0.290666666666667
LRRC10	0.614
GNG12	-2.0105
C1orf152	1.23866666666667
CHRM1	0.398
CD53	2.115625
DBH	-0.4735
TFAP2B	-0.10075
HIST1H2BJ	-0.0505
FAM46D	-0.6065
TMEM11	-0.0895
C3orf32	-1.73725
PCCB	-1.368875
IPO13	0.474375
C6orf105	-1.46325
COMMD5	1.046
SUV420H1	-0.3248
LTBR	1.68175
ARHGAP15	1.20675
HDHD2	-1.26025
TDRKH	-0.740333333333333
LOC401052	0.317
PSG4	-0.683
GNB4	-1.4762
SPATA4	-0.75075
SLC9A3	-1.0895
OSBP	0.903833333333333
NBPF3	0.1305
DOCK11	1.959
SLC39A5	-0.9025
PRR5	1.427
C10orf63	0.598875
SMTNL2	-0.93225
ADRA1A	-0.2355
ASAH1	-0.1138
DOM3Z	0.5378
GIPR	0.598333333333333
AHI1	-0.0605833333333333
NADSYN1	0.9705
RGS14	0.1719
IL18BP	2.1974
RTN4RL1	1.21058333333333
ARMC6	0.13475
PSMD5	-1.22633333333333
HK3	1.1425
OR4S1	1.93
RSU1	1.2198
MAD2L1	-2.80522222222222
EIF4A3	-0.50275
DLEC1	0.724666666666667
E4F1	0.337166666666667
CHMP2B	-0.5904
CAMSAP1	-0.23425
RPS21	0.0431666666666667
ARID5A	1.83675
UBE2N	-0.8154
IGSF8	0.769166666666667
MAGEB6	-0.7715
ACAD11	-0.6823
MGC4172	0.15125
LMO4	2.0405
KLKB1	0.5735
HP	-0.5045
HDAC3	-0.41525
SCHIP1	2.533
CLCA1	-1.1645
OLFML2A	0.63025
C1orf112	-1.407
KIF19	2.42416666666667
HAPLN4	0.3995
CXCR7	-2.172
GOT2	0.0166
RAB38	-2.21925
DCX	1.56475
PPM1H	-2.06783333333333
NFYC	1.0295
KIN	0.721625
ZNF228	0.42075
PLSCR4	0.481
HIG2	0.04625
FAM79B	2.0785
C21orf86	-0.00840000000000002
KCNK10	2.34975
ZNF738	-0.452
FSTL5	-0.722833333333333
OR6A2	-0.1215
OTOA	0.728
EXOC1	-0.012125
AHRR	-2.752125
PDAP1	-0.782333333333333
C19orf6	0.261875
ZAN	0.3715
LY6G6E	0.0945
EIF4E2	-0.38175
C20orf198	0.12975
ZNF324	1.063
CYP3A5	-2.92416666666667
ENTPD7	0.29
MBOAT5	-0.522666666666667
GJB5	2.8185
TTC13	0.936
S100Z	-0.5545
KIAA0664	-0.581
PDGFRB	1.65533333333333
IL17D	-1.57675
OR56B4	-0.313
RDX	-2.045
SLC34A3	0.957
IL28B	1.014
JUND	1.7375
CHRNB1	-0.041625
CAMK2B	0.5685
FETUB	-0.8325
CXorf23	1.02625
MRTO4	-0.733375
TTC3	0.212
NDUFB8	-0.015
EDG2	-1.83575
SEMA3G	0.4865
IL23A	0.46
GRHL1	0.6707
LOC441054	-1.5295
WDR65	0.34125
PSTK	-0.68675
STOML3	0.0576666666666667
R3HDM2	-0.0378
C5	-2.43575
SLC2A10	-0.645
C3orf22	0.5925
PAQR3	-1.48015384615385
ANKRD26	0.0794166666666667
HCRTR1	0.8975
LOC399947	-0.7735
PSD2	-0.39075
TIGD2	0.493
SCRN1	-0.851875
COQ10A	-0.81475
DDI2	-0.166
METTL7B	-0.244166666666667
UCN2	1.0865
FAM92A3	-0.26475
WDR16	0.119
ZNF511	0.417166666666667
ZMYM5	-1.0565
POLR3G	-1.31175
ZNF586	-0.33875
C1orf49	0.209333333333333
TANK	0.560666666666667
RCAN1	0.339
PELI3	1.2535
LIMD2	2.27508333333333
TMEM189	0.2565
NTN4	-1.317125
LOC151300	0.118
CLEC2A	-1.61
GPR135	-0.286375
DPYSL4	-1.3636
JAK2	0.53
TSHZ1	0.926833333333333
TM9SF4	-0.025125
ZNF264	0.263166666666667
SIRPG	3.41475
BICD1	-0.941
HERC6	4.58116666666667
METTL5	-1.259
CASP1	2.1465
PRRT1	0.216166666666667
PLA2G4C	2.5485
ICA1L	0.00757142857142856
TPTE2	0.2445
OTUD7A	1.47333333333333
AQP11	-2.487
APOA2	-3.456
KALRN	-0.00770000000000003
SECTM1	0.959833333333333
IFNAR1	0.0375
TALDO1	0.896375
RAB11FIP4	0.0141666666666667
EIF5A	-1.489
FAM49A	2.542
NEGR1	-0.419833333333333
YTHDC2	-0.189125
EHD2	-0.6965
NCF1	3.822
SCRT2	1.788
HOXA5	-0.0921666666666667
NUP133	-0.84125
FGF12	-1.01875
SLMO2	-0.70025
SNTA1	-0.346125
CACNG2	0.298125
GCM1	0.40075
ELF1	0.0195
TLR5	3.09375
TCFL5	-0.750333333333333
RBMY2FP	-1.2305
LOC100125556	-0.0135
FAM129B	0.459875
MAP3K7IP1	0.550125
NCK2	0.052
OXA1L	-1.0045
FMO9P	0.129
ZSCAN12	0.05625
PSMD12	-0.535833333333333
HSCB	-0.42475
CLDN10	-2.02175
MGC13053	-0.3765
HPCAL4	0.876333333333333
ASZ1	-0.842
MEX3D	0.13025
NFAT5	0.0719
CSPG4LYP1	-0.0191666666666667
FBXO3	-0.6149
DVL1	-0.789666666666667
CMKLR1	3.15683333333333
TYMS	-2.64375
PEF1	0.82525
ZNF750	1.52933333333333
MCM5	0.4027
MEGF11	-0.30275
KCNK7	0.4375
PTP4A3	0.2275
C1QTNF2	-0.492666666666667
OR6S1	0.351
FAM122B	-1.131
ZNF551	-0.585
HBQ1	-0.552
GEMIN6	0.179
ARSK	-1.08425
RBP7	4.0365
CPNE9	0.2905
DSC1	1.894
LOC730112	-0.4275
MAP2K4	-0.274
HS3ST5	-1.4065
EPB41L3	-1.67125
TEKT2	0.20625
CDKN2B	-0.906
ZNF480	-0.0265
MAP3K6	1.3671
MAP6	0.903666666666667
HN1	0.9731
OR2L13	0.6925
SLC16A11	1.1545
FAM96A	-0.58675
APOL1	0.95775
C5orf32	-0.8975
RTP1	0.065
RNF175	-0.367375
ZBTB41	-0.728375
AHCTF1	0.3372
SAE2	-0.2323
ITGA2	-1.60858333333333
MME	-1.18133333333333
CCDC14	-0.1235
MAST4	0.815928571428571
KRT33B	-0.219
KCTD2	0.00333333333333334
WDR26	-0.2275
MFI2	3.62225
NR4A3	0.453625
ARSA	0.37
UNKL	-0.1125
SULT6B1	0.214
CCNA2	-2.2745
SOX15	0.0855
PPAPDC1B	0.20875
C19orf44	1.217
MCAT	1.1355
ARID1B	0.832875
OR52N1	0.5075
C12orf48	-1.9045
MAGI1	-0.586375
NIPA2	-1.14725
GBX2	-0.0805
RSHL3	0.441375
RAVER1	0.615666666666667
C15orf17	-0.3285
SLC30A2	0.8345
ZNF518	0.015
PCYT1B	-1.3725
C10orf114	0.8395
EIF3H	0.339333333333333
SLC25A39	-0.219666666666667
KIF1B	-0.525
AMOTL2	-0.188
C6orf120	-0.34925
PSRC1	-1.59275
PLA2G10	0.792625
KIF5C	-0.104625
MRPL37	-0.0865
C17orf62	0.457666666666667
C9orf135	-0.879166666666667
DUSP10	-0.3494
CLCNKB	0.401
PSMA5	-0.500625
C8orf53	1.50425
AMPD3	1.402
PIAS1	0.108
ADCYAP1R1	0.1375
GYLTL1B	2.12175
CDH20	0.327333333333333
FBXO7	0.299
TMEM134	0.5455
FLJ14213	0.280833333333333
ZNF3	-0.38325
LRRFIP1	-0.415416666666667
CNOT2	0.0218333333333334
ABI3	2.92
ALDH5A1	-1.06333333333333
HNT	1.0175
SERPINA4	-2.04
TK2	0.0514166666666666
STMN1	-1.16633333333333
GUCA2A	0.294833333333333
GALNT10	-0.224571428571429
DPP6	-0.45605
C9orf93	-0.8725
PRELID2	-1.39675
STK39	0.467625
SFTPA1	-0.59825
CKS2	-0.566111111111111
RHO	0.591875
C20orf135	0.47975
XKR3	-1.44
CR1	0.853
RPS6KA2	0.0527857142857143
C20orf112	0.709
MRPL22	-0.7405
C4orf23	0.409166666666667
GADD45B	1.1175
KLHDC1	0.219333333333333
C2orf48	-1.171
ZNF287	0.059
DAAM2	-1.0775
DPPA2	-2.36483333333333
TCTN3	-0.4455
DNAJB11	0.5765
FPR1	3.562
DEFB4	0.737
PTCD2	-1.3445
SMOC2	4.16966666666667
CABP7	2.31225
SERPINB11	-0.202
MAGEF1	1.16425
NDE1	0.233166666666667
ITGA10	0.755
FSHB	0.254
ANXA2	0.4505
HORMAD2	0.1985
HLCS	0.3905
MCF2L	0.250916666666667
FH	-0.602
TBC1D24	2.07825
KIAA1505	2.1155
LGALS2	2.84
CNBD1	0.2545
SYNPO2L	0.433
PTPN23	0.369714285714286
C1orf183	-0.378833333333333
MAGEA8	-1.8165
DGCR8	-0.02825
GSR	-0.86075
PAQR7	0.26925
ZNF676	-0.83275
CACNA1C	0.8413
SP7	0.1645
PDCD6	-1.118
NRN1L	-0.246
BRI3BP	-0.210583333333333
KIAA1183	0.66325
ASB4	0.3495
CCL23	1.2687
OBSL1	-0.1695
SLC12A7	0.08075
KIAA0240	1.976125
CD1B	-2.33
FCGR2A	0.402125
MDC1	-0.70625
HTR1A	0.305166666666667
OCEL1	0.12375
ATP11B	0.11225
FBXO34	-0.231
PCDH12	2.36666666666667
RPE	-1.1425
C17orf74	0.5215
CSDC2	1.163
PET112L	-0.261
TMBIM1	0.2285
P2RXL1	-0.0945
TCHP	-0.76875
TRMT1	0.1495
F2RL2	-0.323083333333333
LRRC32	1.94816666666667
IMPG2	0.3445
BGLAP	0.582
LOC493869	-2.35683333333333
MRAS	4.038125
SLC35F5	-1.498
CBWD1	-1.5965
AXL	-2.81375
ATP2C2	-1.6185
TELO2	1.0135
PNPLA3	0.06275
PCDHB14	0.20725
CD276	-0.1395
KRT80	-1.952125
DUSP28	-0.257
CSNK1E	-0.0968333333333333
SRP14	-0.3355
KCNQ4	0.079
KRT72	1.78233333333333
CCDC117	-0.227875
C6orf89	-0.130222222222222
TUBB2B	-2.29933333333333
RTN4IP1	-1.1745
CR1L	-1.72766666666667
CEND1	0.8375
C12orf41	-1.01616666666667
RNF31	0.60175
UBN1	0.5555
C17orf32	0.453625
SLC5A7	0.56975
GPR92	2.7685
ESAM	1.5368
CTNNA1	-0.429833333333333
HRBL	0.1927
CBX4	0.1785
TMEM182	-1.241
SH3TC2	0.394
IL10	0.388666666666667
PXMP4	1.1855
RNF167	-0.0386
PAK7	2.28383333333333
ETV3	0.2175
ATPIF1	0.260333333333333
LOC554207	-1.22233333333333
OR8H1	0.53625
WDFY3	0.312
DPM1	-1.5165
GPSM1	0.3475
WDR92	-0.1775
LRP1	0.494666666666667
ANKH	-0.991625
THUMPD3	-1.07825
POLR1B	-0.68125
OLFM4	2.54716666666667
RAD9B	1.04475
TSPY2	-2.3345
PAX6	-0.359166666666667
SCG2	-3.4035
SLC17A6	0.45975
FMO3	2.188375
PADI4	0.227875
TUBB4	-0.7067
NLK	-0.1995
POU4F3	0.2115
SDF4	-0.09075
ITGBL1	0.357666666666667
NETO1	-1.21375
TAP2	0.691625
ABBA-1	0.751583333333333
GNAI1	-1.20225
VPS4B	-1.01825
NOPE	0.0547
GALNT6	0.4415
SESN1	-0.75825
GBE1	-2.70077777777778
CLASP1	0.2515
RASGEF1B	0.6545
ACOT11	0.337285714285714
AFAP1	0.027
OR2H2	0.34925
DPY19L2P1	-0.15325
DZIP1	0.402
SEC22C	-0.84375
GPR161	0.457583333333333
RNF146	0.1415
WDR74	0.09425
GALP	-0.0145
PURA	0.84825
DNPEP	0.342666666666667
RP11-78J21.1	-1.6375
ERBB2	1.366125
FANCM	-0.90075
NEO1	0.453
DDX3Y	-4.7632
RPS3A	-0.84725
MXRA7	-0.799
LGALS3	-0.364333333333333
GLT8D1	-0.528
CFL2	-2.8185
UPB1	0.764
NAP1L5	-0.2395
CLDN14	0.37925
DHX38	-0.57125
BTBD1	-0.63325
TARS2	0.0308333333333333
ABCF1	0.2154
FCF1	-0.4135
LRRC49	0.47825
GUCY1B2	0.777
C1orf177	0.238166666666667
SMARCA4	0.107214285714286
LRP8	-1.12016666666667
TAGLN3	0.84425
MRPL14	0.1375
TTRAP	-1.3365
ZDHHC20	0.47575
NFE2L3	-1.1855
KIAA1377	1.491375
PALMD	1.5584
TMEM43	0.2055
TTL	-0.692125
STAT5B	-1.20733333333333
SSB	-0.6845
OR10H5	0.439
SLC22A13	-0.82775
AKAP3	0.713
TIMM23	-0.199833333333333
OAS2	3.79575
KIAA0423	-0.9385
TRIM11	1.14866666666667
GLIS3	0.140375
TMEM50B	-0.144166666666667
ARHGEF4	-0.284625
DEGS1	-1.398
TBL1XR1	0.2731
G6PD	-1.823
SP140	3.5728
MUC17	0.126857142857143
NUDC	-0.0815
DNAJC5B	1.46283333333333
SCARA3	1.17016666666667
CPA3	1.32666666666667
BCAT2	-0.30825
MFN1	-0.3869
NRG3	0.659
SNX11	1.32075
PLEKHH1	-0.913333333333333
GPR177	-1.84416666666667
HCFC2	-0.27625
TCAP	0.2325
MOCOS	-1.16575
C14orf93	-0.1575
PRDM10	-0.695833333333333
SLC16A4	-1.26241666666667
SRGAP1	-0.0936666666666667
VIP	0.41675
DUSP27	-0.1605
LILRA1	1.1245
MC2R	-0.118
MGC24103	-2.22125
MBTD1	-2.052
FUT11	-1.06533333333333
USP33	-0.1333
C15orf39	0.0995
MAP3K12	-0.23425
PAAF1	-0.777333333333333
BARHL1	0.18
FLJ16165	-0.0355
PIWIL2	-2.36775
SYNE1	1.10425
CMTM4	-0.26775
TSPYL1	-0.5915
GUF1	-0.1685
TMEM157	-1.2055
WDR44	-0.41025
HIST1H3C	0.23125
DKFZp666G057	0.00149999999999999
RNPEP	-0.91475
GAS2L2	0.108833333333333
ADH4	-3.439
GRPR	-0.424
FBXL17	1.43525
ZBTB10	-0.22225
Gcom1	0.0822222222222221
HTRA1	0.1498
ZNF585A	0.524166666666667
SLC26A2	-0.192428571428571
OTOP3	0.168666666666667
WISP1	0.634666666666667
ATP2B4	-0.728166666666667
FLJ10769	1.317
CRAMP1L	0.2875
CHST12	0.73275
RAB22A	-0.035
TARDBP	-0.472214285714286
STAU1	-0.73625
CRB3	1.99766666666667
MIG7	-2.25525
CHMP1A	0.172333333333333
ZNF160	-0.61875
B3GALT6	-0.20625
BARX1	-0.641166666666667
C6orf167	-1.4753125
NXNL1	0.401
DHX29	-0.301375
HADHB	-0.42325
PLXNB2	0.743125
ILDR1	-0.6675
SLC15A3	3.70275
GAS2	-2.85133333333333
C20orf69	-0.623
NUMB	-0.1465
TNIP1	0.8305
MESP1	0.502833333333333
PSKH1	-0.46025
NSFL1C	-0.607125
RHOG	1.6685
HEY1	-2.27216666666667
KNG1	-1.754
ITGAX	2.0829
LIN9	-0.0456666666666667
CANT1	0.0385
XRN1	0.788357142857143
CCDC96	0.9107
HEATR6	-0.959
GNG7	1.42541666666667
RUNX2	1.2069375
SOX1	0.3315
FCRL5	3.8229
ZNF99	-0.6625
FAM9A	-0.573
SNX22	0.672166666666667
MBNL3	-1.58233333333333
ODC1	-1.0329
ADORA2B	-3.21266666666667
NR2F6	-0.31475
ZFYVE16	-1.38294444444444
SYNJ2BP	-0.5091
POLE	-0.35775
E2F2	0.059625
THRA	0.9145
PTGES2	-0.572333333333333
HIP1R	0.883166666666667
TMUB1	0.406833333333333
ENO3	-1.736
RSPH10B	0.2915
CXorf39	0.00324999999999999
IRGC	0.15075
GPR109B	-0.634
FLJ13305	-1.7235
LCE3A	-0.042
TNFRSF18	0.4025
DET1	0.07525
TRPM3	-0.0289166666666667
C16orf79	0.035
FECH	-1.71916666666667
RAP2A	0.793166666666667
CRIP1	2.0905
AZIN1	-0.60275
SLC7A7	4.032
IL10RA	2.3132
TMEM64	-3.4245
CDC42EP4	1.2089
C16orf58	-0.1949
ARG2	-2.89475
POU5F1P4	-3.858
FAM62B	-0.03825
DNAH8	-0.2934
ASH2L	-0.053875
TSLP	-3.30516666666667
CNTNAP5	-0.377333333333333
TMEM16C	-0.2355
IFNA14	-0.1015
SLC1A3	0.21375
CABYR	2.57325
BCL7B	-0.3423
NUDT13	-1.29316666666667
C13orf28	-0.16425
C1orf53	-1.02175
ARL6IP4	0.8943
RPL35A	0.17375
EMR3	0.0335
RAB40C	0.128416666666667
SLC41A1	0.561333333333333
LRCH1	-0.15075
LY6G5B	-0.46
FAM124A	-0.177071428571429
MGC10981	1.29666666666667
CLIP3	0.6558
MAP4K2	1.01166666666667
CHIC1	-0.54875
SULF1	0.964333333333333
C20orf30	-0.639214285714286
PRDM5	-0.69175
ELOVL1	-0.303
C11orf48	0.108875
SLC39A10	-0.9735
KCNV1	0.2575
ACP1	-1.41733333333333
ZMYM2	-0.344
B3GNT6	0.1295
C9orf69	0.16825
C2orf15	-0.29425
C20orf166	0.7805
HSP90AA6P	-1.1585
EDG7	-0.7095
NEURL	-0.722
LPL	0.0516666666666667
CLEC2D	1.40592857142857
GRRP1	2.32766666666667
CD8B	0.00990000000000002
HIST1H3D	0.711
SLC6A12	0.391875
FAM27L	0.0285
CD84	2.2491
RASA1	-2.1205
PHKG1	-0.1315
MAGEA11	-1.076
IMPA1	-1.5228
NPM3	-0.7585
RARRES1	3.587
SH3BP1	0.811375
B3GNTL1	-0.2315
ARPC5L	-0.125833333333333
KLHL26	0.411
SIM2	-1.82825
GJC1	0.556
C20orf194	-0.14725
EXO1	-1.57175
SLC2A2	-2.024
LOC285074	-0.6445
LRG1	-1.65475
KIRREL	-1.1075
PIK3R1	1.58478571428571
C4orf34	-0.51525
MAF	-1.24144444444444
ADCY4	3.73616666666667
ZMIZ2	1.6717
SLC46A3	0.4025
STAMBP	-0.227333333333333
CCDC16	0.2205
MS4A12	0.3545
TCF20	1.16325
LRRC46	0.17675
C20orf152	0.0305
MRPS6	-0.08
ABCB11	0.55
KCNC2	0.209833333333333
CDH19	4.139
C9orf123	-0.457666666666667
SSH3	0.53275
LDLRAD1	-3.0755
CCBE1	-0.54
ZNF135	0.846375
TAAR1	-0.098
WFDC12	0.078
CCDC42	1.14633333333333
FLJ12529	-0.05575
PER1	-0.352833333333333
TIMM50	0.185666666666667
SMARCAD1	-0.831833333333333
FAM26C	-0.053
TP53TG3	-1.64983333333333
SH3RF1	0.4995
LMCD1	1.9785
GPR63	0.2205
FLJ21986	-3.02775
AIFM3	0.13425
MICAL1	0.903
BLZF1	-0.604666666666667
IQCA	1.25266666666667
PCDHGC3	-0.9435
SAC	0.73225
BCL6B	1.879
DDO	-0.47825
MARCO	3.31575
DCHS1	2.00366666666667
C1orf170	-0.861333333333333
CD200R1	1.16283333333333
C22orf15	-0.0115
SEPT11	0.508666666666667
ADNP	-0.70275
UST	-0.6133
C13orf34	0.230833333333333
RFFL	0.538571428571428
APBA3	0.6005
C2orf60	-0.504875
CUTL1	0.3581
PMS1	-1.118
ZNF689	-0.8045
EIF3E	-0.974333333333333
IL9	-0.109666666666667
RPL31	-0.87825
LY9	2.68966666666667
ATP2B3	0.3675
KDELR2	-0.0337083333333333
TFCP2	0.156375
NLRP12	-0.554375
FLJ45422	0.384
TLE4	0.1268
ZNF570	0.222
FLJ43806	-0.1265
TLK2	0.126875
CIR	1.3145
MARS2	0.366
COL24A1	0.1495
SDF2L1	0.9815
HIBADH	0.0985
IGFBP3	-2.50392857142857
C12orf23	-0.45275
PSPC1	0.33025
C20orf43	0.11075
TRAV20	0.793
ARHGAP24	1.678
KIAA1975	0.377375
C1QA	4.2994
DNTT	-4.172
C10orf6	-0.77425
C11orf41	1.68325
HNRPF	0.072625
COL11A1	4.80433333333333
UBAP2	0.237833333333333
CDKN2AIPNL	-1.0395
C20orf174	5.8445
SPRED2	-0.751
PLA2G12A	0.00899999999999999
ICEBERG	-1.7525
SCN10A	-0.737
C11orf65	-0.546
GBP5	6.1845
PITPNC1	-0.825
POU3F3	1.753
NCOA7	0.623625
LIN7C	-0.544
LOC348840	-0.116
NKX2-2	-1.64925
ANKRD13D	0.751375
LOC123688	0.04475
FUT2	1.75133333333333
TAAR8	0.6515
FZD4	-1.18175
PNMA3	0.646
OR4L1	0.587
WIT1	-1.9165
EXOC3L	2.0705
ATPBD4	-0.5633
KRBA1	-0.13
UBXD6	-1.97825
HOXB7	-0.108428571428571
C7orf23	-0.2
UNQ338	5.17675
STAB2	0.6795
CDC20B	0.00575
IRF9	3.17375
CENTG1	1.88
TNPO2	-0.31075
MCPH1	0.30675
BMS1P5	-0.657
SLC26A7	1.87575
HIST1H3J	0.81625
C9orf3	0.5223
LBH	2.93425
MYO1D	0.015625
PTDSS2	0.1415
NFU1	-0.09975
DEPDC4	-2.04375
WNT7B	-0.689
GLP2R	-0.0983333333333333
SETD4	0.1339
DYNLT3	-1.5214
FKBP11	-0.0438333333333333
SESTD1	0.0173333333333333
FLII	-0.347
RPS16	0.2172
CHPF	-0.479166666666667
CSNK2A1	-0.706333333333333
SUMO1P1	-0.5895
FKBP6	-0.5925
ZNF214	0.451
TWIST1	-0.3575
DDX56	-0.9075
TRAM1L1	0.0894
EPO	-2.544
MRPS18B	0.14475
ZNF682	0.269
RPL14	-0.253333333333333
MAFF	0.0365
LOC51136	-1.192
LY96	1.1745
DDX20	-0.38425
ABTB1	1.04583333333333
ARL5A	-0.5433
CCT6A	-1.13825
HEPACAM	-0.853333333333333
EHHADH	-1.07916666666667
RBAK	-1.112
CGB1	3.5405
ITGB5	-1.9568
YIPF3	0.56625
FKBP2	0.91925
NR1D1	0.0595
TMEM110	-0.41
NEK2	-0.997833333333333
PRAMEF8	-2.43975
C20orf52	0.101833333333333
PCDHGA3	-0.395
VWA3B	0.07375
NDUFA5	-0.5125
THAP9	-1.03175
FLVCR2	0.1585
AP1S1	-1.83525
SMAD6	-0.24675
SAV1	0.54125
SAT1	1.0155
ZNF251	1.144625
ADAMTS7	1.0158
RPP38	0.7165
C1orf211	-1.351
YPEL2	0.34715
RBMS1	0.51225
ZNF445	-0.183833333333333
NRXN2	1.07883333333333
PGBD4	0.015
UGT2B28	-1.5955
WBSCR16	-0.3057
NLRC3	1.7575
ASTL	0.40675
ST6GALNAC1	-2.59475
ZADH2	-0.90475
MLLT4	-0.222666666666667
ARL6	-1.24
MEF2C	1.4525
CBFA2T3	0.614
AFF3	0.420214285714286
COG7	-0.212833333333333
MYB	-3.29083333333333
PLXNA3	-0.0655
XRCC2	-1.3405
MMS19	-1.097625
ST8SIA5	-0.667125
CHPT1	-0.910666666666667
KIAA1712	-0.702375
OR6X1	0.6785
ACTR3	-0.24075
UGCG	0.0481666666666667
OR4P4	0.03
ZAP70	0.31725
LPP	0.71825
ZNF485	-0.5395
PTPRCAP	3.2085
IL12RB1	0.792
ATRX	-0.7684
CHST8	-1.27
C14orf109	-1.369
ARV1	0.31375
NMB	1.15428571428571
COX5A	0.196833333333333
EIF6	0.093
MPPED2	-0.5735
SEMG1	-1.168
CHRDL1	1.281
TRAF3IP2	0.09425
WNK2	0.1385
LILRA4	4.676
LAMA2	2.34925
PXT1	0.247
RLBP1	-0.48325
CD300C	0.05825
SLTM	-0.151125
FLJ10404	0.801375
APOBEC3D	-2.06
RENBP	1.516
ATXN7L1	0.4915
NID1	-1.027
TUBGCP3	-0.309875
ITIH5	1.05983333333333
CCDC110	-0.13475
C8A	-2.33725
MGC87042	-3.00225
HOXC13	-1.20675
TFDP2	-0.74825
HCP5	2.221625
POLI	-0.96625
UCN	-0.786
ZNF764	0.103333333333333
C8orf45	0.92125
FHL3	0.14725
SPATA5L1	-0.7345
MMRN2	2.31033333333333
NDST1	0.031
COL20A1	-0.034
ZNF248	-0.499666666666667
PELP1	0.207666666666667
MBL2	-1.93583333333333
RNF41	-0.175875
C5orf24	0.067375
THOC5	-0.555
SERINC3	-0.683916666666667
RP11-151A6.2	-0.8015
CDCP2	0.03425
HIST1H2AA	0.42525
C11orf75	1.14483333333333
FKBP7	-0.28675
DDOST	-1.08875
GPNMB	0.501666666666667
TTF2	-0.386833333333333
KCNT1	0.153833333333333
SLC39A14	-1.390375
NGRN	-0.1233
GPR137B	-0.38625
MECP2	0.918125
PSMA1	-0.48425
C16orf73	-3.4225
TMEM60	-0.122833333333333
CSN3	4.275
NOS1	0.554
RAB7L1	0.655166666666667
YBX2	0.166
KIAA1166	0.514875
FUBP3	-1.0265
ABCG1	0.979
ACACA	-0.811416666666667
ARL11	0.7877
ATOH1	-0.152
ODF1	0.0286666666666667
CREB3L3	-1.01333333333333
TMEM127	1.20528571428571
DSCAML1	0.72975
PLN	0.3065
LYPLA1	-1.97041666666667
PRDM9	-1.63775
SASP	1.37125
PLUNC	-0.0443333333333333
INTU	-0.37825
HISPPD1	-1.06075
LNPEP	-0.059
YARS2	-0.918
APCDD1L	-1.0885
ZCCHC4	-0.6948
FBXO22	-1.49716666666667
TTLL13	-0.174
ZNF669	-1.27666666666667
PTGDR	3.34575
DDX27	0.39225
KIAA0409	0.141666666666667
GJB6	0.337
ASB8	-0.133
PLP2	-0.290666666666667
MEPE	0.72775
OR10J5	0.296
KRT222P	0.35325
COQ7	0.106666666666667
C1orf101	0.6005
RERG	1.0444
CHMP5	-0.284375
THAP11	-0.573625
ZNF43	-0.574833333333333
ZRANB3	-0.733166666666667
KRT13	1.812625
MRPL19	-0.809
RBBP9	-1.023125
SPATA17	0.3745
BXDC5	-0.835
PAFAH1B1	-1.13425
MAGEE1	-0.1585
OSTF1	0.46075
KIAA0323	-0.214916666666667
TXNDC13	0.188666666666667
CNTN4	0.216875
LCE1B	0.824
UNQ501	-0.506
ZNF154	0.055
C3orf64	0.442
SYT5	0.4124
PON1	1.09216666666667
FLJ10357	-0.748625
ATP4A	0.198
GNPDA1	-0.925
MGAT1	0.945833333333333
C14orf121	0.12525
SLC35B2	-0.046
MIER3	-0.6635
CHEK1	-1.596
ZNF8	0.3785
TXNDC1	-1.61433333333333
CKB	-0.0133
RTN3	0.23
FZD2	-1.055
PART1	0.516875
PSMB6	-0.5865
PCDHB8	-0.629
PHC3	-0.3761
PPP1R8	-0.0125
NOVA2	1.22783333333333
TNFRSF11B	-4.09
GOLPH3	-0.242833333333333
UBLCP1	-0.62325
SUHW3	0.122
TTLL1	0.6605
OPN4	0.2955
OR13G1	0.041
ZPBP2	0.466
HSD17B11	-1.71625
C9orf50	0.046
DHDDS	0.316428571428571
CTSW	2.6393
NEFM	-2.138
MRPL28	0.491
SYN1	0.813666666666667
PIGV	-0.546333333333333
ZIM2	-0.32475
APBB1	0.2085
SND1	-0.17875
C1orf123	-0.270166666666667
CHD3	-0.43975
BHLHB8	0.626
RNASE2	-0.603166666666667
BCAP31	0.452625
SLC25A44	0.362
CHD6	-0.1846
PIB5PA	0.390384615384615
SELS	0.432625
