Hybridization REF	TCGA-E2-A15I-11A-32R-A137-07
CYFIP2	-1.7788
TEX11	-0.54425
SPATA8	-0.497833333333333
MAP3K11	0.395333333333333
CEBPE	1.82
OLIG2	-2.67933333333333
DNAI2	0.1615
C14orf106	0.204833333333333
APRT	-0.5855
AMIGO2	-0.3175
TMEM26	-0.5745
RALBP1	0.28175
TSPYL6	0.227125
EVPL	-0.338666666666667
PVRL4	0.3905
C2orf30	0.0545
ITIH4	-0.423
ADARB2	1.021
C1orf104	1.515
PIM2	-1.8115
REGL	-1.596
SLC17A5	-0.487666666666667
PIPOX	-1.1835
INSIG1	-1.37516666666667
SYNGR1	-0.07175
TEX15	-3.3424
REPIN1	-1.04333333333333
PDE4A	0.6242
CAPZB	-0.6455
YPEL3	1.74375
C14orf100	0.994
GINS2	-4.3755
C18orf21	0.3515
CYP1B1	0.375125
VISA	-0.5877
XYLT1	-0.874
ZNF440	-0.794125
BRWD1	0.340857142857143
GOLPH3L	0.572125
C11orf77	-0.277625
ZBTB17	-0.10625
SLC19A2	1.15925
C6orf134	-0.43125
C9	-0.352
ART5	0.540375
ARTN	0.201333333333333
TMTC2	1.01325
GNRH2	0.5825
STEAP1	2.1124
RPL39L	-1.112
FLJ10292	-1.11533333333333
RLF	-0.3865
NAT14	-1.44375
RRN3	-0.09525
C11orf16	0.9
C3orf14	-1.79275
TEX264	0.353
C22orf28	-0.5025
C20orf175	-0.217
XPNPEP2	1.10133333333333
PDE6A	-0.77125
SPIB	0.715375
TBCB	-0.639166666666667
SLC5A11	-1.4585
ADRA2C	-1.13
DHCR24	-1.07616666666667
MEF2D	0.3965
C6orf114	-0.12975
ZPLD1	-0.5815
MYO1B	-0.440416666666667
VAMP8	0.09375
ANKRA2	0.771916666666667
C11orf42	0.653
TAS2R60	0.552
PANX1	-0.61125
C12orf42	-0.755333333333333
RCBTB1	-0.22625
FGL2	6.56075
CEP70	-0.57525
WASL	-0.0605
SEPT14	0.1505
DCHS2	0.35475
CYBA	-1.0645
ARHGAP11A	-4.52416666666667
MPZL2	-0.926666666666667
KIAA1881	4.52033333333333
ANXA1	2.4194
AFF1	1.8305625
FRMD3	-0.1275
SUSD5	1.37375
C9orf32	-1.23175
RASSF7	-1.349
KIR2DL2	1.095
SENP1	-1.19733333333333
C20orf195	-0.10725
C3orf44	-0.20125
KRTAP9-3	0.5925
ZFP28	1.02625
PLCB2	-0.4141
TXNDC15	0.4165
CALR3	-0.56175
HLTF	-0.626
C17orf67	-0.74275
NDUFA6	0.606875
PKP1	-0.64925
HMG20B	-1.069
GPR180	0.6858
BAI3	2.357
NOSIP	0.3042
TRIM23	1.369125
ARL1	0.304428571428571
CDK5RAP2	-0.5435
SSH2	-0.168666666666667
KCTD15	-1.26116666666667
FTHL17	0.499
AK3	0.918166666666667
RAB3C	2.2995
PAX4	0.30575
KDELC2	-0.438
BIK	-0.559166666666667
KIAA1553	-2.21875
CEP135	-0.84325
NANOG	-4.2405
TRIM22	2.99033333333333
CDH13	0.1135
B4GALNT4	-2.58925
MDGA2	-2.5225
SAMD3	1.69833333333333
OR1E1	0.5055
TAS2R10	-0.3795
FASN	1.84825
GPR116	4.6538
ZNF219	1.1565
CD33	-1.30825
RAB3GAP1	0.60775
H1FOO	0.752
NXPH3	1.49325
CROCC	-0.787166666666667
GPX7	0.057
BASP1	-2.7512
STAM	-0.16025
TBK1	-0.174
STX2	-0.535
RPL29	0.48725
NR1H3	2.264
MPPE1	0.580125
PHACTR3	0.78575
SLC44A2	1.00075
C10orf109	0.04725
CLCN6	1.12925
C16orf59	-4.1175
SQSTM1	0.655666666666667
AADAC	4.8135
LRRC8C	0.795625
BIN3	-0.8475
HPS6	0.31775
MAN2A2	1.6564
GABPB2	-1.310125
KCND1	-0.22875
PTPN11	0.415642857142857
ZNF274	-0.28625
ATF3	2.00725
C7orf26	-0.0395
C1QL3	-0.0495
WDR54	-2.19883333333333
FLJ40869	-2.41866666666667
ZNF397	1.05325
MLL	-0.5469
TTLL6	-1.189875
ANKRD15	2.09216666666667
KIAA1958	-1.0145
C1orf218	-0.110375
ZDHHC16	-0.508
DDX47	-0.58625
EVI5L	-0.428666666666667
GDF6	-4.36425
TAPBPL	0.582333333333333
BTG1	2.6334
DPP4	1.141375
KLHL23	-0.787
APOC3	-3.5655
BTBD12	-1.24783333333333
CNOT4	0.3944375
HIST1H3I	-0.0615
OR5H1	0.657
APEH	-0.78325
TRY1	-0.7565
SLC26A8	0.506833333333333
KCNA2	1.93333333333333
TMEM159	2.11825
C6orf81	-0.719333333333333
PCYT1A	-0.438333333333333
C6orf157	0.68325
BRMS1	-0.482
CHST1	0.209833333333333
LGALS1	1.766375
TAF1B	-0.4315
FLJ40504	-3.92775
GPR173	0.8975
COL15A1	2.7065
CASP10	0.148785714285714
PCMT1	-0.582714285714286
HDAC5	1.5344
LOC641367	-0.64625
EVC2	1.452
SGPL1	1.2665
GON4L	-0.014
AFG3L2	-1.25616666666667
C5orf15	-0.1125
UBXD1	1.2436
LILRB4	0.6315
GSTA4	1.97433333333333
ADIG	-1.2135
GRIPAP1	-0.059625
HIST1H3B	-1.30066666666667
BTRC	0.345833333333333
USP49	-2.5055
IQCH	-0.949375
ACBD6	-0.3885
YEATS2	-1.625
CABP5	0.06975
TRIM3	-0.2205
HNRPM	-0.82375
FGG	-4.7145
C18orf16	-0.102
CLEC2B	1.6635
PQBP1	-0.396666666666667
JTB	-0.280833333333333
REST	-0.350166666666667
SLC8A3	-0.351
TMEM16H	0.4825
MRPL47	-0.78275
EVI1	2.0613
MUC1	-1.5865
TEAD3	-0.069125
STOML1	0.23975
USP24	-0.6885
PNMA5	0.2515
MAEL	0.624166666666667
LBP	1.031
HSD17B4	0.4785
SEC31B	-0.525
IDH2	-0.2419
SFRS16	-0.661375
AICDA	0.2775
RNF180	-0.36325
C1orf56	0.417333333333333
FLJ10324	1.19666666666667
GPR148	0.57
MEF2A	1.13866666666667
ASF1B	-2.68816666666667
HTN3	-0.27325
RNF215	1.245
SLC4A3	-0.0401666666666667
ADAMTS9	1.7807
C9orf66	1.85566666666667
FOXD3	0.6115
GSDM1	0.48775
IFITM5	1.148
PODXL2	-2.209
C1orf176	-0.85875
RPS3	0.26675
hCG_2004593	0.751125
COL21A1	0.99225
NTNG2	-0.2365
RAI14	-1.81216666666667
P76	0.679
LRFN3	0.11575
FAM14B	0.485625
FKBP14	-1.939
TNNI3	-2.232
HOXB3	0.926875
SGCB	0.9805
PPAPDC3	2.22075
FRAT1	0.513
MORN1	0.714166666666667
ARHGEF2	0.1235
BNIP2	0.46775
DHX30	-0.56825
EEFSEC	-0.81
FGF20	2.5095
FLJ38973	0.108714285714286
PLCH2	-0.0248333333333334
CCNG2	1.799875
PSPN	0.18
WDR88	0.003
HOXB13	-2.614125
MTMR8	-1.2765
SPAM1	-0.2975
PPP2R1B	1.79425
TANC1	0.579125
CNN3	1.5951
CHGA	0.671125
C9orf128	0.83975
CACNA1B	0.3955
MMAB	-0.5329
RHOA	0.652666666666667
RAPGEFL1	-1.5485
SLC1A5	-0.378833333333333
CALCA	-0.45625
SYCP1	1.484
CXCL11	2.462375
GFI1B	-1.17933333333333
PSCD1	-0.177833333333333
C11orf58	0.701833333333333
MGC45438	3.36533333333333
NUDT18	0.581166666666667
ASB3	-0.240666666666667
ZP1	0.579
LPPR2	-0.6592
ZNF527	1.4355
ZNF771	-0.18275
TTBK2	0.415375
TRIM55	1.488
GJB3	-0.484833333333333
PRSS35	0.157
SCRG1	2.68725
ZDHHC24	-0.1425
DUSP26	1.7625
C1orf51	-1.596125
DNAJC3	-0.0521666666666667
LITAF	1.426125
ZNF410	-0.26325
AFP	-4.7675
ZW10	-1.106
PHOX2B	0.14
VILL	0.82725
ELOVL7	-0.834125
LOC644186	0.7935
PPP3CC	0.5275
CHST13	-2.68625
WDR40B	0.158833333333333
MEA1	-0.04225
HILS1	-1.81525
DLX6	-2.71616666666667
NKG7	1.96833333333333
EMP1	3.84375
ACTR6	0.49875
CHCHD7	0.299428571428571
COG2	-0.3408
TCEA2	0.0565
TARS	-1.545
FLJ20294	-0.229
ZNF92	-0.874
TRAPPC2L	0.1245
ARHGAP28	0.709125
CCDC109B	-0.10925
LGTN	0.113666666666667
INGX	0.689
LOC124446	0.97325
RPS2	-1.76775
C17orf75	-1.1865
NBPF1	-0.4875
SLC2A8	0.1365
SNRPE	-1.10575
CARD6	1.56125
IL13RA2	0.101875
CUEDC2	-0.15725
C4orf19	2.24325
AOC3	5.08325
MTHFD2	-2.7785
OR5M9	0.5515
C4orf38	1.53883333333333
SS18L2	-0.20775
OAS3	-0.501333333333333
LARGE	0.2705
LRIG3	2.19116666666667
LIMA1	1.8065
STARD3	-0.37675
VPS39	0.63125
CTAGE6	0.1005
ODAM	-1.233
MORF4L2	-1.0305
GSTO2	-0.411
MTFMT	-0.0615
PRKAB2	-1.33157142857143
ZNF76	-0.551
HSPB2	5.562
CRB2	-0.377
KLRK1	-2.006
LYST	1.3795
UBE2M	-1.28166666666667
SLC16A9	-0.91225
ZNF281	-0.5655
ST8SIA1	1.299125
C9orf105	-0.726
ANKRD46	1.87875
FAM108A3	0.8035
C20orf91	0.50425
ZYX	-0.437833333333333
RSPH1	-0.09325
ZSCAN5	-1.18
RIMS3	0.1105
KRT76	-0.234
CEACAM4	0.315833333333333
SIRPB1	0.579375
CFHR4	-0.6555
SOX3	-0.806333333333333
GATAD1	-0.5305
C21orf57	0.69825
TMC8	-0.708166666666667
AVIL	0.412666666666667
LMOD1	4.3025
HIGD1A	0.33625
NEU3	-0.367666666666667
DES	1.79375
BZW1	-1.0512
ZNF221	0.1925
CCDC27	0.0235
GDAP1	-1.1875
RBBP4	-0.038
MGC40499	-0.07575
PHKA1	-1.119875
PRKAR1A	0.511944444444445
HSD3B1	0.4685
RAD52	-0.674166666666667
CD207	0.229
LOC389791	0.7295
RSPO1	3.02366666666667
TMEPAI	1.99675
MFSD2	-0.78525
ETV4	-2.547
SCGN	3.019
LOC391356	0.1205
MPP1	-0.72625
STARD3NL	0.31875
TFAP2D	0.42
CD2AP	-0.1515
CCL20	-5.271
CCDC86	-2.0095
ZFP30	-1.84
CTBP1	0.1555
MAK10	-0.7085
STXBP5	-0.921
LOR	0.4824
MAP6D1	-1.0535
ARMC7	-0.0525
TMEM150	0.605
NSL1	-0.529
KIF5A	-0.628
ASCC2	0.216833333333333
PSENEN	-0.309666666666667
OPTC	-0.2795
FCRL2	0.6305
KBTBD11	1.231625
PCK1	4.0315
CENTD3	0.35125
MEGF8	-0.12175
ALPPL2	-0.181
OBFC2B	-0.521166666666667
ZFYVE20	0.714125
GALC	1.51983333333333
CTRB2	0.41425
C20orf71	0.306833333333333
TBKBP1	0.388333333333333
CAMLG	1.174375
TREML4	-1.271
RSAD1	-0.081
TUBA3D	-1.37
KIAA1833	0.161375
PNPLA1	1.372
LRRC34	0.946166666666667
CDH26	0.228333333333333
ZNF167	1.01733333333333
ZBTB26	-0.5934
VWF	4.2933
VTN	-1.02666666666667
BAD	0.65025
PDS5B	0.1405
ZNF644	-0.330166666666667
SH3GLB2	-0.77175
SMPDL3A	0.7422
NRG2	2.448875
IL15	1.26966666666667
GABARAPL1	1.84866666666667
LAT2	-1.07533333333333
SLCO1A2	-0.3195
LIG4	-0.171833333333333
GSDMDC1	-0.183875
BMP4	-0.13375
METT10D	-0.36125
SYCE1	3.1445
SPANXD	-5.3195
SLC12A9	-0.620166666666667
MC1R	-3.128
RNF168	-0.34025
TRIM69	1.3985
GALNT7	-1.00433333333333
ISG20L2	-1.19525
KIAA2026	0.7605
TNFAIP8L1	-1.092
DPY19L2	0.5825
C12orf63	0.7285
PRDX5	0.19925
MED6	-0.48725
TXNDC5	-0.34875
CD46	0.491166666666667
CCK	-1.916
C17orf48	1.4335
ANUBL1	1.646
SIT1	-1.13783333333333
TYSND1	0.880666666666667
DEF6	-1.50783333333333
GLT8D4	0.819
UTP14A	-0.92675
RPH3AL	2.18225
NXF1	-0.220166666666667
TRERF1	0.3585
TUBB3	-1.82
SLC24A2	0.4245
SEC22B	1.39416666666667
ZNF653	-0.3525
GGTL3	-1.10558333333333
CDKL2	0.8995
CTF8	-0.05125
EPC1	1.24716666666667
CYP4A11	0.285333333333333
THRSP	5.78933333333333
LELP1	0.2058
TES	-0.67725
C17orf87	0.652
FERD3L	0.17275
SH3TC1	-0.565
RAB36	-0.0325
CRYGB	-2.09
GRIA3	3.5468
BHLHB9	1.292
C1QTNF9	5.44625
GOPC	0.351625
PNPLA8	0.2585
ZNF444	-0.43375
FMO1	5.23425
POLR3C	0.38325
SLC35F3	1.66875
SGCG	2.92366666666667
DCDC2	-2.24816666666667
NANP	-0.7995
MGC23270	-0.7435
BEX4	0.469166666666667
HYDIN	0.103111111111111
RPS6KB2	-2.152
ADRM1	-0.8935
BAT3	-0.376
RAB31	-0.1601875
SCGB2A1	4.55625
SLC6A14	-1.418125
DDX4	-1.487
PRRC1	-0.499666666666667
AP3B2	0.258166666666667
TRGV7	-0.1294
TMEM184B	-0.287
ADPRHL1	0.579833333333333
C21orf45	-0.741625
ARNTL	1.40025
AADAT	-0.416125
CCL2	2.02633333333333
SNTB2	1.0745
RGS9BP	-1.01925
KPNA1	0.00425
TMEM41B	-0.7325
S100A11	-0.6385
DOT1L	-1.684
EFHC2	-0.957
CLTC	-1.09766666666667
SRP9	-0.0799285714285714
ZNF521	1.58175
FAM26F	-1.625
GPR88	2.167
COL13A1	-2.14416666666667
CHMP4B	-0.9588
SIGLEC6	0.2095
NFAM1	0.362625
PVRL2	-1.3227
ALKBH4	-0.30225
CCDC93	-0.0915
NXT1	-0.71125
KCNK4	0.0315
TROAP	-2.36333333333333
KCNA10	0.39075
CCDC114	0.361333333333333
RAN	-1.15458333333333
LMTK2	-0.319
LOC400657	0.093
UFC1	0.607
UBE1DC1	-1.1725
EEF1A1	0.221055555555555
CHAC1	-0.642
HMGA2	-5.6372
B3GALTL	-0.94975
ING2	0.36325
C1orf109	-0.73025
INTS3	0.737625
ZNF558	0.4205
TRPM4	0.0638333333333333
LTB4R	-0.6345
ISYNA1	-1.37075
LSM7	-0.764
LRRC47	-0.507375
ZNF179	-0.1885
EXDL1	-0.592166666666667
SLC4A10	-1.705375
ACSS2	2.05583333333333
COPS7B	-0.637
KIAA0040	1.80266666666667
C1orf95	0.6255
AP1GBP1	0.12025
OR9A2	0.064
FAM71C	0.3885
RIN1	-1.63366666666667
ITGA4	-3.02425
DNAJC6	-2.0778
CLOCK	0.284
SLC35A4	0.551
DSG4	0.92625
LOC26010	0.035
NSUN2	-1.64325
TMEM86B	-0.8417
C14orf135	-0.21475
KIFC3	-0.918
PHF5A	-0.1955
NCAPH	-3.683125
STK11IP	-1.053
FLJ42953	0.480125
CCDC19	-1.49916666666667
ZNF329	-0.1515
TAX1BP1	-0.003
ZDHHC18	0.314
C10orf88	0.1285
TMBIM4	1.5142
NMUR1	4.4095
KIR2DS4	0.41275
C9orf90	-0.036
MGC87631	0.328
KDR	4.105
ST3GAL2	-0.80925
RLN2	-0.418833333333333
HPD	-3.058
MOXD1	-2.2955
PDGFRL	3.4065
SMYD4	-0.170857142857143
FAM103A1	0.0171666666666667
MFAP4	2.76833333333333
LOC285141	1.81475
TMEM45B	-3.394125
SMCR7L	-0.403714285714286
GZMH	4.23275
CBLN1	0.352833333333333
CNNM1	-0.6895
PHF17	0.580333333333333
NUP98	-0.330583333333333
RMI1	-2.2365
PTPRS	2.073875
ANKRD57	0.403375
CLDN15	-0.16
OR51A2	0.2635
GUCA2B	3.9185
DOCK9	1.565
ITGB1BP1	1.08716666666667
DLG2	0.71825
BRAP	0.37675
SESN3	2.2645
ZC3H7B	1.12775
FAM101A	0.490166666666667
FKSG24	-0.9405
ZYG11B	-0.02075
RFC2	-1.61875
SH2D3A	-0.987
DVL3	-0.566166666666667
ADFP	1.01733333333333
KRIT1	-0.056625
SERTAD3	1.55166666666667
LEFTY2	-0.33875
KRT27	-0.758
SCFD2	-0.59775
MN1	-1.13125
RORA	0.69275
PTPRD	-0.88325
PIAS2	-0.00599999999999999
CYP4X1	3.58633333333333
FBXL15	0.2555
MYH15	0.631333333333333
CRX	0.3005
TBC1D13	0.7205
SLC22A17	1.05683333333333
PLK2	-0.367166666666667
ARHGAP9	0.50025
EIF1B	0.8455
C20orf185	0.20675
DEFA7P	0.8465
PRIM1	-2.21783333333333
CRYAA	-2.06525
BACE1	0.71125
AGTRL1	1.26016666666667
ACAD9	0.752625
GRASP	1.88975
RBP4	3.18616666666667
TFB2M	-0.65925
METTL9	-0.368
ATP5O	0.55275
SP100	0.3719
CPSF1	-1.196
S100A4	0.87325
LIME1	-0.72875
GPR137C	-1.3565
OR2A2	-0.1275
C2orf29	-1.41475
NUP188	-1.5425
SDPR	4.9755
RAI1	-1.363375
RPS20	1.7474
LAMB1	0.26225
ADM2	-0.222
ZNF229	0.15375
DKFZp434K1815	-1.730625
EPN3	-0.545833333333333
CLIC3	-1.9225
MEIG1	-0.044
HMGB4	-0.46675
STARD10	-0.783625
KLF8	3.88175
EPB41L2	1.41833333333333
JMJD6	-0.214875
CTSL1	0.238166666666667
GPR27	-0.8665
ELAVL4	1.659125
MMP21	0.59
PPM1B	0.607875
SUV39H1	-1.13225
AAMP	-0.11225
TUSC4	0.0203333333333333
MBD6	0.11675
KLK13	-0.7105
FMNL3	0.214666666666667
TRIM13	0.668
C15orf5	0.53125
IQCF1	-0.463
CACNG8	0.5135
SLC35D3	0.445333333333333
ZDHHC9	0.0865
ODF3L1	1.88675
C9orf86	-0.7201
TSEN2	-1.27125
C17orf64	3.12325
SEPX1	0.3945
TSPO	1.7695
SYMPK	-0.8645
ADORA1	1.12625
TSPAN10	0.644875
SEMA6C	1.91016666666667
RTTN	-0.4095
IL2	1.12866666666667
ARRDC3	0.79275
TBPL1	-0.302166666666667
STX12	2.28175
MRPL39	0.07975
OR8H3	0.441
IFIT5	1.76266666666667
CASC5	-5.24185714285714
FAM46A	-0.323333333333333
HPCAL1	-0.9985
CYLC1	-1.466
VGLL2	-0.602125
C20orf191	-0.10275
CDH1	-0.985416666666667
ITPA	-1.11375
CCDC101	0.2425
D15Wsu75e	0.369
EDA	0.68675
CREG1	0.2805
OR7G2	0.5745
SAP18	1.32566666666667
IFIT1	2.30275
CALML3	1.475
FLJ37440	2.3935
FNDC5	1.315
SERPINB6	1.14764285714286
JUNB	1.9238
SYS1	0.796
SCN2A	1.1105
ZKSCAN5	-0.7965
WNT7A	-0.157333333333333
TSHZ3	2.638
RNF148	-0.4
H6PD	-0.124125
CAD	-1.71383333333333
ZNF449	0.69875
DOCK10	-1.557
FAIM2	0.344
HEXDC	0.0725
PRB1	-2.7125
C14orf148	-3.944
ETHE1	0.48175
IRF5	-1.3352
GNMT	-0.549166666666667
MGC16291	-1.190375
RPAIN	-0.00364285714285716
CAGE1	0.501
CNTNAP3	0.00800000000000003
ACTR1B	-0.1885
EEF1E1	-1.7155
MSX1	0.947375
ESF1	-0.1781
HSPC171	-0.0385
MRPL2	0.526833333333333
RDH12	-0.753666666666667
CELP	0.2745
METRNL	-0.307
C10orf116	4.166
C19orf48	-2.04975
ZNF346	-0.595875
NCR1	-1.6405
C10orf64	1.593
CD52	0.4085
VPS18	0.183625
AP4S1	0.212833333333333
NPBWR1	1.115
TPK1	1.8685
UBA52	0.503
RIPK1	0.376
CPNE3	0.8734
HSPC159	0.64125
C8orf38	-0.29475
LRRC4B	-1.4625
PARP10	0.5427
ANKRD50	-0.524125
CXCL9	5.30275
FGF18	0.162454545454545
EIF2A	-0.171
SLC20A2	0.109666666666667
KIAA1549	-1.82591666666667
SPINT1	0.3937
ZNF584	0.002
CRBN	1.33466666666667
ABCF3	-0.162166666666667
NCBP1	-1.17333333333333
PLA2G4F	0.2305
PCDH10	-0.802166666666667
TTC21A	-0.594
C20orf144	0.3815
FGFR1OP2	0.41
SLC9A1	-0.6235
CHRND	0.039
FOXF1	-2.753
KIAA1467	-1.19475
TPO	4.51633333333333
LTF	4.59514285714286
DNAJB9	0.626
MRPS27	-0.375
bA16L21.2.1	0.7835
WBP2	1.1045
MRGPRX3	-0.148166666666667
PRPF18	0.67075
C10orf58	3.02225
SMOC1	-0.6326
ADAT3	0.2865
TMEM138	-0.3135
TMEM131	-0.33575
TIMM8B	0.307
MYH7	-0.569666666666667
ST6GAL2	-1.29414285714286
KIF1C	0.513
SUHW2	-2.062
PAPSS1	0.07025
CABP2	0.515
HOXA4	1.8665
ELF2	0.22625
SEMA3D	2.6963
MC5R	0.3745
OGFR	0.131
FLJ30092	-0.440833333333333
TGFA	-1.1362
MMP17	0.58025
KIF15	-4.7795
CHIA	2.372
CATSPER3	0.72425
CEACAM7	0.153272727272727
PADI2	1.896875
HOXA9	3.182
LNX2	0.0698333333333333
TMEM144	1.887
HIF1AN	0.33575
METTL7A	1.7452
C6orf165	0.347
KIAA1468	0.1605
DSG3	2.09
ZNF180	0.0176666666666667
EIF4E3	3.332125
SLC46A1	-0.002
DKK1	-5.77683333333333
ZNF205	0.747833333333333
LOC162073	0.326833333333333
COX7A1	4.34525
MAGEA1	-4.958
NEDD8	-0.0345833333333333
KLHDC5	-0.907611111111111
C3orf19	0.617166666666667
MRPS2	-0.4385
POLR3H	0.500214285714286
ABHD11	-0.6676
TMEM17	1.6075
PAIP2B	1.6949
MAT1A	-4.35475
LGI3	0.3605
THUMPD2	-0.0345
TKTL2	-0.7345
XAGE3	1.73683333333333
CALM3	0.208666666666667
C6orf136	-0.160333333333333
KCNC4	0.0731666666666666
RGS9	1.52583333333333
ACIN1	-1.42066666666667
SPATS1	-0.276
XKR8	0.013
FAM84A	0.97825
MS4A7	4.95645454545455
AGXT2L2	1.336
OR1F1	0.413
SMAP1L	-0.304333333333333
IPO11	1.769
ZC3H11A	0.02525
C1orf151	0.431375
RNASEH2A	-2.418
CCR10	1.336
TXNDC11	0.0025
TMEM112	0.6165
MAP1B	-0.358714285714286
NVL	-1.0085
PKM2	-2.04945
ARC	0.00899999999999999
NUP54	0.0675
PPFIBP2	1.47483333333333
STAT2	1.947875
PTAFR	1.583
ROBO2	-0.341375
RNF40	-0.629333333333333
CCDC135	-0.881833333333333
IFT81	-0.5208
MORF4	0.149
TM7SF3	-0.812
OR10H3	0.399
ABP1	0.0395
CHRD	0.48875
PLEKHA8	-0.532833333333333
NCALD	2.874
OR5AK2	-0.087
ACCN1	-0.159
SLITRK1	0.05275
ARMET	-1.716
C9orf52	-0.05175
REEP4	-0.99425
MTSS1	1.01275
ADH1B	5.8805
DLD	0.64925
CDK5	-1.83475
PPFIA1	-0.06475
WFDC3	0.70975
DNAJB12	1.22028571428571
RANGRF	0.223
MLANA	-4.795
AMY2B	1.42125
KIAA0319	-3.2455
RPS7	-0.048
JAK3	-0.00950000000000004
ARFGEF1	0.05425
CXCL5	0.615333333333333
TRAPPC4	-0.2685
CETN2	0.20125
HSPC111	-1.90175
RHOBTB3	0.1386
PHLPP	1.2255
RGS10	-0.35325
TMEM58	0.153
CHERP	-0.820875
HSP90AB3P	-2.3105
FSTL3	-1.00983333333333
PEX11A	2.52425
OR5V1	0.8575
FCN3	3.4425
PTPN3	-0.262125
NPTX1	-5.075125
C21orf84	-0.5345
C11orf51	0.04925
ZBED2	0.7065
FLJ90757	-1.0585
NPY2R	5.15975
PLD3	-0.165
SYT17	2.04233333333333
SGSM2	-0.9515
OR1A2	-0.0245
FOXP1	1.161875
SLC5A1	3.363
POFUT1	-0.7447
EPHB6	-1.6405
MYO1G	-2.11025
STAC	0.0503
KLHL17	-0.6935
RGMA	2.4116
TJP2	0.77
FAM114A1	0.699166666666667
SERINC1	2.30283333333333
SLC9A8	0.060375
PEX19	2.18275
EDN2	-2.753
PSMD7	-1.14211111111111
C3orf41	-0.535
UQCR	0.657625
PPP1R3C	-0.55725
LRP4	-1.767
TM2D1	0.92825
TTC17	-0.2974375
C4BPB	-4.015125
CCL25	0.32925
ZNF253	0.0213333333333334
CHRNA9	-3.65566666666667
SOX11	-3.065375
HIVEP3	0.5045
CGN	-0.683166666666667
C3orf35	-0.476
PKD2L1	0.257
SYVN1	-0.241625
PDE8B	1.4175
LOC439951	0.74025
LTC4S	2.93183333333333
MIF4GD	-0.107
SMARCA2	2.0340625
TUBGCP6	0.3175
CABLES1	0.17875
C16orf77	1.97533333333333
ZNF791	0.0815
FUT5	-0.9755
ADH6	-2.687
P4HB	-1.0445
CLDND2	3.60025
ALKBH8	-0.09175
PLAC4	-2.137
F11R	-0.342785714285714
MGC35295	0.108833333333333
PDZD4	-0.737166666666667
LOC389073	-2.66325
FAM80B	1.02
PSMB1	-0.00112499999999999
TXN	-1.61283333333333
VIPR1	1.4428
WBSCR18	0.6584
EXOSC6	-0.578833333333333
ACTA2	4.28383333333333
SP5	-1.76666666666667
ANKRD1	-3.418
DDR1	-0.9307
ATP6V1D	-0.01975
PTGS1	-1.07766666666667
RNF157	0.67525
DCC	0.57125
SPAG7	0.6225
FBXO18	0.0235
UBE3C	-0.6544
HOXC6	0.54625
LRP2BP	0.4388
MYST2	-0.48825
PDSS2	0.11575
ATE1	-0.397
ARAF	-0.55125
KLF10	0.3025
PLA2G2E	0.40625
ASCL1	-1.51133333333333
TSNAXIP1	0.21825
FAM131B	0.108875
IFNA10	1.5045
NUP43	-0.6455
FAM44B	-0.0475
L1TD1	-5.07333333333333
NMD3	-0.358333333333333
C18orf54	-0.629
PHOSPHO1	0.5635
RAG2	-2.9535
EMILIN3	-0.061
METTL3	-0.7285
VPS13C	2.092125
REXO2	-0.6865
ANXA4	-0.523
CA1	-0.9105
DCP1B	0.09725
TULP3	-0.721
ATP2A2	0.249214285714286
ATIC	-1.37075
ADAM15	-0.586833333333333
NPL	-0.161666666666667
LGR4	0.935375
UEVLD	0.164333333333333
GAB1	1.8955
SNAI2	0.7515
ZGPAT	-0.4707
SNF1LK	0.412625
DLEU1	-1.98475
UBE2Q1	-0.2385
ZMYM6	0.1776875
JPH3	-1.94983333333333
FAM38A	0.0346666666666667
PXK	1.054
DENND2D	2.0885
BAX	-1.37716666666667
CP	-4.392
RPL37	0.6091
G6PC3	0.115125
NCOA4	0.182
LRRC14	-0.435125
GORASP1	0.1265
FCHO2	1.221
CYP24A1	-1.7442
FXYD3	-0.301875
SMARCAL1	0.175
ABCB8	-0.7345
CCDC44	-0.28625
PRDM7	-4.119
USH1C	-1.523
DNAH5	-0.893166666666667
SRF	0.164083333333333
MAL2	0.411833333333333
PGPEP1	0.2405
SIN3B	-0.85325
SEMA3C	0.863333333333333
GRAMD3	2.52975
FBXO10	0.108625
OR5D13	2.716
FLJ31818	0.100875
CACNA1I	0.052125
S100A13	1.2595
TP63	3.25535714285714
ANXA11	0.8278
WDR66	0.7905
CSF2RB	0.2645
IFI44	0.77675
DACT1	0.801333333333333
ANKRD23	-1.697375
ATP5G1	-1.09183333333333
C21orf70	-0.216166666666667
PPWD1	-0.34125
DNAJC13	-0.08275
PAH	-6.32666666666667
PTCH2	0.40375
TRMU	-1.17725
CCDC9	-0.3285
USP3	-0.3334
DCLRE1C	-0.1536
FAM55C	0.06775
FRMD4B	0.94575
CYP2R1	-0.80175
RFPL1	-0.8121
XPO5	-1.9295
ARL6IP2	-0.6295
OSBPL5	1.388
MMP9	0.316272727272727
KIAA0802	-1.47775
DHRS2	-4.04066666666667
SGEF	2.057
TXNDC10	-0.1853
EXOC6	-0.52975
RPS27	1.20016666666667
PNCK	-1.9205
FSTL1	0.8885
AACS	0.67425
SLMAP	-0.100166666666667
SAMD4A	0.2484
ABRA	1.0005
SMARCD3	0.9775
PKNOX2	0.270166666666667
A4GNT	-0.057
C9orf39	0.0823333333333333
RALYL	0.3645
MGC33556	-2.764
