Hybridization REF	TCGA-E2-A1B1-01A-21R-A12P-07
METRNL	-0.4955
C10orf116	3.86316666666667
C19orf48	-0.93625
ZNF346	0.36925
NCR1	-0.8475
C10orf64	0.846
CD52	2.32225
VPS18	1.60325
AP4S1	-0.0281666666666667
NPBWR1	0.783
TPK1	1.66325
UBA52	-1.62905555555556
RIPK1	1.36533333333333
CPNE3	-0.3248
HSPC159	-0.676875
C8orf38	-0.33075
LRRC4B	0.2835
PARP10	1.2013
ANKRD50	0.391
CXCL9	6.85425
FGF18	1.33672727272727
EIF2A	-1.07325
SLC20A2	1.09533333333333
KIAA1549	-0.489083333333333
SPINT1	2.2253
ZNF584	-0.2
CRBN	0.38
ABCF3	0.217333333333333
NCBP1	-1.16166666666667
PLA2G4F	1.07483333333333
PCDH10	2.719375
TTC21A	0.3225
C20orf144	-0.072
FGFR1OP2	-0.467
SLC9A1	0.7709
CHRND	0.44
FOXF1	-2.418
KIAA1467	-0.97575
TPO	1.55266666666667
LTF	3.96414285714286
DNAJB9	0.65825
MRPS27	-1.21675
bA16L21.2.1	0.11025
WBP2	1.13966666666667
MRGPRX3	-1.41933333333333
PRPF18	0.35525
C10orf58	0.17525
SMOC1	-3.2083
ADAT3	0.245833333333333
TMEM138	0.352
TMEM131	-1.217875
TIMM8B	-0.4245
MYH7	-0.194
ST6GAL2	1.393
KIF1C	-0.0245
SUHW2	-1.02
PAPSS1	0.23375
CABP2	-0.5325
HOXA4	-0.4655
ELF2	-0.11625
SEMA3D	2.0843
MC5R	-0.267
OGFR	0.193
FLJ30092	-0.480166666666667
TGFA	0.7701
MMP17	-0.7065
KIF15	-2.99375
CHIA	-0.33925
CATSPER3	-0.0215
CEACAM7	3.81433333333333
PADI2	2.377625
HOXA9	3.65133333333333
LNX2	1.16783333333333
TMEM144	2.22075
HIF1AN	1.2965
METTL7A	-0.1499
C6orf165	1.0585
KIAA1468	0.519
DSG3	2.139
ZNF180	0.296
EIF4E3	1.0715
SLC46A1	0.00512499999999999
DKK1	-4.84016666666667
ZNF205	1.12133333333333
LOC162073	0.226166666666667
COX7A1	4.58075
MAGEA1	-4.9222
NEDD8	0.0388333333333333
KLHDC5	-0.408555555555556
C3orf19	0.072
MRPS2	-1.2925
POLR3H	0.276714285714286
ABHD11	1.7668
TMEM17	1.37775
PAIP2B	-0.442
MAT1A	-4.9465
LGI3	-0.0325
THUMPD2	0.34075
TKTL2	0.61975
XAGE3	-3.403
CALM3	0.621833333333333
C6orf136	-0.674166666666667
KCNC4	0.123333333333333
RGS9	0.088
ACIN1	-0.663333333333333
SPATS1	0.1285
XKR8	-0.4765
FAM84A	2.28808333333333
MS4A7	5.48154545454545
AGXT2L2	0.41575
OR1F1	0.187
SMAP1L	-0.44075
IPO11	0.548
ZC3H11A	0.284125
C1orf151	0.19625
RNASEH2A	-1.2515
CCR10	-0.313
TXNDC11	1.05066666666667
TMEM112	1.143625
MAP1B	-0.829285714285714
NVL	-0.98
PKM2	-0.8825
ARC	0.25025
NUP54	-0.461
PPFIBP2	1.6805
STAT2	1.195375
PTAFR	2.65616666666667
ROBO2	3.003875
RNF40	0.844833333333333
CCDC135	-0.5406
IFT81	-0.804
MORF4	0.31875
TM7SF3	-0.161125
OR10H3	-0.0605
ABP1	0.785375
CHRD	0.7635
PLEKHA8	-0.7845
NCALD	2.11891666666667
OR5AK2	0.6815
ACCN1	-0.180333333333333
SLITRK1	-0.534
ARMET	-0.5735
C9orf52	-0.16575
REEP4	-0.52925
MTSS1	0.757375
ADH1B	4.1515
DLD	-0.59225
CDK5	-0.9735
PPFIA1	-0.306625
WFDC3	0.4775
DNAJB12	1.04742857142857
RANGRF	-1.2975
MLANA	-5.54325
AMY2B	0.37975
KIAA0319	-1.9772
RPS7	-0.7465
JAK3	0.3172
ARFGEF1	0.534
CXCL5	0.358666666666667
TRAPPC4	-0.65075
CETN2	0.7545
HSPC111	-1.0535
RHOBTB3	-2.2236
PHLPP	0.2755
RGS10	0.91725
TMEM58	0.14775
CHERP	0.766625
HSP90AB3P	0.398333333333333
FSTL3	-0.162166666666667
PEX11A	1.05925
OR5V1	0.2695
FCN3	2.06
PTPN3	0.504125
NPTX1	-5.92975
C21orf84	-1.71475
C11orf51	-0.078
ZBED2	3.76125
FLJ90757	0.95
NPY2R	2.636
PLD3	1.8585
SYT17	0.640166666666667
SGSM2	0.63075
OR1A2	-0.042
FOXP1	1.82475
SLC5A1	2.65375
POFUT1	-0.9458
EPHB6	-1.72216666666667
MYO1G	-0.208125
STAC	-1.2179
KLHL17	-0.021
RGMA	0.2256
TJP2	0.422
FAM114A1	0.521833333333333
SERINC1	1.1765
SLC9A8	0.145125
PEX19	0.091875
EDN2	2.387
PSMD7	-0.717
C3orf41	0.15425
UQCR	-1.19625
PPP1R3C	0.19275
LRP4	-2.177
TM2D1	0.03725
TTC17	0.7258125
C4BPB	-4.778375
CCL25	0.779
ZNF253	-0.2115
CHRNA9	-3.924
SOX11	-2.559375
HIVEP3	0.7245
CGN	1.20733333333333
C3orf35	-0.39025
PKD2L1	3.00125
SYVN1	0.084125
PDE8B	-0.93975
LOC439951	1.10225
LTC4S	1.80116666666667
MIF4GD	1.45266666666667
SMARCA2	0.9238125
TUBGCP6	-0.300166666666667
CABLES1	0.161
C16orf77	2.82633333333333
ZNF791	0.52175
FUT5	-0.2565
ADH6	-3.0746
P4HB	0.5875
CLDND2	-1.81675
ALKBH8	-0.049
PLAC4	-1.984
F11R	0.366357142857143
MGC35295	0.214666666666667
PDZD4	-0.350666666666667
LOC389073	-0.565
FAM80B	-0.223666666666667
PSMB1	-0.148625
TXN	-0.623333333333333
VIPR1	2.5097
WBSCR18	-0.1135
EXOSC6	0.801
ACTA2	4.41933333333333
SP5	-3.29
ANKRD1	-2.72725
DDR1	2.3499
ATP6V1D	0.433
PTGS1	-0.824333333333333
RNF157	-1.086
DCC	-0.034
SPAG7	0.93775
FBXO18	0.30175
UBE3C	-1.0876
HOXC6	0.88575
LRP2BP	-0.444666666666667
MYST2	1.862
PDSS2	-0.73275
ATE1	-0.37775
ARAF	1.394
KLF10	0.7835
PLA2G2E	-1.41975
ASCL1	1.545
TSNAXIP1	1.0465
FAM131B	0.150375
IFNA10	0.429
NUP43	-1.775
FAM44B	-0.410125
L1TD1	-4.32966666666667
NMD3	-1.1685
C18orf54	-0.8872
PHOSPHO1	0.0985
RAG2	-2.8255
EMILIN3	0.092
METTL3	-0.68925
VPS13C	-0.500375
REXO2	-1.22375
ANXA4	-0.00625
CA1	-1.10675
DCP1B	0.10225
TULP3	-1.02116666666667
ATP2A2	-0.448142857142857
ATIC	-0.8415
ADAM15	0.308083333333333
NPL	1.78516666666667
LGR4	0.00749999999999999
UEVLD	0.669
GAB1	1.2375
SNAI2	0.237166666666667
ZGPAT	0.8452
SNF1LK	0.6505
DLEU1	-1.4945
UBE2Q1	0.068875
ZMYM6	0.1651875
JPH3	-1.483
FAM38A	0.16675
PXK	-0.349333333333333
DENND2D	1.982
BAX	-0.93925
CP	-3.03454545454545
RPL37	-1.3846
G6PC3	-0.302375
NCOA4	0.115166666666667
LRRC14	-0.908
GORASP1	1.003
FCHO2	0.696875
CYP24A1	-3.2415
FXYD3	2.07725
SMARCAL1	-0.6005
ABCB8	-0.0463333333333333
CCDC44	1.4755
PRDM7	-4.25975
USH1C	-1.851
DNAH5	0.123833333333333
SRF	0.66675
MAL2	2.80083333333333
PGPEP1	-0.339333333333333
SIN3B	0.52675
SEMA3C	1.0065
GRAMD3	2.51625
FBXO10	-0.503875
OR5D13	1.733
FLJ31818	0.2045
CACNA1I	0.58575
S100A13	0.102
TP63	2.2695
ANXA11	1.0197
WDR66	0.6705
CSF2RB	0.4565
IFI44	2.5335
DACT1	1.81266666666667
ANKRD23	-1.12875
ATP5G1	0.488833333333333
C21orf70	-0.6325
PPWD1	-1.2335
DNAJC13	-0.78425
PAH	-4.64333333333333
PTCH2	0.56325
TRMU	-1.51625
CCDC9	0.551
USP3	-0.3485
DCLRE1C	0.1122
FAM55C	-0.1955
FRMD4B	1.20325
CYP2R1	0.11225
RFPL1	-0.0687
XPO5	-1.83725
ARL6IP2	-0.5055
OSBPL5	1.48175
MMP9	4.67472727272727
KIAA0802	-0.980125
DHRS2	-2.1595
SGEF	1.02325
TXNDC10	-1.0857
EXOC6	0.79675
RPS27	-0.297666666666667
PNCK	-0.583
FSTL1	0.84425
AACS	1.15675
SLMAP	0.204833333333333
SAMD4A	-0.3689
ABRA	0.229333333333333
SMARCD3	0.5585
PKNOX2	-3.00783333333333
A4GNT	0.1435
C9orf39	-0.652666666666667
RALYL	-0.85375
MGC33556	-2.4555
C10orf25	-0.805
BBOX1	6.36925
NHEDC1	0.526
XDH	0.45375
GCSH	-1.8535
EDN1	1.48316666666667
MTERF	0.1065
CLK4	1.589875
ZNF799	1.29083333333333
KCNG1	-2.135625
CXCR4	1.029
PTPRR	-3.019
IRAK1	-0.131375
LOC401397	-0.50475
TMSB10	0.954642857142857
CXCL3	-1.4601
TMC4	1.50775
OR7A10	0.5065
STYK1	2.975
CHRNA10	0.60475
CCNI	-0.00325
EP300	-0.5235
LOC165186	-0.504666666666667
HIC2	-3.167
SDR-O	0.7625
OR2W1	0.4295
KCNA6	2.069
TRIM74	-1.7845
REEP6	0.11125
ATP5G2	-0.10825
ERG	0.774875
TMEM42	-0.2945
PARN	-0.1535
SOD2	-0.079625
DIRAS1	-0.830833333333333
PNPT1	-1.14875
JOSD3	-0.749
hCG_40738	-0.989
PDE1C	-2.413
SEMA4D	1.25025
AGPAT1	-0.537
NOSTRIN	0.504375
MAP3K3	0.806166666666667
MAX	0.764285714285714
CAPS	0.580333333333333
SERPINA12	0.893
OSBPL8	-0.35625
RICS	1.4065
NR4A2	0.374666666666667
PPCS	1.49883333333333
LONP1	-1.2645
SCYL3	0.349
HERC2P2	-1.02283333333333
FIBCD1	0.396
C15orf41	-1.24275
DMC1	-1.18166666666667
C20orf27	-0.77
RPS6KA5	0.4798
FAHD1	-1.00183333333333
SLC12A4	0.957
BRCA1	-2.41658333333333
GBL	0.5235
SLK	-0.0526666666666667
NUDT9P1	-0.3285
NOXO1	0.827
USP52	-1.53225
BAZ1B	-0.88125
SLCO2B1	2.989
BBS12	1.20883333333333
LRGUK	-1.29133333333333
TERF2IP	0.85925
COL1A1	5.867
KIAA0090	-0.088375
GRK5	0.9085
AP1S2	-1.1296
TMEM52	-0.230666666666667
CA11	0.48525
OR4A15	0.0298333333333333
ACBD3	0.1157
SPAG11B	0.072375
PRDM2	1.1715
FOXP3	0.38725
SMYD3	0.3152
LOC389199	0.2925
LGI2	2.03016666666667
NAPE-PLD	0.194
ANKRD6	1.686
WDR45	0.685833333333333
SHROOM1	-0.935
PSCD3	-0.2955
PYY	0.1715
KCNC1	-0.8305
ARHGEF9	0.3539
OR8J1	-0.00375000000000002
GPR55	0.350333333333333
NS3BP	-0.644
C10orf22	0.359833333333333
NAT8L	-2.1645
DUSP4	0.00533333333333333
FOXM1	-2.52316666666667
GRAMD2	1.9309
ZBTB48	0.503333333333333
BUD31	-0.1635
PABPC5	2.898
CCDC41	-2.05175
FBXO11	-0.17675
C6orf148	-0.2815
RFXAP	-2.11525
C6orf15	1.18533333333333
CDK8	-1.42733333333333
C6orf70	-0.000249999999999998
TESSP2	0.5145
ALG2	-0.096
PPP1R3D	0.7475
TPM3	0.482111111111111
SYT13	0.068
EPB42	-0.391333333333333
CETN3	-1.0505
PRY	-0.186
NTHL1	-1.44616666666667
POLR2B	0.3245
RPS28	-1.11791666666667
P2RX3	-0.25025
LYZL4	0.558
WBP4	0.0381
PMM1	-0.29775
C11orf79	0.70175
CBLL1	-1.62725
IL1F10	0.620666666666667
VAX2	0.5465
SETDB1	0.285333333333333
LRAP	-0.509166666666667
GCLM	-1.0175
CPEB3	1.7005
PPM1A	0.6274375
INTS1	-0.3655
CAMTA1	0.37475
SAMSN1	-0.5805
LOC158830	-0.857333333333333
GMPPA	0.13075
AIPL1	0.601
IL24	0.956909090909091
BDKRB1	-0.738666666666667
MLF1	0.2745
TAF12	-0.21425
ID1	-1.293625
THADA	-0.314875
PIK3CB	-0.70475
OR4N5	-2.979
TBC1D17	0.498
COX8A	-1.5505
CDCA4	-0.23175
C2orf44	-0.405
ZNF534	-1.5315
IMMP1L	-0.721
NIPSNAP3B	0.292
FTMT	0.732
PWP2	-0.475666666666667
MMP15	-0.0667
DNAH11	-1.30425
MTMR14	0.494875
DNAL4	1.273
IPP	-0.64425
TMEM59	1.14075
C1orf157	1.156
RGS4	0.723
DDX18	-1.04766666666667
SNX6	0.542
ZNHIT2	0.141166666666667
NCDN	0.702833333333333
FLJ33534	0.4305
RAG1	-1.58875
OR4D10	0.3
PTPN5	-0.85
POMT1	0.2715
LRRC8A	0.0572
CYP1A1	-1.35425
CAPN1	1.926
DDHD2	0.048625
GRIK2	-1.073
GNRHR	-0.6425
PPBP	2.071
HTR3A	-1.00275
SLITRK4	1.1835
ANKRD49	0.03375
BTF3	-0.3985
SARS	-0.12525
C13orf18	0.8465
CACNB1	-0.0619999999999999
QKI	0.314857142857143
SETMAR	0.3275
MAN2B1	1.99283333333333
EML3	0.34025
ACADL	0.6166
OFD1	-0.017625
DEFB114	0.257
CGA	-4.3605
PEX16	1.16433333333333
LRRC10	-0.4955
GNG12	-0.643
C1orf152	-0.4035
CHRM1	0.293
CD53	2.05525
DBH	-0.48375
TFAP2B	3.827
HIST1H2BJ	-0.434166666666667
FAM46D	0.416
TMEM11	-0.162
C3orf32	-3.05075
PCCB	0.199375
IPO13	-0.147625
C6orf105	-2.68025
COMMD5	0.38425
SUV420H1	0.3833
LTBR	1.78825
ARHGAP15	0.642875
HDHD2	-0.1335
TDRKH	-0.702166666666667
LOC401052	1.0505
PSG4	0.3845
GNB4	-0.4325
SPATA4	1.09125
SLC9A3	0.031
OSBP	0.432333333333333
NBPF3	0.0831666666666668
DOCK11	-0.1235
SLC39A5	-1.32133333333333
PRR5	0.7185
C10orf63	0.543125
SMTNL2	-0.093
ADRA1A	1.5695
ASAH1	1.4062
DOM3Z	-0.0841
GIPR	0.140166666666667
AHI1	-1.17408333333333
NADSYN1	0.128333333333333
RGS14	0.9411
IL18BP	1.6225
RTN4RL1	1.41275
ARMC6	-0.48475
PSMD5	-0.0435
HK3	2.5562
OR4S1	1.247
RSU1	1.5189
MAD2L1	-2.05622222222222
EIF4A3	-1.02675
DLEC1	0.131333333333333
E4F1	0.446833333333333
CHMP2B	0.9355
CAMSAP1	-0.64325
RPS21	-1.66433333333333
ARID5A	1.1545
UBE2N	0.0137
IGSF8	0.373166666666667
MAGEB6	-2.083
ACAD11	-1.4782
MGC4172	-0.83925
LMO4	0.42725
KLKB1	-0.29575
HP	-0.8355
HDAC3	0.31575
SCHIP1	1.486
CLCA1	0.5785
OLFML2A	0.673125
C1orf112	-2.21775
KIF19	1.81216666666667
HAPLN4	0.5494
CXCR7	1.3735
GOT2	-0.5754
RAB38	-1.613375
DCX	0.455
PPM1H	-0.861333333333333
NFYC	0.4285
KIN	0.762625
ZNF228	0.77175
PLSCR4	2.70633333333333
HIG2	-0.64125
FAM79B	3.301
C21orf86	-0.799
KCNK10	0.89775
ZNF738	-1.001625
FSTL5	-1.39966666666667
OR6A2	-0.061
OTOA	1.4264
EXOC1	0.256125
AHRR	-4.159375
PDAP1	-0.7015
C19orf6	-0.2915
ZAN	0.14925
LY6G6E	-0.1795
EIF4E2	-0.51525
C20orf198	0.25625
ZNF324	0.575
CYP3A5	-2.42433333333333
ENTPD7	0.977333333333333
MBOAT5	1.351
GJB5	3.75975
TTC13	-0.61575
S100Z	-0.965333333333333
KIAA0664	0.836833333333333
PDGFRB	2.31341666666667
IL17D	0.506
OR56B4	-0.1845
RDX	-1.56883333333333
SLC34A3	0.146
IL28B	1.8455
JUND	0.26625
CHRNB1	-0.046625
CAMK2B	1.00025
FETUB	-1.911
CXorf23	1.27075
MRTO4	-0.655125
TTC3	0.1239
NDUFB8	-0.417833333333333
EDG2	-0.48275
SEMA3G	2.09575
IL23A	-1.4275
GRHL1	1.6701
LOC441054	-2.0895
WDR65	1.2005
PSTK	-0.2245
STOML3	0.681333333333333
R3HDM2	-0.1503
C5	-2.6095
SLC2A10	2.14816666666667
C3orf22	0.069
PAQR3	-1.23676923076923
ANKRD26	-1.48583333333333
HCRTR1	-0.069
LOC399947	-0.36825
PSD2	0.50675
TIGD2	-0.125333333333333
SCRN1	-1.5025
COQ10A	-1.52525
DDI2	0.113
METTL7B	-0.434833333333333
UCN2	0.4615
FAM92A3	-2.00175
WDR16	0.257
ZNF511	-0.423333333333333
ZMYM5	-0.412875
POLR3G	-2.6195
ZNF586	0.361
C1orf49	1.018
TANK	0.7925
RCAN1	1.16083333333333
PELI3	0.885833333333333
LIMD2	0.443666666666667
TMEM189	-0.9685
NTN4	0.543875
LOC151300	1.8565
CLEC2A	-1.577
GPR135	-1.001625
DPYSL4	0.0281
JAK2	0.554333333333333
TSHZ1	0.57
TM9SF4	-0.6105
ZNF264	0.693333333333333
SIRPG	2.235375
BICD1	-0.00824999999999999
HERC6	4.32866666666667
METTL5	-0.6925
CASP1	1.39975
PRRT1	-0.6685
PLA2G4C	2.488
ICA1L	-0.0530714285714286
TPTE2	-0.493
OTUD7A	1.08416666666667
AQP11	-2.14325
APOA2	-4.8614
KALRN	-0.1923
SECTM1	1.19183333333333
IFNAR1	0.523
TALDO1	-0.1665
RAB11FIP4	0.264416666666667
EIF5A	-1.0105
FAM49A	2.4725
NEGR1	0.7015
YTHDC2	-0.44975
EHD2	0.12875
NCF1	3.0359
SCRT2	0.448
HOXA5	0.0773333333333333
NUP133	-0.67
FGF12	-0.7373125
SLMO2	-0.726
SNTA1	0.567
CACNG2	0.43225
GCM1	0.536125
ELF1	0.968333333333333
TLR5	2.07325
TCFL5	-1.97175
RBMY2FP	-1.061
LOC100125556	0.15925
FAM129B	0.149875
MAP3K7IP1	0.288625
NCK2	1.278
OXA1L	-0.15775
FMO9P	2.7885
ZSCAN12	0.5675
PSMD12	0.953666666666667
HSCB	-1.13475
CLDN10	-2.86825
MGC13053	-1.224
HPCAL4	-0.624666666666667
ASZ1	-3.14
MEX3D	-0.0818333333333334
NFAT5	-0.4947
CSPG4LYP1	-0.188833333333333
FBXO3	0.5988
DVL1	0.044
CMKLR1	2.50566666666667
TYMS	-2.442625
PEF1	1.7225
ZNF750	0.541333333333333
MCM5	-0.7552
MEGF11	-1.49225
KCNK7	-0.289
PTP4A3	0.5325
C1QTNF2	-0.553833333333333
OR6S1	0.685
FAM122B	-1.77275
ZNF551	-0.684
HBQ1	-2.2865
GEMIN6	-1.235
ARSK	-0.11525
RBP7	3.0325
CPNE9	0.40925
DSC1	1.964
LOC730112	-0.38125
MAP2K4	0.351875
HS3ST5	-1.294
EPB41L3	0.11475
TEKT2	0.04075
CDKN2B	1.13391666666667
ZNF480	-1.145
MAP3K6	1.1605
MAP6	1.58
HN1	0.4717
OR2L13	0.7438
SLC16A11	0.561
FAM96A	-0.726
APOL1	1.961
C5orf32	0.4835
RTP1	-1.20016666666667
RNF175	0.15925
ZBTB41	0.4155
AHCTF1	-1.2272
SAE2	-0.523
ITGA2	-0.57225
MME	0.787166666666667
CCDC14	-0.78675
MAST4	0.9425
KRT33B	-0.128
KCTD2	1.77333333333333
WDR26	0.407166666666667
MFI2	0.0713749999999999
NR4A3	1.255625
ARSA	0.43975
UNKL	-0.678666666666667
SULT6B1	-0.137
CCNA2	-2.89683333333333
SOX15	0.43
PPAPDC1B	0.937916666666667
C19orf44	0.5955
MCAT	0.342083333333333
ARID1B	-0.152875
OR52N1	0.0555
C12orf48	-1.7925
MAGI1	0.326875
NIPA2	0.0255
GBX2	-1.866
RSHL3	0.3735
RAVER1	0.118333333333333
C15orf17	0.74125
SLC30A2	1.96425
ZNF518	-1.3325
PCYT1B	-1.32475
C10orf114	-1.87525
EIF3H	-0.32775
SLC25A39	-1.09966666666667
KIF1B	-0.544625
AMOTL2	0.662
C6orf120	-0.118375
PSRC1	-2.52525
PLA2G10	3.396125
KIF5C	-1.02771428571429
MRPL37	-0.794
C17orf62	0.7175
C9orf135	-1.5546
DUSP10	0.2386
CLCNKB	0.231
PSMA5	-0.87625
C8orf53	-0.586
AMPD3	0.665833333333333
PIAS1	0.11725
ADCYAP1R1	-0.1695
GYLTL1B	-0.07525
CDH20	0.00900000000000002
FBXO7	-0.49375
TMEM134	0.731833333333333
FLJ14213	2.101
ZNF3	-0.46025
LRRFIP1	0.77125
CNOT2	0.359583333333333
ABI3	2.2675
ALDH5A1	-0.11025
HNT	2.2144
SERPINA4	-2.11133333333333
TK2	0.878666666666667
STMN1	-1.596
GUCA2A	0.114
GALNT10	0.902714285714286
DPP6	-0.631888888888889
C9orf93	-0.29575
PRELID2	-0.70725
STK39	-0.191625
SFTPA1	-1.227
CKS2	-1.781
RHO	-0.046
C20orf135	-0.14775
XKR3	-2.3435
CR1	0.7095
RPS6KA2	0.405571428571429
C20orf112	1.108
MRPL22	-0.2655
C4orf23	0.9645
GADD45B	2.5915
KLHDC1	1.55983333333333
C2orf48	-1.5
ZNF287	1.204
DAAM2	-0.241
DPPA2	-3.957
TCTN3	-0.0646666666666667
DNAJB11	-0.36075
FPR1	3.258
DEFB4	0.166
PTCD2	-0.4955
SMOC2	4.87116666666667
CABP7	0.961
SERPINB11	0.54675
MAGEF1	0.24975
NDE1	0.988833333333333
ITGA10	-0.0915
FSHB	0.0335
ANXA2	0.762
HORMAD2	-0.2095
HLCS	-0.04525
MCF2L	1.078
FH	-0.704625
TBC1D24	-0.50275
KIAA1505	1.77975
LGALS2	1.033
CNBD1	0.631
SYNPO2L	3.4435
PTPN23	0.242357142857143
C1orf183	-0.456
MAGEA8	-4.004
DGCR8	-1.89075
GSR	-0.99225
PAQR7	0.4995
ZNF676	-0.5685
CACNA1C	0.4455
SP7	3.426
PDCD6	0.091
NRN1L	-1.273
BRI3BP	-1.1813
KIAA1183	1.04525
ASB4	-0.23075
CCL23	2.3534
OBSL1	-0.1135
SLC12A7	1.92875
KIAA0240	0.553
CD1B	-1.49483333333333
FCGR2A	0.92375
MDC1	-1.2505
HTR1A	-0.569833333333333
OCEL1	1.1995
ATP11B	-0.058
FBXO34	0.124333333333333
PCDH12	3.61883333333333
RPE	-0.92775
C17orf74	-0.3385
CSDC2	1.07383333333333
PET112L	-0.17475
TMBIM1	2.263625
P2RXL1	-0.0385
TCHP	-0.1495
TRMT1	-0.781666666666667
F2RL2	2.30208333333333
LRRC32	3.49783333333333
IMPG2	0.5385
BGLAP	-1.057
LOC493869	-0.118916666666667
MRAS	1.822625
SLC35F5	-0.4185
CBWD1	0.0215
AXL	-0.74725
ATP2C2	2.88575
TELO2	-0.7075
PNPLA3	-4.5555
PCDHB14	1.86525
CD276	1.40475
KRT80	-0.546375
DUSP28	0.5725
CSNK1E	-0.107416666666667
SRP14	1.048
KCNQ4	-0.045
KRT72	0.398
CCDC117	-0.7155
C6orf89	0.577777777777778
TUBB2B	-4.17266666666667
RTN4IP1	-0.6775
CR1L	-3.9715
CEND1	0.179
C12orf41	0.805666666666666
RNF31	0.19775
UBN1	-0.496666666666667
C17orf32	0.466875
SLC5A7	0.524
GPR92	1.52716666666667
ESAM	2.6279
CTNNA1	0.94125
HRBL	-0.2066
CBX4	-0.05275
TMEM182	0.348
SH3TC2	-0.702833333333333
IL10	1.9005
PXMP4	-0.769
RNF167	-0.5952
PAK7	3.4895
ETV3	-0.3585
ATPIF1	-0.3315
LOC554207	-3.5965
OR8H1	0.81525
WDFY3	0.666625
DPM1	-0.5125
GPSM1	-0.7865
WDR92	-0.4114
LRP1	1.33316666666667
ANKH	-0.717
THUMPD3	-0.981
POLR1B	-0.95475
OLFM4	6.81933333333333
RAD9B	0.6655
TSPY2	-3.9835
PAX6	-2.0935
SCG2	-1.001125
SLC17A6	0.09625
FMO3	2.93825
PADI4	0.473125
TUBB4	0.076
NLK	-1.2035
POU4F3	-0.5775
SDF4	0.24
ITGBL1	3.07816666666667
NETO1	-2.15725
TAP2	0.743875
ABBA-1	0.185
GNAI1	-0.0585
VPS4B	1.26525
NOPE	0.5737
GALNT6	2.45633333333333
SESN1	0.748625
GBE1	-1.67577777777778
CLASP1	-1.20525
RASGEF1B	2.25575
ACOT11	0.00728571428571431
AFAP1	0.53325
OR2H2	0.6965
DPY19L2P1	-1.77675
DZIP1	-1.5885
SEC22C	-0.459333333333333
GPR161	-0.696
RNF146	1.116
WDR74	-0.719875
GALP	-1.8365
PURA	1.28375
DNPEP	1.20741666666667
RP11-78J21.1	-0.355
ERBB2	4.052625
FANCM	-1.28433333333333
NEO1	0.308833333333333
DDX3Y	-4.645
RPS3A	0.05
MXRA7	1.78671428571429
LGALS3	0.136333333333333
GLT8D1	0.403
CFL2	-1.70683333333333
UPB1	0.48675
NAP1L5	0.172
CLDN14	0.129
DHX38	1.16475
BTBD1	-0.123
TARS2	-1.0795
ABCF1	-0.2518
FCF1	0.233
LRRC49	-0.8785
GUCY1B2	-2.7785
C1orf177	0.224333333333333
SMARCA4	1.35521428571429
LRP8	-2.982
TAGLN3	-0.09975
MRPL14	-1.08575
TTRAP	-0.0175
ZDHHC20	0.1965
NFE2L3	-1.623
KIAA1377	0.484
PALMD	1.4613
TMEM43	-0.309
TTL	-1.65625
STAT5B	-0.748333333333333
SSB	-0.32075
OR10H5	-0.4735
SLC22A13	-1.3775
AKAP3	1.008
TIMM23	0.2945
OAS2	3.266
KIAA0423	0.159
TRIM11	0.665833333333333
GLIS3	1.5505
TMEM50B	1.12766666666667
ARHGEF4	0.895125
DEGS1	-0.256909090909091
TBL1XR1	0.0139666666666666
G6PD	-1.4725
SP140	0.8114
MUC17	-0.513714285714286
NUDC	0.0751
DNAJC5B	3.29083333333333
SCARA3	-0.581333333333333
CPA3	6.12633333333333
BCAT2	-1.1125
MFN1	-0.4767
NRG3	-0.582
SNX11	0.04225
PLEKHH1	-0.954
GPR177	-0.0401666666666666
HCFC2	0.4935
TCAP	0.84675
MOCOS	-2.7305
C14orf93	-0.5405
PRDM10	-0.251333333333333
SLC16A4	0.89075
SRGAP1	-0.717833333333333
VIP	0.48325
DUSP27	0.6075
LILRA1	1.5133
MC2R	-0.4365
MGC24103	-1.301
MBTD1	-0.4505
FUT11	-0.778166666666667
USP33	0.00880000000000001
C15orf39	-0.95375
MAP3K12	-0.055375
PAAF1	-0.330333333333333
BARHL1	-0.4615
FLJ16165	-0.6925
PIWIL2	-0.39825
SYNE1	0.611083333333333
CMTM4	0.065375
TSPYL1	1.5931
GUF1	-0.4225
TMEM157	0.901
WDR44	0.554
HIST1H3C	1.25825
DKFZp666G057	0.13375
RNPEP	0.844
GAS2L2	0.288833333333333
ADH4	-4.29725
GRPR	1.25883333333333
FBXL17	1.46425
ZBTB10	-0.132083333333333
Gcom1	1.08411111111111
HTRA1	3.0938
ZNF585A	-0.126833333333333
SLC26A2	0.254
OTOP3	-1.098
WISP1	3.25566666666667
ATP2B4	-0.522416666666667
FLJ10769	1.70425
CRAMP1L	-0.4175
CHST12	-1.0925
RAB22A	-0.03275
TARDBP	-0.0581428571428571
STAU1	-0.19625
CRB3	0.975333333333333
MIG7	-1.07975
CHMP1A	1.0095
ZNF160	0.33125
B3GALT6	0.02575
BARX1	-2.26766666666667
C6orf167	-1.58925
NXNL1	0.0415
DHX29	0.075375
HADHB	-0.38125
PLXNB2	1.5995
ILDR1	-1.055
SLC15A3	3.44375
GAS2	-3.14416666666667
C20orf69	0.83125
NUMB	-0.1595
TNIP1	1.107625
MESP1	1.81533333333333
PSKH1	0.07925
NSFL1C	0.903875
RHOG	0.626
HEY1	-1.28116666666667
KNG1	-2.15828571428571
ITGAX	3.162
