Hybridization REF	TCGA-E2-A1B6-01A-31R-A12P-07
PANX1	0.785125
C12orf42	1.9285
RCBTB1	0.13325
FGL2	6.06325
CEP70	-1.694875
WASL	-0.829
SEPT14	0.2545
DCHS2	0.598
CYBA	0.39075
ARHGAP11A	-3.57583333333333
MPZL2	-1.09433333333333
KIAA1881	4.49916666666667
ANXA1	0.2199
AFF1	0.5455625
FRMD3	-1.063
SUSD5	0.944
C9orf32	-0.645
RASSF7	1.177875
KIR2DL2	0.656
SENP1	-0.945666666666667
C20orf195	1.30825
C3orf44	-0.5935
KRTAP9-3	-0.439
ZFP28	0.333285714285714
PLCB2	1.4709
TXNDC15	0.89575
CALR3	-0.4755
HLTF	-1.15328571428571
C17orf67	-0.1235
NDUFA6	0.47125
PKP1	-1.3545
HMG20B	-0.5165
GPR180	-1.2357
BAI3	0.42925
NOSIP	0.75
TRIM23	0.36025
ARL1	1.44514285714286
CDK5RAP2	-0.49025
SSH2	-1.092
KCTD15	-0.400166666666667
FTHL17	0.819
AK3	-1.13716666666667
RAB3C	2.9655
PAX4	0.013875
KDELC2	-1.1885
BIK	2.31716666666667
KIAA1553	-1.52925
CEP135	-0.0575
NANOG	-4.156
TRIM22	3.08433333333333
CDH13	-1.37816666666667
B4GALNT4	0.3395
MDGA2	-1.965
SAMD3	4.78416666666667
OR1E1	0.0305
TAS2R10	-0.2345
FASN	-0.61025
GPR116	3.494
ZNF219	0.225833333333333
CD33	-1.246375
RAB3GAP1	0.45325
H1FOO	0.835
NXPH3	1.084
CROCC	-0.419
GPX7	-0.182875
BASP1	-0.718
STAM	-0.5105
TBK1	0.35825
STX2	-0.793333333333333
RPL29	0.0385
NR1H3	0.5325
MPPE1	-0.13425
PHACTR3	-1.06275
SLC44A2	2.03375
C10orf109	-0.3975
CLCN6	-0.09025
C16orf59	-2.7435
SQSTM1	2.14283333333333
AADAC	1.03425
LRRC8C	1.36525
BIN3	-0.6283
HPS6	0.58975
MAN2A2	-0.0388
GABPB2	-1.062125
KCND1	-0.0225
PTPN11	-0.442071428571429
ZNF274	-0.39575
ATF3	0.801833333333333
C7orf26	0.102
C1QL3	0.633
WDR54	-1.213
FLJ40869	-2.02966666666667
ZNF397	-0.021375
MLL	-0.834222222222222
TTLL6	-0.905875
ANKRD15	-0.872
KIAA1958	-0.8
C1orf218	2.15875
ZDHHC16	0.385
DDX47	-1.272
EVI5L	-0.117333333333333
GDF6	-5.59725
TAPBPL	1.06966666666667
BTG1	2.1737
DPP4	0.875
KLHL23	-2.51925
APOC3	-3.919
BTBD12	-0.770666666666667
CNOT4	-0.1051875
HIST1H3I	-0.072
OR5H1	2.30475
APEH	0.01975
TRY1	-0.914333333333333
SLC26A8	0.7365
KCNA2	1.47933333333333
TMEM159	1.85625
C6orf81	-0.491166666666667
PCYT1A	-0.3035
C6orf157	0.2515
BRMS1	0.687
CHST1	2.58283333333333
LGALS1	-0.220625
TAF1B	-0.2175
FLJ40504	-1.743
GPR173	1.0385
COL15A1	1.899375
CASP10	0.537785714285714
PCMT1	-0.849285714285714
HDAC5	0.697
LOC641367	-0.99425
EVC2	0.45025
SGPL1	0.937
GON4L	0.503
AFG3L2	-0.829166666666667
C5orf15	-0.390666666666667
UBXD1	0.872
LILRB4	1.25866666666667
GSTA4	0.193166666666667
ADIG	1.5705
GRIPAP1	0.463125
HIST1H3B	-0.847333333333333
BTRC	0.959166666666667
USP49	-1.9045
IQCH	0.345
ACBD6	-0.4275
YEATS2	-1.7055
CABP5	0.26925
TRIM3	0.42225
HNRPM	-0.316
FGG	-4.46711111111111
C18orf16	-0.679333333333333
CLEC2B	0.979
PQBP1	-0.125
JTB	0.343666666666667
REST	0.201333333333333
SLC8A3	-0.342666666666667
TMEM16H	0.0745
MRPL47	-0.282625
EVI1	1.7742
MUC1	0.480625
TEAD3	0.026375
STOML1	-0.457375
USP24	-0.2066
PNMA5	0.13425
MAEL	0.342833333333333
LBP	0.4819
HSD17B4	1.34825
SEC31B	-1.949
IDH2	-0.2541
SFRS16	-1.257875
AICDA	3.5665
RNF180	-1.4255
C1orf56	-0.304166666666667
FLJ10324	1.0705
GPR148	2.759
MEF2A	0.619583333333333
ASF1B	-1.5645
HTN3	1.04175
RNF215	-0.049
SLC4A3	-1.14183333333333
ADAMTS9	0.5277
C9orf66	0.105666666666667
FOXD3	0.73
GSDM1	0.41525
IFITM5	1.937
PODXL2	-2.101
C1orf176	0.32825
RPS3	0.989
hCG_2004593	0.470625
COL21A1	-1.06425
NTNG2	1.42433333333333
RAI14	-0.431
P76	0.172
LRFN3	0.503625
FAM14B	0.00337500000000001
FKBP14	-0.98625
TNNI3	1.05283333333333
HOXB3	1.779125
SGCB	-1.29425
PPAPDC3	0.371
FRAT1	0.954166666666667
MORN1	0.212833333333333
ARHGEF2	-0.657
BNIP2	-0.27525
DHX30	-0.32375
EEFSEC	-1.1585
FGF20	2.2
FLJ38973	-0.0823571428571429
PLCH2	0.0421818181818181
CCNG2	1.70575
PSPN	0.264
WDR88	-1.744
HOXB13	0.195125
MTMR8	-0.676
SPAM1	-0.3545
PPP2R1B	-0.749
TANC1	1.668125
CNN3	0.1765
CHGA	-0.55225
C9orf128	0.8985
CACNA1B	0.170833333333333
MMAB	-1.268
RHOA	0.415583333333333
RAPGEFL1	-0.916
SLC1A5	-0.596833333333333
CALCA	-0.0925
SYCP1	3.1915
CXCL11	5.81475
GFI1B	-0.9405
PSCD1	1.39633333333333
C11orf58	0.497666666666667
MGC45438	2.05033333333333
NUDT18	1.45216666666667
ASB3	-0.444833333333333
ZP1	-2.4655
LPPR2	0.295
ZNF527	0.761333333333333
ZNF771	-0.602
TTBK2	-0.138125
TRIM55	-1.6455
GJB3	-0.205166666666667
PRSS35	-0.91175
SCRG1	-0.47425
ZDHHC24	1.4615
DUSP26	2.538
C1orf51	0.257375
DNAJC3	0.469666666666667
LITAF	1.856125
ZNF410	0.188
AFP	-5.0214
ZW10	-1.926
PHOX2B	1.44
VILL	0.8915
ELOVL7	-0.755625
LOC644186	1.213
PPP3CC	0.299
CHST13	-1.53
WDR40B	1.0754
MEA1	0.08725
HILS1	-1.70225
DLX6	-2.22816666666667
NKG7	3.0345
EMP1	0.739
ACTR6	0.076
CHCHD7	-0.689571428571429
COG2	0.8082
TCEA2	0.2609
TARS	-0.62975
FLJ20294	0.0966666666666667
ZNF92	-0.064375
TRAPPC2L	-0.1757
ARHGAP28	-0.532125
CCDC109B	0.8415
LGTN	-0.442833333333333
INGX	-0.2418
LOC124446	1.69375
RPS2	-0.8145
C17orf75	-0.835333333333333
NBPF1	-1.6155
SLC2A8	0.308083333333333
SNRPE	-1.032
CARD6	0.9735
IL13RA2	-0.237
CUEDC2	-0.436375
C4orf19	0.0965
AOC3	2.555125
MTHFD2	-0.8335
OR5M9	0.3745
C4orf38	0.626333333333333
SS18L2	0.30425
OAS3	0.828333333333333
LARGE	-0.27775
LRIG3	0.921166666666667
LIMA1	1.0015
STARD3	0.111083333333333
VPS39	0.538375
CTAGE6	-0.082
ODAM	-2.31125
MORF4L2	-0.494
GSTO2	1.51975
MTFMT	-1.107
PRKAB2	-1.61342857142857
ZNF76	-0.147666666666667
HSPB2	4.5115
CRB2	-0.56475
KLRK1	0.245
LYST	0.77075
UBE2M	-0.592
SLC16A9	-1.28675
ZNF281	-0.615
ST8SIA1	1.85775
C9orf105	-0.76
ANKRD46	-0.162
FAM108A3	0.8535
C20orf91	-0.435
ZYX	-0.1995
RSPH1	1.3415
ZSCAN5	0.0165
RIMS3	-0.356666666666667
KRT76	0.272
CEACAM4	1.47616666666667
SIRPB1	0.640625
CFHR4	-2.2125
SOX3	-0.215833333333333
GATAD1	-0.373
C21orf57	0.48875
TMC8	0.272166666666667
AVIL	0.560833333333333
LMOD1	3.25725
HIGD1A	0.081625
NEU3	-0.0426666666666667
DES	0.475625
BZW1	-0.5214
ZNF221	-1.728
CCDC27	0.368
GDAP1	-0.2585
RBBP4	0.839
MGC40499	0.38025
PHKA1	-0.712875
PRKAR1A	-0.0459444444444444
HSD3B1	-0.703666666666667
RAD52	-1.1605
CD207	0.6345
LOC389791	0.5565
RSPO1	1.9835
TMEPAI	1.839125
MFSD2	0.30225
ETV4	-2.88266666666667
SCGN	-1.0345
LOC391356	0.44025
MPP1	-1.344375
STARD3NL	-0.2095
TFAP2D	null
CD2AP	-0.335
CCL20	-3.14233333333333
CCDC86	-1.7035
ZFP30	-0.3875
CTBP1	0.4325
MAK10	0.372333333333333
STXBP5	-1.21366666666667
LOR	1.1429
MAP6D1	-0.709125
ARMC7	0.6145
TMEM150	0.7608
NSL1	-0.70325
KIF5A	-0.046125
ASCC2	0.0795
PSENEN	0.394833333333333
OPTC	-0.9615
FCRL2	2.89666666666667
KBTBD11	-1.159625
PCK1	-0.03675
CENTD3	-0.31275
MEGF8	-0.79375
ALPPL2	-0.09225
OBFC2B	-0.530166666666667
ZFYVE20	0.221625
GALC	0.252166666666667
CTRB2	0.43975
C20orf71	-0.2054
TBKBP1	0.499
CAMLG	1.65625
TREML4	null
RSAD1	2.12375
TUBA3D	-0.1836
KIAA1833	0.943375
PNPLA1	-0.431
LRRC34	-1.21166666666667
CDH26	-0.4542
ZNF167	0.175333333333333
ZBTB26	-1.3932
VWF	3.8338
VTN	-0.534333333333333
BAD	0.69925
PDS5B	0.245
ZNF644	-0.114416666666667
SH3GLB2	-0.2965
SMPDL3A	0.7292
NRG2	0.04925
IL15	1.89883333333333
GABARAPL1	0.400833333333333
LAT2	0.8314
SLCO1A2	-1.6974
LIG4	-0.964916666666667
GSDMDC1	1.564875
BMP4	0.570625
METT10D	-0.1705
SYCE1	2.58025
SPANXD	-5.579
SLC12A9	0.099
MC1R	-2.6225
RNF168	-0.714
TRIM69	1.2415
GALNT7	0.77
ISG20L2	-0.022
KIAA2026	0.455
TNFAIP8L1	0.0085
DPY19L2	-1.6815
C12orf63	-1.842
PRDX5	0.5625
MED6	-0.66975
TXNDC5	-0.480125
CD46	1.04191666666667
CCK	-2.826
C17orf48	0.73175
ANUBL1	1.7245
SIT1	3.1255
TYSND1	0.282
DEF6	1.46166666666667
GLT8D4	0.5255
UTP14A	-0.565625
RPH3AL	1.81
NXF1	-0.037
TRERF1	0.140333333333333
TUBB3	-1.7734375
SLC24A2	1.0005
SEC22B	1.236
ZNF653	0.674
GGTL3	-1.897
CDKL2	-0.72375
CTF8	-1.19083333333333
EPC1	1.17666666666667
CYP4A11	0.1915
THRSP	5.17716666666667
LELP1	-0.180333333333333
TES	0.619375
C17orf87	2.0265
FERD3L	-0.141
SH3TC1	0.927
RAB36	-0.718
CRYGB	-0.342
GRIA3	-0.4296
BHLHB9	1.51075
C1QTNF9	2.241
GOPC	0.19
PNPLA8	0.118333333333333
ZNF444	0.419
FMO1	4.47925
POLR3C	0.29275
SLC35F3	0.12625
SGCG	-1.76133333333333
DCDC2	-4.59433333333333
NANP	-0.8475
MGC23270	-0.7495
BEX4	0.255
HYDIN	0.3702
RPS6KB2	-1.02675
ADRM1	-0.352833333333333
BAT3	-0.32325
RAB31	-0.439875
SCGB2A1	5.86675
SLC6A14	-3.079625
DDX4	-0.159
PRRC1	0.982333333333333
AP3B2	-0.656833333333333
TRGV7	-0.0123333333333333
TMEM184B	-0.06525
ADPRHL1	0.697333333333333
C21orf45	-0.726625
ARNTL	0.576
AADAT	-1.3845
CCL2	2.56383333333333
SNTB2	-0.00983333333333333
RGS9BP	2.02625
KPNA1	-0.2395
TMEM41B	-0.334333333333333
S100A11	0.408666666666667
DOT1L	-1.142
EFHC2	-0.405875
CLTC	-0.216166666666667
SRP9	0.961571428571429
ZNF521	0.52875
FAM26F	1.22925
GPR88	0.884666666666667
COL13A1	-1.49533333333333
CHMP4B	-0.1397
SIGLEC6	0.0293333333333333
NFAM1	0.826142857142857
PVRL2	0.9882
ALKBH4	0.08975
CCDC93	-0.573125
NXT1	0.048
KCNK4	0.5125
TROAP	-2.21266666666667
KCNA10	0.159
CCDC114	0.494333333333333
RAN	-1.03191666666667
LMTK2	-0.5025
LOC400657	0.443
UFC1	1.397
UBE1DC1	-1.264
EEF1A1	-0.102888888888889
CHAC1	-0.0465
HMGA2	-5.6807
B3GALTL	-1.248
ING2	0.11775
C1orf109	-0.139
INTS3	0.67675
ZNF558	0.08825
TRPM4	0.978333333333333
LTB4R	-0.518
ISYNA1	-0.3835
LSM7	-0.13025
LRRC47	-0.4065
ZNF179	-1.2915
EXDL1	-0.345
SLC4A10	-0.79
ACSS2	-0.27
COPS7B	-0.669
KIAA0040	1.879
C1orf95	-0.368
AP1GBP1	0.5315
OR9A2	0.08
FAM71C	-0.1606
RIN1	-0.858833333333333
ITGA4	-0.78675
DNAJC6	-1.18933333333333
CLOCK	0.591333333333333
SLC35A4	1.15183333333333
DSG4	0.97425
LOC26010	-0.2245
NSUN2	-0.182
TMEM86B	-0.6315
C14orf135	0.098
KIFC3	-0.949666666666667
PHF5A	0.31025
NCAPH	-2.500375
STK11IP	-0.0185
FLJ42953	0.526375
CCDC19	1.00383333333333
ZNF329	-0.700875
TAX1BP1	0.601166666666667
ZDHHC18	0.854166666666667
C10orf88	-0.1595
TMBIM4	1.4245
NMUR1	2.441
KIR2DS4	0.737375
C9orf90	0.14425
MGC87631	-0.0095
KDR	3.8025
ST3GAL2	-0.877
RLN2	0.0698333333333333
HPD	-3.578
MOXD1	-0.996666666666667
PDGFRL	1.32916666666667
SMYD4	-1.06846153846154
FAM103A1	0.152
MFAP4	0.557833333333333
LOC285141	-0.0345
TMEM45B	-1.485125
SMCR7L	-0.709
GZMH	3.70525
CBLN1	-1.72383333333333
CNNM1	-1.84875
PHF17	-0.456583333333334
NUP98	-0.0244166666666667
RMI1	-0.50325
PTPRS	0.3185
ANKRD57	-0.229571428571429
CLDN15	0.653666666666667
OR51A2	-0.141
GUCA2B	0.341
DOCK9	1.95975
ITGB1BP1	-0.466333333333333
DLG2	0.266
BRAP	-0.40725
SESN3	1.799
ZC3H7B	0.52925
FAM101A	0.2655
FKSG24	0.37525
ZYG11B	-1.29
RFC2	-1.409
SH2D3A	1.08383333333333
DVL3	-0.0878333333333334
ADFP	-0.763333333333333
KRIT1	-0.6455
SERTAD3	1.888
LEFTY2	-2.91075
KRT27	1.918
SCFD2	0.045
MN1	-1.62975
RORA	0.87425
PTPRD	-1.79275
PIAS2	-0.388166666666667
CYP4X1	5.749
FBXL15	0.44975
MYH15	0.261
CRX	-0.225833333333333
TBC1D13	0.30425
SLC22A17	1.16833333333333
PLK2	1.14366666666667
ARHGAP9	3.03375
EIF1B	-0.19925
C20orf185	-0.177
DEFA7P	1.0055
PRIM1	-2.03966666666667
CRYAA	-1.638
BACE1	-0.1945
AGTRL1	1.0305
ACAD9	-0.162625
GRASP	1.68875
RBP4	-0.6225
TFB2M	-0.15775
METTL9	-1.2819
ATP5O	-0.009
SP100	0.6955
CPSF1	-0.551666666666667
S100A4	0.5185
LIME1	0.8705
GPR137C	0.225
OR2A2	0.716
C2orf29	-0.676
NUP188	-0.90075
SDPR	1.3675
RAI1	-0.47725
RPS20	0.881
LAMB1	-0.93425
ADM2	0.833333333333333
ZNF229	0.64725
DKFZp434K1815	-1.397625
EPN3	3.752
CLIC3	-0.97525
MEIG1	0.5645
HMGB4	-0.44825
STARD10	1.944625
KLF8	1.681
EPB41L2	-0.6415
JMJD6	-0.2995
CTSL1	-0.321166666666667
GPR27	-0.5065
ELAVL4	1.61585714285714
MMP21	0.5795
PPM1B	0.351
SUV39H1	-0.95475
AAMP	-0.049
TUSC4	0.976833333333333
MBD6	0.4025
KLK13	-1.042875
FMNL3	0.450333333333333
TRIM13	0.53475
C15orf5	-0.441
IQCF1	0.0336666666666667
CACNG8	0.87
SLC35D3	0.0593333333333333
ZDHHC9	-0.192
ODF3L1	0.31275
C9orf86	-0.1754
TSEN2	-1.356
C17orf64	1.07375
SEPX1	0.5704
TSPO	0.717
SYMPK	-0.9305
ADORA1	-0.111
TSPAN10	1.145375
SEMA6C	0.724833333333333
RTTN	-0.87
IL2	2.82116666666667
ARRDC3	0.0653333333333333
TBPL1	-0.583666666666667
STX12	0.67975
MRPL39	-1.51675
OR8H3	2.28
IFIT5	2.10233333333333
CASC5	-3.401125
FAM46A	-0.634333333333333
HPCAL1	-0.673125
CYLC1	0.736
VGLL2	-0.2555
C20orf191	-0.22825
CDH1	-1.07125
ITPA	-0.205
CCDC101	0.76375
D15Wsu75e	0.24
EDA	-0.77475
CREG1	-0.478
OR7G2	0.55
SAP18	0.864083333333333
IFIT1	2.08325
CALML3	2.3155
FLJ37440	2.0735
FNDC5	-0.41875
SERPINB6	0.130142857142857
JUNB	1.4732
SYS1	1.98325
SCN2A	0.5122
ZKSCAN5	-0.3225
WNT7A	1.2055
TSHZ3	1.931
RNF148	1.41725
H6PD	0.3195
CAD	-1.35383333333333
ZNF449	-0.09275
DOCK10	-0.4155
FAIM2	0.245666666666667
HEXDC	0.56725
PRB1	0.6835
C14orf148	-1.1125
ETHE1	0.83775
IRF5	-0.136
GNMT	0.342166666666667
MGC16291	-2.1655
RPAIN	-0.602714285714286
CAGE1	0.139
CNTNAP3	-2.7705
ACTR1B	-0.359
EEF1E1	-1.41025
MSX1	-0.29125
ESF1	-0.6369
HSPC171	0.204
MRPL2	-0.345166666666667
RDH12	-0.505833333333333
CELP	0.0615
METRNL	0.13625
C10orf116	3.78583333333333
C19orf48	-0.75125
ZNF346	-0.147375
NCR1	0.749
C10orf64	1.807
CD52	4.223
VPS18	2.6555
AP4S1	-0.586333333333333
NPBWR1	1.0525
TPK1	1.9555
UBA52	0.215722222222222
RIPK1	0.963333333333333
CPNE3	0.2304
HSPC159	0.249625
C8orf38	0.78625
LRRC4B	-0.1535
PARP10	0.8674
ANKRD50	-0.44325
CXCL9	6.97125
FGF18	1.39063636363636
EIF2A	-0.27075
SLC20A2	0.329
KIAA1549	-1.9525
SPINT1	1.852
ZNF584	0.0255
CRBN	-0.0903333333333333
ABCF3	0.209
NCBP1	-0.373
PLA2G4F	0.361833333333333
PCDH10	-1.21528571428571
TTC21A	0.64
C20orf144	0.4795
FGFR1OP2	-0.599
SLC9A1	0.1352
CHRND	-0.1535
FOXF1	-0.318
KIAA1467	-1.3095
TPO	2.13033333333333
LTF	4.05171428571429
DNAJB9	1.2735
MRPS27	0.1035
bA16L21.2.1	-0.14575
WBP2	-0.2185
MRGPRX3	-1.65883333333333
PRPF18	0.2495
C10orf58	0.3705
SMOC1	-2.1258
ADAT3	0.477833333333333
TMEM138	0.31975
TMEM131	-0.312375
TIMM8B	-0.271
MYH7	0.179166666666667
ST6GAL2	-0.40025
KIF1C	0.2
SUHW2	-0.8605
PAPSS1	0.332
CABP2	-0.134
HOXA4	-0.1845
ELF2	-0.104
SEMA3D	0.6456
MC5R	0.3115
OGFR	0.3605
FLJ30092	-0.803
TGFA	0.3883
MMP17	0.2985
KIF15	-3.14425
CHIA	0.23275
CATSPER3	1.3955
CEACAM7	2.86533333333333
PADI2	0.678125
HOXA9	0.989666666666667
LNX2	1.21966666666667
TMEM144	0.85025
HIF1AN	0.88975
METTL7A	0.0932
C6orf165	0.463666666666667
KIAA1468	-0.043375
DSG3	1.381
ZNF180	0.0478333333333333
EIF4E3	1.956375
SLC46A1	0.854
DKK1	-5.03716666666667
ZNF205	1.10533333333333
LOC162073	0.237444444444444
COX7A1	4.76075
MAGEA1	-5.38966666666667
NEDD8	-0.0015
KLHDC5	-0.627277777777778
C3orf19	0.446
MRPS2	-0.6625
POLR3H	0.0896428571428572
ABHD11	0.6491
TMEM17	1.055
PAIP2B	0.3607
MAT1A	-2.52775
LGI3	0.33775
THUMPD2	0.13
TKTL2	-0.205333333333333
XAGE3	-2.209
CALM3	0.350666666666667
C6orf136	0.127
KCNC4	1.0115
RGS9	1.99916666666667
ACIN1	-1.1185
SPATS1	0.0735
XKR8	0.38425
FAM84A	1.12208333333333
MS4A7	5.05963636363636
AGXT2L2	0.4215
OR1F1	0.859
SMAP1L	1.05666666666667
IPO11	0.66525
ZC3H11A	-0.0461875
C1orf151	0.351375
RNASEH2A	-1.8805
CCR10	0.306
TXNDC11	0.989416666666667
TMEM112	1.13225
MAP1B	0.994785714285714
NVL	0.287
PKM2	-1.17705
ARC	-0.29125
NUP54	-0.924
PPFIBP2	1.85083333333333
STAT2	0.870375
PTAFR	2.773
ROBO2	3.582875
RNF40	-0.0335
CCDC135	-0.595666666666667
IFT81	-1.7997
MORF4	-0.63675
TM7SF3	-1.332375
OR10H3	0.7115
ABP1	0.20525
CHRD	0.091875
PLEKHA8	0.213166666666667
NCALD	1.07875
OR5AK2	-0.705
ACCN1	0.2354
SLITRK1	-0.32925
ARMET	0.45925
C9orf52	0.60375
REEP4	-0.902
MTSS1	2.33525
ADH1B	4.65983333333333
DLD	-1.1495
CDK5	-0.6815
PPFIA1	-0.648
WFDC3	1.1335
DNAJB12	0.898214285714286
RANGRF	-0.714
MLANA	-4.06125
AMY2B	0.25975
KIAA0319	-1.27075
RPS7	-0.448
JAK3	0.9111
ARFGEF1	0.7875
CXCL5	0.353833333333333
TRAPPC4	-0.357
CETN2	0.2885
HSPC111	-0.17075
RHOBTB3	-0.3823
PHLPP	-0.9455
RGS10	1.32875
TMEM58	-0.2775
CHERP	-0.602625
HSP90AB3P	-1.237
FSTL3	-0.0458333333333333
PEX11A	0.64625
OR5V1	1.043
FCN3	3.61975
PTPN3	-0.900375
NPTX1	-4.80775
C21orf84	-2.91825
C11orf51	0.159
ZBED2	4.2985
FLJ90757	0.14825
NPY2R	0.6565
PLD3	0.518
SYT17	1.0035
SGSM2	-0.75775
OR1A2	-1.26025
FOXP1	1.940125
SLC5A1	0.61075
POFUT1	-0.4876
EPHB6	-1.714
MYO1G	0.250875
STAC	-1.8106
KLHL17	-0.284
RGMA	0.9255
TJP2	-0.4643
FAM114A1	-0.390833333333333
SERINC1	1.81958333333333
SLC9A8	0.346125
PEX19	0.267125
EDN2	1.193
PSMD7	-1.29655555555556
C3orf41	-1.2975
UQCR	0.16975
PPP1R3C	-1.328
LRP4	-2.18383333333333
TM2D1	0.08625
TTC17	0.4333125
C4BPB	-4.39175
CCL25	1.0245
ZNF253	-0.759666666666667
CHRNA9	-4.66866666666667
SOX11	-1.205375
HIVEP3	1.163
CGN	1.17483333333333
C3orf35	-0.035625
PKD2L1	3.46
SYVN1	0.394875
PDE8B	-1.311875
LOC439951	1.3725
LTC4S	3.1175
MIF4GD	-0.2365
SMARCA2	2.104625
TUBGCP6	0.387333333333333
CABLES1	0.07675
C16orf77	2.89116666666667
ZNF791	0.16175
FUT5	1.643
ADH6	-3.388
P4HB	1.5205
CLDND2	-0.34975
ALKBH8	0.61075
PLAC4	-1.2365
F11R	0.491071428571429
MGC35295	0.033
PDZD4	-0.4665
LOC389073	-1.361
FAM80B	-0.0375
PSMB1	-0.449375
TXN	-0.897
VIPR1	1.3843
WBSCR18	0.1494
EXOSC6	-0.8255
ACTA2	3.835
SP5	-2.6895
ANKRD1	-3.47425
DDR1	0.2647
ATP6V1D	-0.40675
PTGS1	-0.98325
RNF157	-0.945
DCC	1.08366666666667
SPAG7	-0.0215
FBXO18	-0.025
UBE3C	-0.6509
HOXC6	0.32025
LRP2BP	-0.3046
MYST2	1.70525
PDSS2	-0.172
ATE1	-0.25575
ARAF	-0.78475
KLF10	-0.39125
PLA2G2E	-0.433
ASCL1	-1.68
TSNAXIP1	0.486
FAM131B	0.1265
IFNA10	0.182
NUP43	-0.971
FAM44B	-0.10925
L1TD1	-3.6615
NMD3	-1.506
C18orf54	-2.1331
PHOSPHO1	-0.82
RAG2	-2.018
EMILIN3	-0.1735
METTL3	-1.32975
VPS13C	0.51775
REXO2	-1.49
ANXA4	-0.86675
CA1	-1.2095
DCP1B	0.37025
TULP3	-1.85633333333333
ATP2A2	-0.570928571428571
ATIC	-0.264
ADAM15	-0.812083333333333
NPL	0.687166666666667
LGR4	-1.67225
UEVLD	0.067
GAB1	1.25925
SNAI2	-0.659
ZGPAT	0.5633
SNF1LK	0.443875
DLEU1	0.2075
UBE2Q1	0.5705
ZMYM6	0.4385625
JPH3	-2.04533333333333
FAM38A	-0.284916666666667
PXK	0.0228333333333333
DENND2D	3.14675
BAX	-0.657833333333333
CP	-2.20681818181818
RPL37	1.0089
G6PC3	0.057375
NCOA4	-0.5225
LRRC14	0.6675
GORASP1	0.09225
FCHO2	0.739125
CYP24A1	-3.0436
FXYD3	2.391875
SMARCAL1	-0.35175
ABCB8	-0.271333333333333
CCDC44	1.23725
PRDM7	-3.51475
USH1C	-1.0205
DNAH5	2.62483333333333
SRF	0.0538333333333333
MAL2	1.494
PGPEP1	0.350916666666667
SIN3B	-0.87575
SEMA3C	-0.842666666666667
GRAMD3	1.28325
FBXO10	0.14525
OR5D13	1.152
FLJ31818	-0.3735
CACNA1I	1.6115
S100A13	0.322
TP63	2.36142857142857
ANXA11	0.9201
WDR66	0.601625
CSF2RB	0.8155
IFI44	1.419
DACT1	0.838
ANKRD23	-1.846625
ATP5G1	0.164666666666667
C21orf70	0.137666666666667
PPWD1	-0.537
DNAJC13	-0.76175
PAH	-6.38583333333333
PTCH2	0.47875
TRMU	-0.58425
CCDC9	0.848
USP3	-0.0102
DCLRE1C	0.1512
FAM55C	2.88375
FRMD4B	1.685
CYP2R1	-0.68375
RFPL1	-0.2935
XPO5	-1.29275
ARL6IP2	-1.5125
OSBPL5	0.94925
MMP9	4.47754545454545
KIAA0802	-1.87375
DHRS2	-3.93016666666667
SGEF	-1.036125
TXNDC10	-0.9255
EXOC6	-0.03525
RPS27	1.40066666666667
PNCK	-1.87183333333333
FSTL1	-0.42625
AACS	-0.09225
SLMAP	-0.393
SAMD4A	0.0579
ABRA	0.00925000000000002
SMARCD3	1.2575
PKNOX2	-1.68716666666667
A4GNT	-0.4115
C9orf39	-1.44316666666667
RALYL	0.0523333333333333
MGC33556	-0.868
C10orf25	-1.2755
BBOX1	4.60575
NHEDC1	0.4595
XDH	0.87225
GCSH	-2.717
EDN1	2.1135
MTERF	-0.39525
CLK4	0.97275
ZNF799	0.3105
KCNG1	-1.63325
CXCR4	1.95916666666667
PTPRR	1.9315
IRAK1	-0.775
LOC401397	-0.89875
TMSB10	0.710714285714286
CXCL3	-2.023
TMC4	1.956
OR7A10	0.48
STYK1	1.584
CHRNA10	-0.103
CCNI	0.5495
EP300	0.0461428571428571
LOC165186	0.718166666666667
HIC2	-2.09575
SDR-O	0.5325
OR2W1	0.152
KCNA6	0.3055
TRIM74	-1.0075
REEP6	1.91925
ATP5G2	0.331
ERG	1.409375
TMEM42	-0.03925
PARN	0.202166666666667
SOD2	0.34925
DIRAS1	-0.544166666666667
PNPT1	-1.6585
JOSD3	-0.47025
hCG_40738	-1.2745
PDE1C	-2.718
SEMA4D	1.723375
AGPAT1	0.0763333333333333
NOSTRIN	0.90025
MAP3K3	0.967833333333333
MAX	0.915571428571429
CAPS	1.156
SERPINA12	-0.053
OSBPL8	-0.3635
RICS	0.2842
NR4A2	2.98516666666667
PPCS	0.774333333333333
LONP1	-1.0345
SCYL3	1.791
HERC2P2	-1.90266666666667
FIBCD1	-0.595
C15orf41	-1.04975
DMC1	-1.77333333333333
C20orf27	-0.9605
RPS6KA5	-0.0154
FAHD1	-0.0663333333333333
SLC12A4	0.4315
BRCA1	-2.41216666666667
GBL	0.1455
SLK	-0.5385
NUDT9P1	0.47
NOXO1	4.2405
USP52	-1.55825
BAZ1B	0.4855
SLCO2B1	3.383
BBS12	0.8695
LRGUK	-1.29783333333333
TERF2IP	0.64475
COL1A1	4.271
KIAA0090	-0.234375
GRK5	0.249333333333333
AP1S2	-0.9807
TMEM52	0.287833333333333
CA11	1.592
OR4A15	0.232333333333333
ACBD3	0.8455
