Hybridization REF	TCGA-E2-A153-01A-12R-A12D-07
TMTC2	1.06625
GNRH2	-0.02725
STEAP1	0.074
RPL39L	-0.74
FLJ10292	-0.8335
RLF	-0.727
NAT14	0.60975
RRN3	0.361
C11orf16	0.6725
C3orf14	0.7835
TEX264	0.885166666666667
C22orf28	-0.75375
C20orf175	-2.01875
XPNPEP2	0.7634
PDE6A	-0.36
SPIB	0.141125
TBCB	0.627666666666667
SLC5A11	-0.84625
ADRA2C	-2.62783333333333
DHCR24	0.348
MEF2D	1.037375
C6orf114	-0.4635
ZPLD1	0.8195
MYO1B	0.832666666666667
VAMP8	1.7525
ANKRA2	0.422083333333333
C11orf42	-0.014
TAS2R60	0.587
PANX1	0.8135
C12orf42	-0.1525
RCBTB1	-0.24175
FGL2	5.31575
CEP70	-0.813875
WASL	0.5665
SEPT14	-0.0175
DCHS2	-0.3695
CYBA	-0.22
ARHGAP11A	-3.7846
MPZL2	-0.00199999999999999
KIAA1881	0.595
ANXA1	0.4268
AFF1	0.448875
FRMD3	-1.3665
SUSD5	0.51775
C9orf32	-0.59225
RASSF7	1.11625
KIR2DL2	0.271
SENP1	-1.18416666666667
C20orf195	0.13575
C3orf44	-0.076
KRTAP9-3	0.776666666666667
ZFP28	0.19825
PLCB2	0.2408
TXNDC15	0.48475
CALR3	-0.09025
HLTF	-0.509785714285714
C17orf67	-1.46625
NDUFA6	-0.694
PKP1	-1.21075
HMG20B	0.13
GPR180	-0.8074
BAI3	0.10825
NOSIP	0.3757
TRIM23	0.28775
ARL1	0.564357142857143
CDK5RAP2	-1.0255
SSH2	-2.084
KCTD15	0.440166666666667
FTHL17	0.8885
AK3	-1.28133333333333
RAB3C	-0.91425
PAX4	-0.187375
KDELC2	-0.567
BIK	1.88733333333333
KIAA1553	-1.877
CEP135	-0.46175
NANOG	-4.508
TRIM22	1.82433333333333
CDH13	0.1025
B4GALNT4	0.20475
MDGA2	-1.481
SAMD3	1.01466666666667
OR1E1	-0.3335
TAS2R10	-1.1635
FASN	1.5915
GPR116	3.3281
ZNF219	0.179666666666667
CD33	-1.07575
RAB3GAP1	0.8665
H1FOO	0.426
NXPH3	0.81225
CROCC	-0.158666666666667
GPX7	0.45425
BASP1	-0.966
STAM	-0.89525
TBK1	-0.04375
STX2	0.712333333333333
RPL29	-0.6345
NR1H3	-0.0495
MPPE1	0.0965
PHACTR3	-0.0665
SLC44A2	1.80275
C10orf109	0.318
CLCN6	-0.309
C16orf59	-2.91425
SQSTM1	1.1855
AADAC	-0.317
LRRC8C	-0.687125
BIN3	-0.5405
HPS6	1.0715
MAN2A2	-0.6106
GABPB2	-1.443375
KCND1	-0.2975
PTPN11	-0.234857142857143
ZNF274	-1.0295
ATF3	0.681583333333333
C7orf26	-0.9345
C1QL3	-0.575
WDR54	-0.798166666666667
FLJ40869	-1.495
ZNF397	0.271375
MLL	0.366
TTLL6	-0.640125
ANKRD15	-1.2075
KIAA1958	-1.253
C1orf218	0.600875
ZDHHC16	-0.497
DDX47	-0.9595
EVI5L	0.538833333333333
GDF6	-2.5795
TAPBPL	1.01583333333333
BTG1	1.113
DPP4	1.293625
KLHL23	-2.892
APOC3	-4.71125
BTBD12	-0.189666666666667
CNOT4	-0.00724999999999997
HIST1H3I	0.5805
OR5H1	0.09675
APEH	-0.83775
TRY1	0.717
SLC26A8	0.0756666666666667
KCNA2	-0.0954
TMEM159	2.2095
C6orf81	-0.9495
PCYT1A	0.1105
C6orf157	-0.78875
BRMS1	0.34025
CHST1	2.7865
LGALS1	0.978125
TAF1B	-0.795
FLJ40504	0.24825
GPR173	0.967
COL15A1	1.749125
CASP10	-0.597857142857143
PCMT1	-0.876071428571428
HDAC5	0.9686
LOC641367	-0.5855
EVC2	1.49825
SGPL1	0.596833333333333
GON4L	0.740142857142857
AFG3L2	-0.611166666666667
C5orf15	0.394333333333333
UBXD1	1.208
LILRB4	1.18583333333333
GSTA4	0.341666666666667
ADIG	0.00950000000000001
GRIPAP1	0.478625
HIST1H3B	-0.0258333333333333
BTRC	1.035
USP49	-1.472
IQCH	0.20175
ACBD6	0.11175
YEATS2	-0.83725
CABP5	-0.25225
TRIM3	-0.0525
HNRPM	-0.42525
FGG	-3.5968
C18orf16	-0.0035
CLEC2B	1.523
PQBP1	-0.168666666666667
JTB	0.0286666666666667
REST	0.9115
SLC8A3	-0.733666666666667
TMEM16H	0.415
MRPL47	-0.5625
EVI1	1.3647
MUC1	4.052375
TEAD3	0.371625
STOML1	0.584
USP24	-0.7989
PNMA5	-0.84875
MAEL	0.491333333333333
LBP	1.1647
HSD17B4	0.173125
SEC31B	-2.43325
IDH2	0.4904
SFRS16	-1.556125
AICDA	0.826
RNF180	-0.8275
C1orf56	0.295
FLJ10324	-0.074
GPR148	0.0804999999999999
MEF2A	0.553916666666667
ASF1B	-2.42766666666667
HTN3	0.178333333333333
RNF215	0.497
SLC4A3	0.567
ADAMTS9	0.1348
C9orf66	1.23783333333333
FOXD3	0.8365
GSDM1	-0.12925
IFITM5	2.444
PODXL2	-1.13416666666667
C1orf176	0.05475
RPS3	-0.08575
hCG_2004593	-0.456625
COL21A1	-0.72775
NTNG2	1.72966666666667
RAI14	0.5915
P76	0.742
LRFN3	1.557875
FAM14B	-0.206
FKBP14	0.2435
TNNI3	0.2985
HOXB3	0.110875
SGCB	0.3065
PPAPDC3	1.0895
FRAT1	0.2445
MORN1	0.728
ARHGEF2	0.1965
BNIP2	-0.0325
DHX30	-0.324
EEFSEC	-0.282
FGF20	1.281
FLJ38973	0.345357142857143
PLCH2	0.375083333333333
CCNG2	1.7565
PSPN	0.5925
WDR88	1.105
HOXB13	-3.117125
MTMR8	-0.3995
SPAM1	0.0515
PPP2R1B	-0.523375
TANC1	0.878625
CNN3	1.0276
CHGA	-1.134875
C9orf128	2.258
CACNA1B	0.554
MMAB	-0.7677
RHOA	-0.0228333333333333
RAPGEFL1	0.61625
SLC1A5	-0.406833333333333
CALCA	-0.510625
SYCP1	-0.00333333333333336
CXCL11	2.384625
GFI1B	-1.4645
PSCD1	-1.41383333333333
C11orf58	0.553166666666667
MGC45438	-1.201
NUDT18	1.32316666666667
ASB3	-0.7215
ZP1	-2.7955
LPPR2	0.4602
ZNF527	0.7968
ZNF771	0.44525
TTBK2	0.103
TRIM55	-0.48025
GJB3	0.137166666666667
PRSS35	0.64775
SCRG1	1.09275
ZDHHC24	0.72375
DUSP26	-0.51325
C1orf51	0.448375
DNAJC3	0.950833333333333
LITAF	1.21925
ZNF410	0.20575
AFP	-5.8686
ZW10	-1.481
PHOX2B	0.336
VILL	-0.1895
ELOVL7	-1.5965
LOC644186	2.228
PPP3CC	0.237
CHST13	-1.1675
WDR40B	0.189090909090909
MEA1	-0.606
HILS1	-1.391
DLX6	-2.237
NKG7	0.818833333333333
EMP1	1.90175
ACTR6	-0.026
CHCHD7	0.0491428571428571
COG2	0.4801
TCEA2	0.9005
TARS	-1.36525
FLJ20294	-0.121166666666667
ZNF92	-0.297875
TRAPPC2L	-0.7033
ARHGAP28	1.11325
CCDC109B	0.45
LGTN	-0.179
INGX	-0.00466666666666673
LOC124446	1.716
RPS2	-1.236
C17orf75	-1.07266666666667
NBPF1	-0.5695
SLC2A8	-0.1865
SNRPE	-0.65825
CARD6	0.511
IL13RA2	2.262125
CUEDC2	-0.1275
C4orf19	0.17275
AOC3	2.140875
MTHFD2	-1.39433333333333
OR5M9	0.3135
C4orf38	1.38433333333333
SS18L2	-0.18025
OAS3	0.419
LARGE	0.43575
LRIG3	0.5305
LIMA1	1.0005
STARD3	0.306333333333333
VPS39	0.799625
CTAGE6	0.2015
ODAM	-2.768
MORF4L2	-0.282875
GSTO2	1.6195
MTFMT	-1.62275
PRKAB2	-0.356142857142857
ZNF76	-0.522333333333333
HSPB2	4.7555
CRB2	0.444
KLRK1	-2.754
LYST	0.497625
UBE2M	-1.13533333333333
SLC16A9	-0.60775
ZNF281	0.83725
ST8SIA1	0.097375
C9orf105	-1.4815
ANKRD46	0.567
FAM108A3	0.6335
C20orf91	0.964666666666667
ZYX	0.534666666666667
RSPH1	2.74575
ZSCAN5	-0.2865
RIMS3	-1.74816666666667
KRT76	0.0605
CEACAM4	0.594
SIRPB1	0.22825
CFHR4	-0.5795
SOX3	0.0764999999999999
GATAD1	0.035625
C21orf57	0.18775
TMC8	-0.5065
AVIL	0.336166666666667
LMOD1	3.6935
HIGD1A	-0.052375
NEU3	-0.671
DES	1.035875
BZW1	-0.6222
ZNF221	0.217
CCDC27	0.015
GDAP1	0.41625
RBBP4	-0.0105
MGC40499	0.9325
PHKA1	-1.195875
PRKAR1A	-0.0979444444444444
HSD3B1	-0.07875
RAD52	-1.2125
CD207	0.7115
LOC389791	0.0895
RSPO1	3.16066666666667
TMEPAI	3.2575
MFSD2	-0.28825
ETV4	-2.52041666666667
SCGN	-2.363
LOC391356	0.03375
MPP1	-0.565125
STARD3NL	-0.30125
TFAP2D	0.4295
CD2AP	0.288
CCL20	-3.921
CCDC86	-1.218
ZFP30	-0.632
CTBP1	0.0965
MAK10	-0.0118333333333333
STXBP5	-0.5775
LOR	0.4165
MAP6D1	0.17575
ARMC7	1.223
TMEM150	0.8481
NSL1	-0.1685
KIF5A	-0.343375
ASCC2	0.0503333333333333
PSENEN	0.3425
OPTC	0.1235
FCRL2	-1.59483333333333
KBTBD11	-0.9595
PCK1	-2.798375
CENTD3	-0.7755
MEGF8	0.472625
ALPPL2	0.00025
OBFC2B	-0.493166666666667
ZFYVE20	-0.423125
GALC	1.69316666666667
CTRB2	0.665
C20orf71	0.2486
TBKBP1	0.829166666666667
CAMLG	0.9835
TREML4	0.3675
RSAD1	-0.0585
TUBA3D	1.5994
KIAA1833	0.771125
PNPLA1	1.144
LRRC34	-1.38416666666667
CDH26	-0.8204
ZNF167	0.0786666666666667
ZBTB26	-0.9974
VWF	3.6604
VTN	-0.840666666666667
BAD	0.74375
PDS5B	0.708666666666667
ZNF644	0.240166666666667
SH3GLB2	-0.271625
SMPDL3A	-0.1902
NRG2	-0.885285714285714
IL15	1.51316666666667
GABARAPL1	0.2735
LAT2	0.63
SLCO1A2	-2.1584
LIG4	-1.05936363636364
GSDMDC1	1.127625
BMP4	-0.2455
METT10D	0.122625
SYCE1	-0.0595
SPANXD	-5.91275
SLC12A9	0.344166666666667
MC1R	-0.01
RNF168	-0.9245
TRIM69	0.92275
GALNT7	0.929833333333333
ISG20L2	0.20875
KIAA2026	0.5285
TNFAIP8L1	1.0055
DPY19L2	-1.704
C12orf63	-0.0794999999999999
PRDX5	-0.080875
MED6	-0.358375
TXNDC5	-1.281125
CD46	0.986916666666667
CCK	-1.87975
C17orf48	0.05625
ANUBL1	0.99225
SIT1	-1.68716666666667
TYSND1	0.424166666666667
DEF6	-0.295333333333333
GLT8D4	1.7615
UTP14A	0.47175
RPH3AL	0.489
NXF1	0.122166666666667
TRERF1	0.613
TUBB3	-0.500375
SLC24A2	0.656
SEC22B	0.302583333333333
ZNF653	0.545
GGTL3	-1.66883333333333
CDKL2	-0.0445
CTF8	-1.1295
EPC1	1.12316666666667
CYP4A11	-0.829166666666667
THRSP	4.85016666666667
LELP1	-0.239833333333333
TES	1.03175
C17orf87	0.6725
FERD3L	0.3185
SH3TC1	0.849
RAB36	-0.0315
CRYGB	-0.717
GRIA3	1.1049
BHLHB9	0.33925
C1QTNF9	0.00824999999999998
GOPC	0.733875
PNPLA8	0.321
ZNF444	0.52
FMO1	2.15875
POLR3C	0.1635
SLC35F3	1.91875
SGCG	-2.755
DCDC2	-3.35616666666667
NANP	-0.60725
MGC23270	-0.2135
BEX4	-0.189916666666667
HYDIN	0.8492
RPS6KB2	-1.346
ADRM1	-0.946583333333333
BAT3	-0.56
RAB31	2.763125
SCGB2A1	5.910875
SLC6A14	-3.638625
DDX4	0.630666666666667
PRRC1	0.836333333333333
AP3B2	1.5075
TRGV7	0.4485
TMEM184B	0.95625
ADPRHL1	1.09066666666667
C21orf45	-1.31325
ARNTL	-0.25875
AADAT	-1.3455
CCL2	1.9965
SNTB2	0.431
RGS9BP	-0.06875
KPNA1	-0.0145
TMEM41B	-0.228166666666667
S100A11	0.61225
DOT1L	-1.5965
EFHC2	0.21375
CLTC	-0.528
SRP9	0.511928571428571
ZNF521	0.5595
FAM26F	-0.46175
GPR88	0.703833333333333
COL13A1	0.277333333333333
CHMP4B	1.0843
SIGLEC6	-0.376666666666667
NFAM1	0.126
PVRL2	1.117
ALKBH4	0.75975
CCDC93	-0.744375
NXT1	0.15075
KCNK4	0.4195
TROAP	-2.62416666666667
KCNA10	0.55625
CCDC114	0.304
RAN	-1.07708333333333
LMTK2	-0.0525
LOC400657	-0.1095
UFC1	1.2865
UBE1DC1	-1.2165
EEF1A1	-0.440833333333333
CHAC1	-0.616
HMGA2	-5.5583
B3GALTL	-0.733
ING2	-0.122
C1orf109	-0.6295
INTS3	0.711375
ZNF558	0.55525
TRPM4	1.99933333333333
LTB4R	-0.9735
ISYNA1	-1.1905
LSM7	-0.279
LRRC47	-0.369375
ZNF179	-1.7095
EXDL1	-0.59225
SLC4A10	-0.753625
ACSS2	-0.169833333333333
COPS7B	-0.7715
KIAA0040	2.66366666666667
C1orf95	-0.619
AP1GBP1	-0.161
OR9A2	0.23
FAM71C	0.503
RIN1	-0.497
ITGA4	-2.112875
DNAJC6	-0.836
CLOCK	-0.0171666666666667
SLC35A4	0.769
DSG4	0.249
LOC26010	0.13975
NSUN2	-0.75575
TMEM86B	-1.1807
C14orf135	-0.107
KIFC3	-0.355833333333333
PHF5A	-1.02625
NCAPH	-3.142
STK11IP	0.21125
FLJ42953	0.648625
CCDC19	2.83566666666667
ZNF329	-0.44675
TAX1BP1	0.787833333333333
ZDHHC18	-0.445666666666667
C10orf88	-0.172
TMBIM4	1.512
NMUR1	-0.375
KIR2DS4	0.521625
C9orf90	-0.000500000000000006
MGC87631	-0.3835
KDR	2.9105
ST3GAL2	-0.8135
RLN2	0.477666666666667
HPD	-3.5775
MOXD1	-0.339
PDGFRL	3.22566666666667
SMYD4	-1.239
FAM103A1	-0.106666666666667
MFAP4	0.403833333333333
LOC285141	1.201
TMEM45B	0.47125
SMCR7L	-1.16914285714286
GZMH	2.149
CBLN1	-1.901
CNNM1	-0.645666666666667
PHF17	-1.27825
NUP98	-0.330333333333333
RMI1	-0.97625
PTPRS	0.06075
ANKRD57	0.43125
CLDN15	-0.4015
OR51A2	0.1465
GUCA2B	-0.0795
DOCK9	1.1975
ITGB1BP1	-1.1545
DLG2	-0.411375
BRAP	-0.3675
SESN3	-0.5415
ZC3H7B	0.162
FAM101A	4.3185
FKSG24	-0.878
ZYG11B	-0.506625
RFC2	-1.44725
SH2D3A	1.53016666666667
DVL3	-0.123166666666667
ADFP	-1.9355
KRIT1	-0.342875
SERTAD3	1.28983333333333
LEFTY2	-4.28275
KRT27	0.5835
SCFD2	-0.38025
MN1	-0.29025
RORA	1.37775
PTPRD	1.0805
PIAS2	-0.274666666666667
CYP4X1	4.868
FBXL15	0.27125
MYH15	0.1502
CRX	-0.00149999999999998
TBC1D13	-0.10975
SLC22A17	1.32766666666667
PLK2	0.978166666666667
ARHGAP9	1.19875
EIF1B	-0.80225
C20orf185	-0.186
DEFA7P	0.25
PRIM1	-2.8785
CRYAA	-0.46075
BACE1	1.02575
AGTRL1	0.796
ACAD9	0.088625
GRASP	1.25975
RBP4	-4.40533333333333
TFB2M	-0.2495
METTL9	-1.1352
ATP5O	-0.81275
SP100	0.5154
CPSF1	-0.0431666666666667
S100A4	1.20475
LIME1	-0.8375
GPR137C	-1.55675
OR2A2	0.992
C2orf29	-1.18325
NUP188	-0.86375
SDPR	-0.84925
RAI1	0.198625
RPS20	0.5281
LAMB1	0.334
ADM2	0.558666666666667
ZNF229	-0.147
DKFZp434K1815	-1.446625
EPN3	2.12566666666667
CLIC3	-0.93825
MEIG1	-1.40975
HMGB4	-0.3575
STARD10	2.34425
KLF8	2.4505
EPB41L2	-0.536
JMJD6	1.296125
CTSL1	-0.150166666666667
GPR27	0.082
ELAVL4	0.9625
MMP21	-0.345
PPM1B	0.210625
SUV39H1	-1.2575
AAMP	0.263
TUSC4	0.368
MBD6	-0.0255
KLK13	-1.00275
FMNL3	-0.0863333333333333
TRIM13	0.540666666666667
C15orf5	-0.877
IQCF1	0.041
CACNG8	0.7645
SLC35D3	0.231166666666667
ZDHHC9	0.5805
ODF3L1	-0.23025
C9orf86	-0.4927
TSEN2	-1.57775
C17orf64	0.0355
SEPX1	0.8987
TSPO	0.733666666666667
SYMPK	-0.6045
ADORA1	2.0435
TSPAN10	1.6895
SEMA6C	1.199
RTTN	-1.2103
IL2	-0.3426
ARRDC3	0.182583333333333
TBPL1	-1.54
STX12	0.47975
MRPL39	-1.3895
OR8H3	0.671
IFIT5	1.06366666666667
CASC5	-3.413875
FAM46A	-0.616333333333333
HPCAL1	-0.33725
CYLC1	0.296
VGLL2	0.0885
C20orf191	0.3315
CDH1	1.79925
ITPA	-0.015
CCDC101	-0.467
D15Wsu75e	-0.428
EDA	0.15675
CREG1	-0.358
OR7G2	0.8105
SAP18	0.517583333333333
IFIT1	2.35375
CALML3	-2.04816666666667
FLJ37440	2.006
FNDC5	0.38525
SERPINB6	0.117285714285714
JUNB	2.5957
SYS1	1.625
SCN2A	0.4892
ZKSCAN5	-0.5527
WNT7A	-0.3495
TSHZ3	3.87575
RNF148	-0.21675
H6PD	0.31
CAD	-1.19283333333333
ZNF449	0.6275
DOCK10	-1.677
FAIM2	-0.37
HEXDC	0.71675
PRB1	0.728
C14orf148	-0.43
ETHE1	0.7975
IRF5	0.3152
GNMT	-0.4515
MGC16291	-1.612
RPAIN	-1.17942857142857
CAGE1	0.192
CNTNAP3	-2.88725
ACTR1B	-0.5995
EEF1E1	-1.87975
MSX1	-0.123375
ESF1	-0.0317
HSPC171	-0.25825
MRPL2	-1.34683333333333
RDH12	-0.4085
CELP	0.086
METRNL	0.9825
C10orf116	4.37966666666667
C19orf48	-1.1445
ZNF346	-0.3405
NCR1	-1.0925
C10orf64	0.877
CD52	-0.05675
VPS18	2.012875
AP4S1	-0.210166666666667
NPBWR1	1.9405
TPK1	1.39675
UBA52	-0.358555555555556
RIPK1	0.143166666666667
CPNE3	0.597
HSPC159	0.129875
C8orf38	-0.35025
LRRC4B	-0.5755
PARP10	1.5643
ANKRD50	1.172125
CXCL9	3.60875
FGF18	2.19145454545455
EIF2A	-0.44775
SLC20A2	0.8865
KIAA1549	-1.31433333333333
SPINT1	2.0577
ZNF584	0.0585
CRBN	0.271166666666667
ABCF3	0.0493333333333333
NCBP1	-0.903333333333333
PLA2G4F	-0.0255
PCDH10	0.0865
TTC21A	0.46325
C20orf144	0.783
FGFR1OP2	-0.781333333333333
SLC9A1	0.4485
CHRND	0.499
FOXF1	-1.922
KIAA1467	0.97525
TPO	-1.52933333333333
LTF	5.14357142857143
DNAJB9	0.50725
MRPS27	-0.55925
bA16L21.2.1	-0.12725
WBP2	0.558833333333333
MRGPRX3	-2.0752
PRPF18	0.6465
C10orf58	0.30275
SMOC1	-2.1246
ADAT3	1.22716666666667
TMEM138	-0.41425
TMEM131	-1.142
TIMM8B	-0.15875
MYH7	-0.716666666666667
ST6GAL2	1.2285
KIF1C	-0.10875
SUHW2	-2.4135
PAPSS1	0.341
CABP2	-0.3335
HOXA4	-0.5275
ELF2	-0.024
SEMA3D	1.75155555555556
MC5R	-0.099
OGFR	0.813
FLJ30092	-1.0705
TGFA	-1.2354
MMP17	0.956
KIF15	-3.76125
CHIA	-0.25925
CATSPER3	-0.25925
CEACAM7	0.744333333333333
PADI2	1.710625
HOXA9	4.223
LNX2	0.962166666666667
TMEM144	1.2095
HIF1AN	0.7035
METTL7A	-1.2123
C6orf165	2.56216666666667
KIAA1468	0.174625
DSG3	-2.0175
ZNF180	0.4245
EIF4E3	1.405625
SLC46A1	0.058
DKK1	-3.40466666666667
ZNF205	1.7355
LOC162073	2.01505555555556
COX7A1	5.2035
MAGEA1	-5.29733333333333
NEDD8	-0.118333333333333
KLHDC5	-0.102611111111111
C3orf19	0.925166666666667
MRPS2	-1.02875
POLR3H	0.120428571428571
ABHD11	0.423
TMEM17	1.1745
PAIP2B	-0.6928
MAT1A	-5.1535
LGI3	0.10775
THUMPD2	0.3865
TKTL2	0.395333333333333
XAGE3	-2.41033333333333
CALM3	0.456166666666667
C6orf136	-0.894
KCNC4	0.779
RGS9	1.1185
ACIN1	-0.638166666666667
SPATS1	0.026
XKR8	0.02225
FAM84A	1.00933333333333
MS4A7	6.37045454545455
AGXT2L2	-0.372
OR1F1	0.262
SMAP1L	-0.632333333333333
IPO11	0.268625
ZC3H11A	0.1459375
C1orf151	-0.166875
RNASEH2A	-2.174
CCR10	-0.0835
TXNDC11	0.17525
TMEM112	1.043875
MAP1B	-0.559428571428571
NVL	1.18725
PKM2	-0.47345
ARC	-0.2005
NUP54	-0.698
PPFIBP2	1.83383333333333
STAT2	0.872125
PTAFR	2.69016666666667
ROBO2	1.391125
RNF40	1.10283333333333
CCDC135	-0.641
IFT81	-0.0814
MORF4	-0.368
TM7SF3	-0.823
OR10H3	0.257
ABP1	0.03175
CHRD	1.37825
PLEKHA8	-0.804833333333333
NCALD	0.746666666666667
OR5AK2	0.566333333333333
ACCN1	0.0372
SLITRK1	-0.24
ARMET	-0.17425
C9orf52	0.51675
REEP4	-0.63225
MTSS1	1.15275
ADH1B	0.321666666666667
DLD	-1.008
CDK5	-0.66425
PPFIA1	-0.6799375
WFDC3	1.16475
DNAJB12	0.808071428571428
RANGRF	-0.611
MLANA	-5.0085
AMY2B	-0.31
KIAA0319	-0.61
RPS7	-1.0525
JAK3	-0.0152
ARFGEF1	0.84125
CXCL5	0.223818181818182
TRAPPC4	-0.6615
CETN2	0.8725
HSPC111	-1.09675
RHOBTB3	-2.397
PHLPP	-0.0565
RGS10	1.0475
TMEM58	1.365
CHERP	-0.230875
HSP90AB3P	-0.581166666666667
FSTL3	0.709833333333333
PEX11A	1.766
OR5V1	0.957
FCN3	1.55825
PTPN3	0.171375
NPTX1	-5.558875
C21orf84	-0.56625
C11orf51	-0.3955
ZBED2	-1.3865
FLJ90757	1.06875
NPY2R	0.244
PLD3	0.70675
SYT17	2.8905
SGSM2	-1.15575
OR1A2	-0.4515
FOXP1	1.386875
SLC5A1	1.531
POFUT1	-0.0676
EPHB6	-2.73816666666667
MYO1G	-0.81275
STAC	-2.071
KLHL17	-0.4665
RGMA	0.1573
TJP2	-0.9786
FAM114A1	0.0388333333333333
SERINC1	1.39408333333333
SLC9A8	0.379125
PEX19	0.47475
EDN2	5.56025
PSMD7	-1.41477777777778
C3orf41	-0.47075
UQCR	-0.32325
PPP1R3C	1.7075
LRP4	-0.8145
TM2D1	0.4975
TTC17	0.19025
C4BPB	-3.963125
CCL25	1.148
ZNF253	-0.7445
CHRNA9	-3.13725
SOX11	-0.481375
HIVEP3	1.3505
CGN	2.07608333333333
C3orf35	-0.294875
PKD2L1	2.53575
SYVN1	0.131625
PDE8B	-1.598375
LOC439951	2.088
LTC4S	3.3195
MIF4GD	0.199
SMARCA2	1.7689375
TUBGCP6	-0.0338333333333333
CABLES1	0.41225
C16orf77	1.3705
ZNF791	0.18475
FUT5	1.1515
ADH6	-2.17866666666667
P4HB	0.7235
CLDND2	-1.2745
ALKBH8	0.76775
PLAC4	-1.7965
F11R	1.09692857142857
MGC35295	0.288833333333333
PDZD4	0.0198333333333333
LOC389073	-0.2115
FAM80B	-0.3665
PSMB1	-0.72025
TXN	-1.18233333333333
VIPR1	0.66
WBSCR18	0.2117
EXOSC6	-0.245333333333333
ACTA2	4.971
SP5	-2.42391666666667
ANKRD1	-0.4025
DDR1	1.6696
ATP6V1D	0.0985
PTGS1	-0.16375
RNF157	-1.41725
DCC	1.13275
SPAG7	0.16825
FBXO18	-0.57425
UBE3C	-1.0971
HOXC6	0.89775
LRP2BP	-0.314
MYST2	-0.014
PDSS2	-0.699
ATE1	-0.587
ARAF	0.18875
KLF10	0.85575
PLA2G2E	0.18825
ASCL1	-1.371
TSNAXIP1	1.62225
FAM131B	0.036625
IFNA10	0.232
NUP43	-1.050125
FAM44B	-0.444125
L1TD1	-4.787
NMD3	-1.214
C18orf54	-1.5618
PHOSPHO1	-0.391
RAG2	-1.869
EMILIN3	-0.4465
METTL3	-0.97625
VPS13C	0.315625
REXO2	-0.81575
ANXA4	0.318
CA1	-1.1845
DCP1B	0.1975
TULP3	-0.941333333333333
ATP2A2	-0.356
ATIC	-0.70375
ADAM15	-0.463666666666667
NPL	1.01416666666667
LGR4	-1.103875
UEVLD	0.038
GAB1	0.9975
SNAI2	0.606
ZGPAT	0.7633
SNF1LK	0.84125
DLEU1	-1.1725
UBE2Q1	0.23925
ZMYM6	-0.035
JPH3	0.389166666666667
FAM38A	-0.204083333333333
PXK	0.922333333333333
DENND2D	1.869
BAX	-0.686166666666667
CP	-0.630272727272727
RPL37	-0.4811
G6PC3	0.76275
NCOA4	-0.595333333333333
LRRC14	0.306625
GORASP1	0.1405
FCHO2	1.472
CYP24A1	-2.6275
FXYD3	2.296875
SMARCAL1	0.243
ABCB8	-0.266333333333333
CCDC44	-0.07075
PRDM7	-3.292
USH1C	-2.04325
DNAH5	0.475333333333333
SRF	0.252416666666667
MAL2	2.61583333333333
PGPEP1	0.332916666666667
SIN3B	-0.25475
SEMA3C	1.33216666666667
GRAMD3	2.0475
FBXO10	-0.16925
OR5D13	1.23
FLJ31818	0.224875
CACNA1I	1.66725
S100A13	1.431
TP63	0.9055
ANXA11	0.751
WDR66	-0.783375
CSF2RB	0.247
IFI44	1.22575
DACT1	2.88083333333333
ANKRD23	-1.6115
ATP5G1	-0.652
C21orf70	-0.4975
PPWD1	-1.2525
DNAJC13	-0.561
PAH	-5.382
PTCH2	0.61575
TRMU	-1.6075
CCDC9	1.038
USP3	-0.5057
DCLRE1C	-0.4084
FAM55C	0.21725
FRMD4B	1.712
CYP2R1	-0.22525
RFPL1	-0.6316
XPO5	-1.83925
ARL6IP2	-1.1985
OSBPL5	2.36525
MMP9	4.82972727272727
KIAA0802	-0.7825
DHRS2	-3.0725
SGEF	2.2855
TXNDC10	-0.7271
EXOC6	0.56925
RPS27	0.8395
PNCK	-0.760333333333333
FSTL1	0.50525
AACS	-0.3645
SLMAP	0.4105
SAMD4A	0.141
ABRA	0.115666666666667
SMARCD3	0.9445
PKNOX2	-2.70433333333333
A4GNT	0.1175
C9orf39	-0.0588333333333333
RALYL	0.45375
MGC33556	-3.0165
C10orf25	-0.619
BBOX1	2.43775
NHEDC1	0.33875
XDH	-0.2735
GCSH	-2.328
EDN1	1.3855
MTERF	-0.31875
CLK4	0.574625
ZNF799	0.339166666666667
KCNG1	-2.368375
CXCR4	1.32266666666667
PTPRR	-2.03875
IRAK1	-0.275375
LOC401397	-0.4605
TMSB10	0.421071428571429
CXCL3	-3.5258
TMC4	2.48075
OR7A10	0.211
STYK1	1.358
CHRNA10	-1.412
CCNI	0.785
EP300	0.722357142857143
LOC165186	-0.578333333333333
HIC2	-2.84575
SDR-O	0.6075
OR2W1	-0.347
KCNA6	0.587
TRIM74	-1.757
REEP6	1.9225
ATP5G2	0.155
ERG	0.862625
TMEM42	0.3725
PARN	0.639666666666667
SOD2	-0.2994375
DIRAS1	1.05033333333333
PNPT1	-1.6995
JOSD3	-0.843
hCG_40738	-0.703
PDE1C	-1.95166666666667
SEMA4D	-0.1765
AGPAT1	0.155666666666667
NOSTRIN	1.781125
MAP3K3	0.149
MAX	0.517714285714286
CAPS	1.08
SERPINA12	0.0985
OSBPL8	0.632375
RICS	1.305
NR4A2	1.41833333333333
PPCS	0.874166666666667
LONP1	-0.99025
SCYL3	1.5345
HERC2P2	-1.83016666666667
