Hybridization REF	TCGA-BH-A18Q-11A-34R-A12D-07
RSAD1	-0.03425
TUBA3D	-1.1251
KIAA1833	0.219875
PNPLA1	0.7355
LRRC34	-0.0245
CDH26	-0.4785
ZNF167	1.60066666666667
ZBTB26	-0.4759
VWF	3.9294
VTN	-0.888666666666667
BAD	0.539
PDS5B	0.50575
ZNF644	0.668166666666667
SH3GLB2	0.0145
SMPDL3A	1.1117
NRG2	3.496125
IL15	1.41633333333333
GABARAPL1	1.23916666666667
LAT2	-0.2512
SLCO1A2	-0.2885
LIG4	0.0855
GSDMDC1	0.130875
BMP4	-0.047125
METT10D	0.3685
SYCE1	3.30875
SPANXD	-5.3755
SLC12A9	0.0161666666666667
MC1R	-2.401
RNF168	-0.92925
TRIM69	0.5995
GALNT7	0.585666666666667
ISG20L2	-0.5415
KIAA2026	0.9595
TNFAIP8L1	-1.454
DPY19L2	1.01575
C12orf63	-0.6725
PRDX5	0.024375
MED6	-0.65925
TXNDC5	-0.379625
CD46	0.6745
CCK	-0.661
C17orf48	0.40575
ANUBL1	2.1705
SIT1	-0.211166666666667
TYSND1	0.144166666666667
DEF6	-0.261833333333333
GLT8D4	0.5545
UTP14A	-0.198875
RPH3AL	1.41825
NXF1	0.5525
TRERF1	-0.111833333333333
TUBB3	-1.6418125
SLC24A2	0.4775
SEC22B	0.531666666666667
ZNF653	0.226
GGTL3	-0.348
CDKL2	2.2175
CTF8	-0.00333333333333332
EPC1	1.39683333333333
CYP4A11	0.427166666666667
THRSP	5.17066666666667
LELP1	0.364333333333333
TES	0.821
C17orf87	1.0975
FERD3L	-0.03675
SH3TC1	-0.55
RAB36	0.7785
CRYGB	-1.0495
GRIA3	2.3633
BHLHB9	0.9205
C1QTNF9	3.764
GOPC	0.414625
PNPLA8	0.561
ZNF444	0.14975
FMO1	3.632
POLR3C	-0.2285
SLC35F3	2.636
SGCG	-0.5275
DCDC2	1.08316666666667
NANP	-0.5895
MGC23270	-0.344
BEX4	1.63875
HYDIN	0.5736
RPS6KB2	-1.78575
ADRM1	-0.98025
BAT3	-0.76025
RAB31	-1.2915
SCGB2A1	6.4345
SLC6A14	-0.357
DDX4	-0.43775
PRRC1	0.0908333333333333
AP3B2	1.52516666666667
TRGV7	0.2355
TMEM184B	0.41825
ADPRHL1	0.494333333333333
C21orf45	-0.978375
ARNTL	0.3645
AADAT	-0.466875
CCL2	2.70166666666667
SNTB2	0.633666666666667
RGS9BP	-1.547
KPNA1	-0.20675
TMEM41B	-0.414666666666667
S100A11	-0.144916666666667
DOT1L	-1.9495
EFHC2	0.97375
CLTC	-1.09316666666667
SRP9	0.235
ZNF521	1.575
FAM26F	-1.7535
GPR88	1.67283333333333
COL13A1	-0.586
CHMP4B	-1.0703
SIGLEC6	-0.128333333333333
NFAM1	0.1135
PVRL2	-0.1784
ALKBH4	-0.0955
CCDC93	-0.4279375
NXT1	-0.14525
KCNK4	0.1445
TROAP	-2.41966666666667
KCNA10	0.19425
CCDC114	0.119333333333333
RAN	-1.01216666666667
LMTK2	-0.219
LOC400657	0.3365
UFC1	0.35275
UBE1DC1	-0.998
EEF1A1	0.590055555555555
CHAC1	-0.9525
HMGA2	-5.8063
B3GALTL	0.53775
ING2	-0.3365
C1orf109	0.031
INTS3	0.337375
ZNF558	0.39175
TRPM4	1.00633333333333
LTB4R	-0.938
ISYNA1	-0.37875
LSM7	-0.31625
LRRC47	-0.3755
ZNF179	-0.6805
EXDL1	-0.345666666666667
SLC4A10	-1.617125
ACSS2	0.472166666666667
COPS7B	-0.401
KIAA0040	1.03583333333333
C1orf95	-0.0995
AP1GBP1	-0.08575
OR9A2	0.1335
FAM71C	-0.0678333333333333
RIN1	-1.10366666666667
ITGA4	-2.26825
DNAJC6	-1.2584
CLOCK	0.101333333333333
SLC35A4	0.222833333333333
DSG4	0.07275
LOC26010	-0.23425
NSUN2	-0.77725
TMEM86B	-1.0823
C14orf135	0.0235
KIFC3	-1.20116666666667
PHF5A	-0.4285
NCAPH	-3.3385
STK11IP	-0.551
FLJ42953	0.38825
CCDC19	0.389
ZNF329	0.039375
TAX1BP1	0.1145
ZDHHC18	-0.467166666666667
C10orf88	0.18425
TMBIM4	0.8152
NMUR1	2.8855
KIR2DS4	0.141125
C9orf90	-0.1565
MGC87631	0.292
KDR	2.9177
ST3GAL2	-1.05975
RLN2	-0.2755
HPD	-0.445
MOXD1	-2.08933333333333
PDGFRL	3.16233333333333
SMYD4	-0.22
FAM103A1	0.111166666666667
MFAP4	2.4665
LOC285141	0.94425
TMEM45B	-1.04975
SMCR7L	-0.532142857142857
GZMH	2.935
CBLN1	-2.482
CNNM1	-0.01975
PHF17	0.247666666666667
NUP98	-0.226916666666667
RMI1	-1.406
PTPRS	0.6525
ANKRD57	0.688125
CLDN15	-0.3305
OR51A2	0.1215
GUCA2B	1.025
DOCK9	2.057
ITGB1BP1	-0.0986666666666667
DLG2	1.192
BRAP	-0.5805
SESN3	0.84425
ZC3H7B	0.2135
FAM101A	2.7585
FKSG24	-0.98025
ZYG11B	-0.1895
RFC2	-1.48375
SH2D3A	1.0205
DVL3	-0.7555
ADFP	-0.660666666666667
KRIT1	0.049625
SERTAD3	1.7275
LEFTY2	-2.43225
KRT27	-0.2535
SCFD2	-0.5985
MN1	-1.273
RORA	1.22175
PTPRD	-0.48225
PIAS2	-0.348166666666667
CYP4X1	4.60733333333333
FBXL15	0.3185
MYH15	0.369333333333333
CRX	0.111666666666667
TBC1D13	0.79475
SLC22A17	1.72683333333333
PLK2	2.93066666666667
ARHGAP9	1.02125
EIF1B	0.252
C20orf185	-0.41225
DEFA7P	0.117
PRIM1	-2.42316666666667
CRYAA	-1.8865
BACE1	0.8105
AGTRL1	0.480333333333333
ACAD9	0.007875
GRASP	2.08725
RBP4	0.543
TFB2M	-0.60975
METTL9	-0.9193
ATP5O	-0.2715
SP100	0.5553
CPSF1	-0.596833333333333
S100A4	0.04475
LIME1	-0.93025
GPR137C	-1.56325
OR2A2	0.74
C2orf29	-1.163
NUP188	-1.32175
SDPR	3.681
RAI1	-0.081875
RPS20	0.663
LAMB1	-0.18975
ADM2	-0.0366666666666667
ZNF229	0.19375
DKFZp434K1815	-1.61225
EPN3	1.28316666666667
CLIC3	-1.584
MEIG1	-0.52125
HMGB4	-0.285
STARD10	0.55825
KLF8	3.0295
EPB41L2	0.7845
JMJD6	-0.139625
CTSL1	-0.4655
GPR27	0.984
ELAVL4	1.232875
MMP21	0.8585
PPM1B	0.658375
SUV39H1	-1.39275
AAMP	-0.14175
TUSC4	0.118
MBD6	0.098
KLK13	0.062875
FMNL3	0.457
TRIM13	0.487333333333333
C15orf5	-0.36525
IQCF1	-0.133625
CACNG8	0.21
SLC35D3	-0.0345
ZDHHC9	-0.323
ODF3L1	0.945
C9orf86	-0.8545
TSEN2	-0.9245
C17orf64	1.53275
SEPX1	-0.2045
TSPO	0.600166666666667
SYMPK	-0.6145
ADORA1	0.5755
TSPAN10	0.597125
SEMA6C	1.264
RTTN	-0.5172
IL2	1.27616666666667
ARRDC3	1.06083333333333
TBPL1	-0.787166666666667
STX12	1.41125
MRPL39	-0.90225
OR8H3	0.2015
IFIT5	1.353
CASC5	-5.054
FAM46A	0.148666666666667
HPCAL1	0.08225
CYLC1	-0.245
VGLL2	0.261375
C20orf191	0.30475
CDH1	2.1205
ITPA	-0.6885
CCDC101	-0.30875
D15Wsu75e	-1.162
EDA	0.16725
CREG1	-0.06325
OR7G2	0.1485
SAP18	0.855416666666667
IFIT1	1.3425
CALML3	2.31683333333333
FLJ37440	1.9115
FNDC5	0.4585
SERPINB6	-0.0575714285714286
JUNB	2.245
SYS1	1.11425
SCN2A	3.37483333333333
ZKSCAN5	-0.7817
WNT7A	-0.0646666666666667
TSHZ3	3.28475
RNF148	0.5695
H6PD	-0.151
CAD	-1.23133333333333
ZNF449	0.44875
DOCK10	0.3195
FAIM2	-0.0321666666666667
HEXDC	0.27025
PRB1	-1.703
C14orf148	0.1695
ETHE1	0.51075
IRF5	-0.2819
GNMT	0.690666666666667
MGC16291	-0.432125
RPAIN	-0.146928571428571
CAGE1	0.345
CNTNAP3	-0.157625
ACTR1B	-0.10075
EEF1E1	-1.431
MSX1	-0.24475
ESF1	-0.3685
HSPC171	-0.426
MRPL2	-0.631166666666667
RDH12	-0.698833333333333
CELP	0.2445
METRNL	-0.51675
C10orf116	3.96766666666667
C19orf48	-1.46
ZNF346	-0.2355
NCR1	-1.8365
C10orf64	0.7145
CD52	0.55075
VPS18	0.895875
AP4S1	0.244
NPBWR1	0.6045
TPK1	1.389
UBA52	-0.557055555555556
RIPK1	0.370333333333333
CPNE3	-0.1381
HSPC159	0.327125
C8orf38	-0.45925
LRRC4B	-0.4475
PARP10	0.4869
ANKRD50	0.822875
CXCL9	4.5
FGF18	0.130727272727273
EIF2A	-0.226
SLC20A2	1.27366666666667
KIAA1549	-0.45
SPINT1	1.4817
ZNF584	-0.1925
CRBN	1.00733333333333
ABCF3	-0.269
NCBP1	-1.727
PLA2G4F	0.5885
PCDH10	-0.586375
TTC21A	0.75025
C20orf144	-0.007
FGFR1OP2	0.216833333333333
SLC9A1	0.0794
CHRND	0.002
FOXF1	-2.49775
KIAA1467	0.2855
TPO	3.588
LTF	4.47414285714286
DNAJB9	0.86375
MRPS27	-0.3825
bA16L21.2.1	0.21675
WBP2	0.162166666666667
MRGPRX3	0.148333333333333
PRPF18	0.7815
C10orf58	1.03775
SMOC1	-1.692
ADAT3	0.0426666666666667
TMEM138	-0.4545
TMEM131	-0.152125
TIMM8B	-0.456
MYH7	-0.655833333333333
ST6GAL2	0.8385
KIF1C	0.46725
SUHW2	-1.7045
PAPSS1	1.33725
CABP2	-0.183
HOXA4	1.992
ELF2	0.891
SEMA3D	2.9616
MC5R	0.0045
OGFR	0.4055
FLJ30092	-0.361333333333333
TGFA	0.5796
MMP17	0.7755
KIF15	-4.654
CHIA	0.09875
CATSPER3	-0.423
CEACAM7	0.928666666666667
PADI2	1.972125
HOXA9	3.90533333333333
LNX2	0.417166666666667
TMEM144	2.4105
HIF1AN	0.054
METTL7A	0.892
C6orf165	2.46183333333333
KIAA1468	0.44425
DSG3	1.951
ZNF180	0.6495
EIF4E3	1.60975
SLC46A1	0.070125
DKK1	-4.949
ZNF205	0.656833333333333
LOC162073	0.322055555555556
COX7A1	4.351
MAGEA1	-4.98016666666667
NEDD8	-0.20875
KLHDC5	-0.215888888888889
C3orf19	0.629833333333333
MRPS2	-0.7705
POLR3H	0.0500714285714286
ABHD11	0.4376
TMEM17	0.93075
PAIP2B	0.5586
MAT1A	-2.78675
LGI3	-0.04875
THUMPD2	0.38925
TKTL2	-0.086
XAGE3	-0.694833333333333
CALM3	-0.102
C6orf136	-0.8375
KCNC4	0.7085
RGS9	2.1885
ACIN1	-0.755833333333333
SPATS1	-0.58325
XKR8	-0.11425
FAM84A	2.27
MS4A7	4.08818181818182
AGXT2L2	0.134
OR1F1	0.1245
SMAP1L	-0.528916666666667
IPO11	1.254375
ZC3H11A	0.159375
C1orf151	0.20875
RNASEH2A	-2.27675
CCR10	0.221
TXNDC11	-0.02825
TMEM112	0.239375
MAP1B	0.219285714285714
NVL	-0.82525
PKM2	-1.4727
ARC	-0.0945
NUP54	-0.202
PPFIBP2	2.16933333333333
STAT2	0.839625
PTAFR	1.1005
ROBO2	0.08725
RNF40	-0.409833333333333
CCDC135	-0.450666666666667
IFT81	-0.6563
MORF4	0.254
TM7SF3	-0.627
OR10H3	0.031
ABP1	0.53575
CHRD	0.33675
PLEKHA8	-1.21583333333333
NCALD	2.766
OR5AK2	0.0765
ACCN1	-0.431
SLITRK1	-0.131
ARMET	-0.98275
C9orf52	-0.20775
REEP4	-1.43225
MTSS1	0.642875
ADH1B	4.89466666666667
DLD	-0.471
CDK5	-1.519
PPFIA1	-0.4191875
WFDC3	0.73725
DNAJB12	0.745571428571428
RANGRF	-0.115
MLANA	-4.72275
AMY2B	1.3895
KIAA0319	-1.765125
RPS7	-0.1405
JAK3	0.1847
ARFGEF1	0.31025
CXCL5	0.768916666666667
TRAPPC4	-0.64525
CETN2	0.4635
HSPC111	-1.51275
RHOBTB3	-1.4511
PHLPP	0.061
RGS10	0.22125
TMEM58	0.6455
CHERP	-0.169375
HSP90AB3P	-0.979666666666667
FSTL3	-0.9225
PEX11A	0.78575
OR5V1	0.3995
FCN3	1.60425
PTPN3	0.0225
NPTX1	-4.718125
C21orf84	-0.8325
C11orf51	-0.22825
ZBED2	-0.61075
FLJ90757	0.068
NPY2R	7.46275
PLD3	0.02875
SYT17	0.885666666666667
SGSM2	-0.298
OR1A2	0.492
FOXP1	1.511
SLC5A1	3.516
POFUT1	-1.1075
EPHB6	-1.13283333333333
MYO1G	-1.88525
STAC	-0.6161
KLHL17	-0.6185
RGMA	2.775
TJP2	-0.1931
FAM114A1	-0.617333333333333
SERINC1	1.59491666666667
SLC9A8	0.11775
PEX19	0.71
EDN2	0.60925
PSMD7	-1.04922222222222
C3orf41	-1.4295
UQCR	-0.48125
PPP1R3C	1.11525
LRP4	-0.839666666666667
TM2D1	0.38175
TTC17	0.1455
C4BPB	-4.257625
CCL25	-0.497
ZNF253	0.111166666666667
CHRNA9	-4.44525
SOX11	-0.06925
HIVEP3	0.6455
CGN	1.85591666666667
C3orf35	-0.178
PKD2L1	0.47775
SYVN1	-0.25775
PDE8B	1.538625
LOC439951	0.67575
LTC4S	2.35316666666667
MIF4GD	-0.227333333333333
SMARCA2	2.208625
TUBGCP6	0.372
CABLES1	-0.0987499999999999
C16orf77	2.7815
ZNF791	0.4005
FUT5	-0.56
ADH6	-2.86316666666667
P4HB	-0.661
CLDND2	0.155
ALKBH8	0.3245
PLAC4	-1.60625
F11R	-0.0239285714285714
MGC35295	0.0285
PDZD4	-0.360166666666667
LOC389073	-1.03833333333333
FAM80B	-0.0201666666666667
PSMB1	-0.63375
TXN	-1.5275
VIPR1	1.827
WBSCR18	0.3071
EXOSC6	-0.534833333333333
ACTA2	4.71483333333333
SP5	-1.78691666666667
ANKRD1	-2.775
DDR1	1.1066
ATP6V1D	-0.59125
PTGS1	-0.889416666666667
RNF157	-0.27925
DCC	0.1955
SPAG7	0.13775
FBXO18	-0.189
UBE3C	-1.2218
HOXC6	0.7855
LRP2BP	0.0881666666666667
MYST2	-0.19675
PDSS2	-0.099
ATE1	-0.5775
ARAF	-0.6725
KLF10	1.16025
PLA2G2E	-0.11375
ASCL1	-0.8225
TSNAXIP1	1.638
FAM131B	-0.323875
IFNA10	-0.331
NUP43	-0.53625
FAM44B	-0.171
L1TD1	-3.33066666666667
NMD3	-0.716083333333333
C18orf54	-1.2318
PHOSPHO1	-0.735
RAG2	-2.0575
EMILIN3	0.1285
METTL3	-0.52275
VPS13C	1.16525
REXO2	-0.89375
ANXA4	0.12625
CA1	-1.06425
DCP1B	0.82475
TULP3	-0.317
ATP2A2	0.0432142857142857
ATIC	-1.267
ADAM15	-0.500333333333333
NPL	-0.1065
LGR4	0.495875
UEVLD	0.167333333333333
GAB1	1.76775
SNAI2	1.324
ZGPAT	0.000300000000000003
SNF1LK	0.349625
DLEU1	-1.96775
UBE2Q1	0.179
ZMYM6	0.26625
JPH3	-1.865
FAM38A	-0.142833333333333
PXK	0.0666666666666667
DENND2D	1.39425
BAX	-0.79025
CP	-3.36272727272727
RPL37	0.1383
G6PC3	-0.195125
NCOA4	0.187833333333333
LRRC14	-0.335
GORASP1	0.23375
FCHO2	0.969125
CYP24A1	-2.5066
FXYD3	1.239625
SMARCAL1	-0.1155
ABCB8	-0.863833333333333
CCDC44	-0.7055
PRDM7	-3.45525
USH1C	-0.618
DNAH5	1.00533333333333
SRF	1.04516666666667
MAL2	1.4255
PGPEP1	0.127166666666667
SIN3B	-1.16775
SEMA3C	1.70466666666667
GRAMD3	3.74925
FBXO10	-0.596125
OR5D13	1.235
FLJ31818	0.7875
CACNA1I	0.400375
S100A13	0.3465
TP63	4.69571428571429
ANXA11	0.8616
WDR66	0.4975
CSF2RB	-0.073
IFI44	0.3135
DACT1	1.66316666666667
ANKRD23	-1.429
ATP5G1	-0.88
C21orf70	-0.8885
PPWD1	-0.22
DNAJC13	-0.1145
PAH	-5.08966666666667
PTCH2	0.0985
TRMU	-0.87375
CCDC9	0.023
USP3	-0.6315
DCLRE1C	-0.00830000000000001
FAM55C	0.046
FRMD4B	2.07975
CYP2R1	-0.21975
RFPL1	-0.7185
XPO5	-1.69975
ARL6IP2	-0.104
OSBPL5	1.33525
MMP9	0.953363636363636
KIAA0802	-0.8305
DHRS2	-3.1885
SGEF	0.896625
TXNDC10	-0.5923
EXOC6	0.502
RPS27	1.1235
PNCK	-1.54416666666667
FSTL1	-0.203
AACS	0.308
SLMAP	1.176
SAMD4A	-0.1491
ABRA	-0.14675
SMARCD3	1.50175
PKNOX2	-1.08716666666667
A4GNT	-0.0445
C9orf39	-0.3655
RALYL	0.1615
MGC33556	-2.59
C10orf25	-0.3375
BBOX1	6.36825
NHEDC1	0.66125
XDH	0.2195
GCSH	-0.9125
EDN1	2.38333333333333
MTERF	-0.22375
CLK4	1.728875
ZNF799	0.271166666666667
KCNG1	-1.53075
CXCR4	-0.374166666666667
PTPRR	-3.043
IRAK1	-1.18725
LOC401397	-0.78775
TMSB10	-0.173071428571429
CXCL3	-1.6146
TMC4	1.3875
OR7A10	0.1155
STYK1	1.876
CHRNA10	0.254
CCNI	0.4415
EP300	0.881428571428572
LOC165186	0.325833333333333
HIC2	-1.94825
SDR-O	-0.2315
OR2W1	0.704
KCNA6	0.053
TRIM74	-1.03
REEP6	0.63475
ATP5G2	-0.0285
ERG	1.338875
TMEM42	0.468
PARN	-0.518833333333333
SOD2	-0.616375
DIRAS1	-0.145666666666667
PNPT1	-2.13575
JOSD3	-0.83775
hCG_40738	-0.354
PDE1C	0.43275
SEMA4D	-0.15725
AGPAT1	-0.302166666666667
NOSTRIN	1.44275
MAP3K3	0.490666666666667
MAX	0.441285714285714
CAPS	0.835
SERPINA12	0.1395
OSBPL8	0.223
RICS	0.933
NR4A2	2.15883333333333
PPCS	0.775
LONP1	-1.2535
SCYL3	1.1665
HERC2P2	-0.467166666666667
FIBCD1	0.558
C15orf41	-0.38575
DMC1	-0.531
C20orf27	-1.2165
RPS6KA5	1.8912
FAHD1	-0.818166666666667
SLC12A4	0.61
BRCA1	-2.08608333333333
GBL	-0.73025
SLK	0.275666666666667
NUDT9P1	1.6665
NOXO1	1.4685
USP52	-0.502
BAZ1B	-0.42275
SLCO2B1	2.9795
BBS12	1.474
LRGUK	-1.00216666666667
TERF2IP	0.48325
COL1A1	1.57
KIAA0090	-0.142875
GRK5	0.532333333333333
AP1S2	-1.2874
TMEM52	-0.449833333333333
CA11	0.75125
OR4A15	0.21
ACBD3	0.7133
SPAG11B	0.4485
PRDM2	1.3422
FOXP3	-0.176
SMYD3	-0.8997
LOC389199	0.407
LGI2	0.217
NAPE-PLD	-0.5606
ANKRD6	1.1425
WDR45	0.316166666666667
SHROOM1	-0.6845
PSCD3	-0.2875
PYY	-0.0465
KCNC1	1.9235
ARHGEF9	0.5255
OR8J1	0.557
GPR55	0.1345
NS3BP	-1.2835
C10orf22	0.181166666666667
NAT8L	0.98375
DUSP4	0.370666666666667
FOXM1	-3.41533333333333
GRAMD2	2.7489
ZBTB48	0.164833333333333
BUD31	-0.508
PABPC5	1.207
CCDC41	-0.55875
FBXO11	0.267666666666667
C6orf148	-0.09375
RFXAP	-0.325
C6orf15	1.241
CDK8	-0.6355
C6orf70	0.401375
TESSP2	-0.089
ALG2	0.1325
PPP1R3D	0.6715
TPM3	-0.9135
SYT13	-1.681
EPB42	0.6825
CETN3	-0.919
PRY	0.098
NTHL1	-0.580666666666667
POLR2B	-0.217
RPS28	0.6185
P2RX3	0.17375
LYZL4	0.7535
WBP4	0.6014
PMM1	0.03825
C11orf79	0.173
CBLL1	-0.72925
IL1F10	0.321666666666667
VAX2	-0.7725
SETDB1	-0.187666666666667
LRAP	-0.761
GCLM	-0.0555
CPEB3	2.406
PPM1A	0.545125
INTS1	-0.48525
CAMTA1	1.35591666666667
SAMSN1	-2.5715
LOC158830	-1.66783333333333
GMPPA	-1.160875
AIPL1	-0.96
IL24	-0.031
BDKRB1	-0.795
MLF1	1.1986
TAF12	-0.59775
ID1	-1.100375
THADA	-0.4685
PIK3CB	-0.3425
OR4N5	1.0275
TBC1D17	-0.287833333333333
COX8A	-0.79275
CDCA4	-1.68975
C2orf44	-0.846
ZNF534	-1.097
IMMP1L	-0.33625
NIPSNAP3B	0.904625
FTMT	0.41225
PWP2	-0.8895
MMP15	-0.685
DNAH11	-1.40825
MTMR14	-0.58
DNAL4	0.469
IPP	0.01225
TMEM59	0.59075
C1orf157	0.528
RGS4	-0.8775
DDX18	-0.623666666666667
SNX6	-0.00325000000000001
ZNHIT2	0.203333333333333
NCDN	-0.203333333333333
FLJ33534	0.7935
RAG1	-1.750125
OR4D10	0.1035
PTPN5	0.324833333333333
POMT1	0.14425
LRRC8A	0.2073
CYP1A1	1.21325
CAPN1	-0.637
DDHD2	-0.041625
GRIK2	-0.421
GNRHR	-0.2775
PPBP	1.14875
HTR3A	-0.765375
SLITRK4	-0.33875
ANKRD49	0.22425
BTF3	0.0728
SARS	-0.13625
C13orf18	0.542333333333333
CACNB1	-0.0469285714285714
QKI	1.00436363636364
SETMAR	1.031125
MAN2B1	0.147333333333333
EML3	-0.70725
ACADL	3.52683333333333
OFD1	0.149125
DEFB114	0.4145
CGA	-4.2127
PEX16	0.0306666666666667
LRRC10	0.2485
GNG12	-0.048
C1orf152	-0.478666666666667
CHRM1	0.125
CD53	-0.002875
DBH	-0.63275
TFAP2B	3.98775
HIST1H2BJ	-2.06883333333333
FAM46D	-0.076
TMEM11	-0.07675
C3orf32	-2.3205
PCCB	-1.291875
IPO13	-0.445375
C6orf105	-2.308
COMMD5	0.17325
SUV420H1	0.1799
LTBR	0.19625
ARHGAP15	-1.0685
HDHD2	0.30875
TDRKH	-1.07716666666667
LOC401052	1.778
PSG4	-0.70975
GNB4	-0.8505
SPATA4	1.9115
SLC9A3	-0.3675
OSBP	0.370666666666667
NBPF3	-0.0545833333333333
DOCK11	0.277
SLC39A5	-1.63966666666667
PRR5	0.7898
C10orf63	1.185375
SMTNL2	0.454
ADRA1A	0.36125
ASAH1	1.4095
DOM3Z	-0.0123
GIPR	0.219166666666667
AHI1	-0.23025
NADSYN1	-0.544
RGS14	-0.4508
IL18BP	0.5148
RTN4RL1	1.96941666666667
ARMC6	-0.9435
PSMD5	0.0781666666666667
HK3	0.4183
OR4S1	0.40625
RSU1	0.9702
MAD2L1	-3.59966666666667
EIF4A3	-0.6525
DLEC1	0.9515
E4F1	0.209666666666667
CHMP2B	0.3304
CAMSAP1	-0.5815
RPS21	-0.526666666666667
ARID5A	1.7685
UBE2N	-0.2404
IGSF8	0.4175
MAGEB6	-2.566
ACAD11	-0.2985
MGC4172	-0.835
LMO4	0.55025
KLKB1	0.3675
HP	-0.5515
HDAC3	0.018
SCHIP1	2.2355
CLCA1	0.4995
OLFML2A	1.87425
C1orf112	-1.98675
KIF19	1.71025
HAPLN4	0.0491
CXCR7	1.71716666666667
GOT2	-1.0648
RAB38	-0.791875
DCX	1.87775
PPM1H	-0.616416666666667
NFYC	0.44925
KIN	0.039875
ZNF228	1.2605
PLSCR4	3.75383333333333
HIG2	-0.74725
FAM79B	4.257
C21orf86	-0.6493
KCNK10	-0.5855
ZNF738	-1.02125
FSTL5	-1.62633333333333
OR6A2	0.2205
OTOA	0.491833333333333
EXOC1	0.6025
AHRR	-3.412125
PDAP1	-1.838
C19orf6	-0.065875
ZAN	-0.24475
LY6G6E	0.4655
EIF4E2	-0.9035
C20orf198	-0.12275
ZNF324	0.61525
CYP3A5	-0.214833333333333
ENTPD7	-0.906333333333333
MBOAT5	-0.219666666666667
GJB5	2.09675
TTC13	-0.7895
S100Z	-1.88916666666667
KIAA0664	-1.02666666666667
PDGFRB	2.03291666666667
IL17D	0.60575
OR56B4	-0.197
RDX	-1.02916666666667
SLC34A3	0.638
IL28B	-0.6515
JUND	2.54925
CHRNB1	0.10925
CAMK2B	1.2885
FETUB	-1.01875
CXorf23	1.307875
MRTO4	-1.125125
TTC3	0.1907
NDUFB8	-0.274166666666667
EDG2	0.023
SEMA3G	2.87325
IL23A	-0.51
GRHL1	1.2399
LOC441054	-1.0125
WDR65	0.701125
PSTK	-0.101
STOML3	0.0045
R3HDM2	0.3237
C5	-1.0595
SLC2A10	0.314666666666667
C3orf22	0.035
PAQR3	-0.626769230769231
ANKRD26	-0.273166666666667
HCRTR1	-0.282
LOC399947	-0.81325
PSD2	1.878
TIGD2	0.418333333333333
SCRN1	-0.91975
COQ10A	-0.3145
DDI2	0.1285
METTL7B	-0.898166666666667
UCN2	1.05525
FAM92A3	-0.806
WDR16	1.94525
ZNF511	-0.118333333333333
ZMYM5	-0.48575
POLR3G	-2.9435
ZNF586	0.03425
C1orf49	0.1085
TANK	1.3235
RCAN1	2.67416666666667
PELI3	1.43683333333333
LIMD2	-0.689
TMEM189	-1.3375
NTN4	2.5485
LOC151300	0.218
CLEC2A	-2.078
GPR135	-0.00750000000000001
DPYSL4	-1.6031
JAK2	0.0725
TSHZ1	1.191
TM9SF4	-0.782
ZNF264	0.802
SIRPG	1.0675
BICD1	-0.66275
HERC6	1.2055
METTL5	-0.943
CASP1	1.6915
PRRT1	0.106166666666667
PLA2G4C	2.181
ICA1L	0.162428571428571
TPTE2	0.0618333333333333
OTUD7A	0.778166666666667
AQP11	-1.495
APOA2	-3.7939
KALRN	0.2553
SECTM1	0.1045
IFNAR1	0.0595
TALDO1	-0.60325
RAB11FIP4	-0.288333333333333
EIF5A	-2.2495
FAM49A	2.199
NEGR1	0.825
YTHDC2	-0.3255
EHD2	0.772875
NCF1	1.5946
SCRT2	0.5595
HOXA5	2.3735
NUP133	0.0725
FGF12	0.00262499999999998
SLMO2	-0.82425
SNTA1	0.48325
CACNG2	-0.022375
GCM1	0.1365
ELF1	0.633333333333333
TLR5	2.789
TCFL5	-1.22658333333333
RBMY2FP	-0.8835
LOC100125556	-0.4155
FAM129B	0.102
MAP3K7IP1	-0.130875
NCK2	-0.081
OXA1L	-0.53925
FMO9P	-0.082
ZSCAN12	0.675
PSMD12	-0.69075
HSCB	-0.232
CLDN10	-0.641
MGC13053	-0.92425
HPCAL4	-1.38616666666667
ASZ1	-1.4735
MEX3D	0.114333333333333
NFAT5	0.4508
CSPG4LYP1	-0.226333333333333
FBXO3	1.155
DVL1	-0.444666666666667
CMKLR1	0.785833333333333
TYMS	-4.27725
PEF1	0.68875
ZNF750	2.63633333333333
MCM5	-1.0428
MEGF11	-0.62325
KCNK7	-0.081
PTP4A3	-0.387
C1QTNF2	-0.174333333333333
OR6S1	0.278
FAM122B	-1.86425
ZNF551	-0.543
HBQ1	-1.558
GEMIN6	-1.15625
ARSK	0.359
RBP7	3.54983333333333
CPNE9	0.09575
DSC1	4.011
LOC730112	0.30125
MAP2K4	0.85025
HS3ST5	-2.772
EPB41L3	-0.172
TEKT2	1.4305
CDKN2B	0.333083333333333
ZNF480	-1.02575
MAP3K6	0.9328
MAP6	2.34016666666667
HN1	-2.023
OR2L13	2.2305
SLC16A11	0.837
FAM96A	-1.46525
APOL1	0.148
C5orf32	0.16875
RTP1	-0.304
RNF175	0.735125
ZBTB41	0.52825
AHCTF1	-0.4566
SAE2	-0.2933
ITGA2	0.883833333333333
MME	2.758
CCDC14	-0.40625
MAST4	1.27521428571429
KRT33B	-0.7
KCTD2	0.200833333333333
WDR26	-0.10825
MFI2	0.546875
NR4A3	1.688
ARSA	0.71075
UNKL	0.127833333333333
SULT6B1	-0.549
CCNA2	-3.84583333333333
