Hybridization REF	TCGA-BH-A18K-01A-11R-A12D-07
IL13RA2	-1.181625
CUEDC2	0.049125
C4orf19	-2.538
AOC3	1.02625
MTHFD2	-0.3205
OR5M9	0.387
C4orf38	-0.157833333333333
SS18L2	-0.4535
OAS3	1.1865
LARGE	0.25425
LRIG3	0.775333333333333
LIMA1	-1.60075
STARD3	-0.592333333333333
VPS39	-0.1075
CTAGE6	0.5785
ODAM	-0.644
MORF4L2	0.005375
GSTO2	2.186
MTFMT	-1.001
PRKAB2	-0.298071428571429
ZNF76	0.0928333333333333
HSPB2	4.063
CRB2	0.31425
KLRK1	-2.323
LYST	-0.533375
UBE2M	-0.789666666666667
SLC16A9	-0.297
ZNF281	0.50625
ST8SIA1	1.3555
C9orf105	-0.7035
ANKRD46	3.059
FAM108A3	0.1395
C20orf91	0.521
ZYX	0.550333333333333
RSPH1	0.99225
ZSCAN5	-0.19825
RIMS3	0.981333333333333
KRT76	0.247
CEACAM4	1.0145
SIRPB1	0.17975
CFHR4	1.3615
SOX3	-1.3695
GATAD1	-1.136125
C21orf57	-0.95975
TMC8	-0.693166666666667
AVIL	-0.732
LMOD1	1.75375
HIGD1A	-0.960875
NEU3	0.6925
DES	-0.3905
BZW1	-0.1892
ZNF221	1.752
CCDC27	0.489
GDAP1	0.38975
RBBP4	-0.49
MGC40499	0.756
PHKA1	-0.10675
PRKAR1A	-0.787555555555556
HSD3B1	-0.49925
RAD52	0.914666666666667
CD207	0.763
LOC389791	0.3255
RSPO1	-0.407333333333333
TMEPAI	2.84075
MFSD2	0.2835
ETV4	-0.951083333333333
SCGN	-1.464
LOC391356	0.457
MPP1	-1.9165
STARD3NL	-0.222
TFAP2D	0.519
CD2AP	-0.583375
CCL20	-4.29683333333333
CCDC86	-0.1245
ZFP30	-1.60775
CTBP1	-0.0701666666666667
MAK10	-0.145666666666667
STXBP5	-0.899
LOR	2.5992
MAP6D1	-0.711375
ARMC7	0.2395
TMEM150	0.1722
NSL1	-0.3145
KIF5A	-0.788375
ASCC2	-0.078
PSENEN	0.268166666666667
OPTC	-0.0235
FCRL2	-0.491333333333333
KBTBD11	-3.60825
PCK1	-1.81325
CENTD3	-1.28625
MEGF8	-1.098875
ALPPL2	0.1245
OBFC2B	0.272166666666667
ZFYVE20	-0.706375
GALC	0.337
CTRB2	0.2405
C20orf71	0.0588333333333333
TBKBP1	0.0595
CAMLG	-0.410625
TREML4	0.154
RSAD1	-0.60725
TUBA3D	-0.316
KIAA1833	0.496125
PNPLA1	1.115
LRRC34	0.6875
CDH26	0.6825
ZNF167	0.610666666666667
ZBTB26	0.1349
VWF	2.9625
VTN	-1.00916666666667
BAD	0.591
PDS5B	0.0818333333333333
ZNF644	0.89725
SH3GLB2	-0.735625
SMPDL3A	-0.6255
NRG2	-2.553875
IL15	1.8095
GABARAPL1	-0.353
LAT2	-0.4981
SLCO1A2	-1.88533333333333
LIG4	1.18625
GSDMDC1	0.755875
BMP4	-3.3195
METT10D	-0.20525
SYCE1	0.83075
SPANXD	-5.63025
SLC12A9	0.373666666666667
MC1R	-3.055
RNF168	-0.47
TRIM69	0.99625
GALNT7	-0.585333333333333
ISG20L2	1.07375
KIAA2026	0.828
TNFAIP8L1	0.1845
DPY19L2	-1.236
C12orf63	0.239
PRDX5	-0.148875
MED6	-1.3285
TXNDC5	-0.0235
CD46	0.539916666666667
CCK	-2.66975
C17orf48	-0.598
ANUBL1	2.68525
SIT1	-0.610666666666667
TYSND1	-0.155666666666667
DEF6	-0.1715
GLT8D4	1.986
UTP14A	0.315
RPH3AL	-1.2175
NXF1	0.296
TRERF1	-0.974833333333333
TUBB3	-1.470125
SLC24A2	0.334
SEC22B	0.755916666666667
ZNF653	0.71175
GGTL3	-2.38716666666667
CDKL2	0.37675
CTF8	-0.110083333333333
EPC1	0.696166666666667
CYP4A11	0.063
THRSP	3.11083333333333
LELP1	0.362333333333333
TES	1.082
C17orf87	0.936
FERD3L	0.26725
SH3TC1	0.091
RAB36	-1.385
CRYGB	-0.717
GRIA3	4.7697
BHLHB9	0.96575
C1QTNF9	0.646
GOPC	0.523625
PNPLA8	-0.111166666666667
ZNF444	-0.09125
FMO1	3.5515
POLR3C	0.71
SLC35F3	-1.34725
SGCG	-3.29583333333333
DCDC2	-5.24116666666667
NANP	0.90325
MGC23270	-0.245
BEX4	-0.727181818181818
HYDIN	0.6048
RPS6KB2	0.8795
ADRM1	0.485583333333333
BAT3	-0.43775
RAB31	-1.4556875
SCGB2A1	4.090375
SLC6A14	0.431125
DDX4	3.597
PRRC1	0.0131666666666667
AP3B2	0.0683333333333333
TRGV7	-0.965666666666667
TMEM184B	-0.1485
ADPRHL1	0.930833333333333
C21orf45	0.07275
ARNTL	-0.6315
AADAT	0.636375
CCL2	1.04683333333333
SNTB2	-1.73766666666667
RGS9BP	-1.82075
KPNA1	0.95075
TMEM41B	-1.17733333333333
S100A11	2.19575
DOT1L	-0.815
EFHC2	1.447125
CLTC	-0.192
SRP9	0.691642857142857
ZNF521	1.6995
FAM26F	-0.81975
GPR88	0.1235
COL13A1	-0.311666666666667
CHMP4B	-0.3028
SIGLEC6	0.337
NFAM1	0.237375
PVRL2	0.8321
ALKBH4	-0.02075
CCDC93	0.083375
NXT1	0.59875
KCNK4	0.3385
TROAP	0.0105
KCNA10	0.3495
CCDC114	0.306666666666667
RAN	-0.349083333333333
LMTK2	0.212
LOC400657	0.505
UFC1	0.853
UBE1DC1	0.0405
EEF1A1	1.01372222222222
CHAC1	0.0965
HMGA2	-5.8648
B3GALTL	-2.05325
ING2	-1.2005
C1orf109	0.623
INTS3	0.703875
ZNF558	0.71425
TRPM4	0.2985
LTB4R	-0.9075
ISYNA1	0.7015
LSM7	0.4265
LRRC47	-0.755875
ZNF179	-2.34716666666667
EXDL1	-0.0548333333333333
SLC4A10	-0.765
ACSS2	-1.64016666666667
COPS7B	0.7165
KIAA0040	0.946
C1orf95	0.3405
AP1GBP1	0.10975
OR9A2	0.911
FAM71C	0.0345
RIN1	-0.630666666666667
ITGA4	-1.995375
DNAJC6	0.1115
CLOCK	1.87283333333333
SLC35A4	-0.125833333333333
DSG4	0.042
LOC26010	0.221
NSUN2	0.766
TMEM86B	-0.5973
C14orf135	-0.77175
KIFC3	-2.043
PHF5A	0.51125
NCAPH	0.163125
STK11IP	0.08125
FLJ42953	0.867375
CCDC19	1.58883333333333
ZNF329	-0.538
TAX1BP1	-0.241666666666667
ZDHHC18	0.455666666666667
C10orf88	-0.06175
TMBIM4	0.0813
NMUR1	0.0945
KIR2DS4	0.643625
C9orf90	0.330375
MGC87631	0.7745
KDR	2.7924
ST3GAL2	-1.181375
RLN2	0.587666666666667
HPD	-3.18525
MOXD1	0.132666666666667
PDGFRL	0.703166666666667
SMYD4	-1.20357142857143
FAM103A1	0.143833333333333
MFAP4	-1.78433333333333
LOC285141	-2.23475
TMEM45B	-4.67875
SMCR7L	-0.748857142857143
GZMH	3.65725
CBLN1	-2.8615
CNNM1	-0.65725
PHF17	-1.27933333333333
NUP98	0.127166666666667
RMI1	-0.342
PTPRS	0.5405
ANKRD57	1.253125
CLDN15	-0.504333333333333
OR51A2	-0.1325
GUCA2B	1.233
DOCK9	0.587
ITGB1BP1	0.16
DLG2	-0.469
BRAP	0.51225
SESN3	-1.61275
ZC3H7B	-0.2205
FAM101A	4.5995
FKSG24	0.17075
ZYG11B	-0.665
RFC2	-0.96475
SH2D3A	0.862166666666667
DVL3	0.569666666666667
ADFP	0.0576666666666667
KRIT1	-0.04975
SERTAD3	1.19533333333333
LEFTY2	-3.58075
KRT27	-0.2245
SCFD2	0.669
MN1	-1.60825
RORA	-2.0975
PTPRD	-0.39325
PIAS2	1.35266666666667
CYP4X1	-0.224
FBXL15	-0.336
MYH15	-0.039
CRX	0.0766666666666667
TBC1D13	-0.9705
SLC22A17	-0.6395
PLK2	-0.770166666666667
ARHGAP9	0.814
EIF1B	-0.9795
C20orf185	0.3155
DEFA7P	0.3665
PRIM1	-1.92366666666667
CRYAA	-1.3825
BACE1	-1.661
AGTRL1	0.5905
ACAD9	0.56125
GRASP	0.43625
RBP4	-2.213
TFB2M	0.52
METTL9	0.353
ATP5O	-0.524
SP100	0.4757
CPSF1	0.258333333333333
S100A4	-2.0465
LIME1	-0.9055
GPR137C	0.1875
OR2A2	0.726
C2orf29	0.6985
NUP188	-0.83325
SDPR	-1.88875
RAI1	-0.159
RPS20	-1.1197
LAMB1	-1.23825
ADM2	1.07883333333333
ZNF229	2.76225
DKFZp434K1815	0.102125
EPN3	2.20266666666667
CLIC3	-0.927
MEIG1	1.93925
HMGB4	-0.07725
STARD10	0.854875
KLF8	3.019
EPB41L2	0.852166666666667
JMJD6	-0.56775
CTSL1	-0.279333333333333
GPR27	-0.535
ELAVL4	1.444125
MMP21	0.0265
PPM1B	0.1085
SUV39H1	0.0165
AAMP	0.0385
TUSC4	-0.569
MBD6	-0.03425
KLK13	-0.744
FMNL3	0.793333333333333
TRIM13	-0.113833333333333
C15orf5	-1.4945
IQCF1	0.022625
CACNG8	0.311
SLC35D3	0.5095
ZDHHC9	2.298
ODF3L1	0.0185
C9orf86	-0.5963
TSEN2	0.078
C17orf64	0.30125
SEPX1	-0.2693
TSPO	0.727
SYMPK	-0.3695
ADORA1	1.20575
TSPAN10	-0.15
SEMA6C	-0.205666666666667
RTTN	0.009
IL2	-0.397166666666667
ARRDC3	-0.514
TBPL1	-0.197333333333333
STX12	0.388
MRPL39	-0.7565
OR8H3	0.388
IFIT5	0.255333333333333
CASC5	-0.596875
FAM46A	-1.75583333333333
HPCAL1	-0.07975
CYLC1	-0.4665
VGLL2	0.048625
C20orf191	0.50325
CDH1	1.38233333333333
ITPA	-0.2105
CCDC101	0.05925
D15Wsu75e	0.58775
EDA	-2.1195
CREG1	-0.01875
OR7G2	0.8835
SAP18	0.190416666666667
IFIT1	0.811
CALML3	-1.31866666666667
FLJ37440	0.8325
FNDC5	-1.3555
SERPINB6	0.750071428571428
JUNB	1.6051
SYS1	0.163
SCN2A	0.149333333333333
ZKSCAN5	-0.4376
WNT7A	0.223833333333333
TSHZ3	0.66625
RNF148	0.3995
H6PD	-0.0795
CAD	0.644833333333333
ZNF449	0.2745
DOCK10	-0.839
FAIM2	0.1445
HEXDC	-0.519
PRB1	-0.11475
C14orf148	-0.1305
ETHE1	0.8885
IRF5	0.1834
GNMT	-1.051
MGC16291	2.697
RPAIN	-0.934214285714286
CAGE1	1.1005
CNTNAP3	-2.44925
ACTR1B	-0.718
EEF1E1	-0.556
MSX1	-0.91475
ESF1	-0.2037
HSPC171	-0.60125
MRPL2	0.221166666666667
RDH12	-0.545333333333333
CELP	0.151
METRNL	-0.10825
C10orf116	1.84583333333333
C19orf48	-1.2195
ZNF346	-0.2385
NCR1	-0.533
C10orf64	0.767
CD52	0.665
VPS18	0.77425
AP4S1	-1.4075
NPBWR1	0.395
TPK1	-0.15475
UBA52	0.209277777777778
RIPK1	1.10366666666667
CPNE3	-0.8196
HSPC159	0.4865
C8orf38	1.17
LRRC4B	-0.07
PARP10	0.3966
ANKRD50	0.632875
CXCL9	5.87975
FGF18	-1.21163636363636
EIF2A	0.6245
SLC20A2	0.6375
KIAA1549	0.4865
SPINT1	1.8295
ZNF584	-0.895
CRBN	1.0615
ABCF3	0.519333333333333
NCBP1	0.242333333333333
PLA2G4F	0.2065
PCDH10	-0.941428571428572
TTC21A	-0.28375
C20orf144	0.344
FGFR1OP2	0.378333333333333
SLC9A1	0.0612
CHRND	0.1045
FOXF1	-3.6955
KIAA1467	-0.019
TPO	-0.400333333333333
LTF	3.86685714285714
DNAJB9	0.0505
MRPS27	-0.8705
bA16L21.2.1	-0.412
WBP2	0.0866666666666667
MRGPRX3	-0.562333333333333
PRPF18	1.02125
C10orf58	1.46925
SMOC1	-1.4204
ADAT3	0.303
TMEM138	0.55175
TMEM131	0.828375
TIMM8B	0.82525
MYH7	-0.3385
ST6GAL2	1.3875
KIF1C	0.4505
SUHW2	-0.4175
PAPSS1	2.85775
CABP2	-0.056
HOXA4	-3.0105
ELF2	0.454
SEMA3D	-0.363
MC5R	0.423
OGFR	-0.031
FLJ30092	-0.225
TGFA	1.925
MMP17	-0.38575
KIF15	-0.53475
CHIA	2.09275
CATSPER3	-0.15175
CEACAM7	-0.01525
PADI2	3.01475
HOXA9	0.0371666666666667
LNX2	0.0985
TMEM144	1.6395
HIF1AN	-0.12425
METTL7A	-1.954
C6orf165	0.923666666666667
KIAA1468	1.76025
DSG3	4.8295
ZNF180	1.6775
EIF4E3	-0.672625
SLC46A1	-0.045375
DKK1	-3.598
ZNF205	0.204166666666667
LOC162073	0.0751111111111111
COX7A1	4.253
MAGEA1	-4.98716666666667
NEDD8	-0.49225
KLHDC5	0.328555555555556
C3orf19	0.268666666666667
MRPS2	-0.8615
POLR3H	0.0906428571428571
ABHD11	0.6355
TMEM17	0.84975
PAIP2B	-2.9493
MAT1A	1.193
LGI3	0.31125
THUMPD2	0.35025
TKTL2	-0.83825
XAGE3	-2.39416666666667
CALM3	-0.286583333333333
C6orf136	0.0915
KCNC4	0.445666666666667
RGS9	1.62616666666667
ACIN1	-0.578166666666667
SPATS1	-0.25325
XKR8	-0.3385
FAM84A	4.49766666666667
MS4A7	4.01118181818182
AGXT2L2	-1.20975
OR1F1	0.512
SMAP1L	-0.725916666666667
IPO11	0.04675
ZC3H11A	0.2979375
C1orf151	-0.486625
RNASEH2A	-0.18125
CCR10	-1.79
TXNDC11	-0.552666666666667
TMEM112	0.2035
MAP1B	-0.792785714285714
NVL	0.11225
PKM2	-0.33395
ARC	-0.5955
NUP54	-0.703
PPFIBP2	1.71416666666667
STAT2	-0.052625
PTAFR	1.48983333333333
ROBO2	-0.552625
RNF40	0.196333333333333
CCDC135	-0.35
IFT81	0.3405
MORF4	-0.0835
TM7SF3	0.899875
OR10H3	0.349
ABP1	-0.026375
CHRD	-0.409625
PLEKHA8	0.6305
NCALD	2.69216666666667
OR5AK2	0.1805
ACCN1	-0.035
SLITRK1	-0.30925
ARMET	0.81225
C9orf52	0.10125
REEP4	-0.1
MTSS1	2.1345
ADH1B	2.99083333333333
DLD	-0.44675
CDK5	-0.26525
PPFIA1	1.4205625
WFDC3	0.5895
DNAJB12	0.265785714285714
RANGRF	-0.5355
MLANA	-4.569
AMY2B	1.51375
KIAA0319	-1.855375
RPS7	0.3145
JAK3	-0.0217
ARFGEF1	1.55275
CXCL5	1.76883333333333
TRAPPC4	-0.6895
CETN2	0.49
HSPC111	-0.45475
RHOBTB3	-1.8375
PHLPP	1.7155
RGS10	1.3055
TMEM58	-0.00674999999999999
CHERP	0.59175
HSP90AB3P	0.0648333333333333
FSTL3	-1.17633333333333
PEX11A	-0.658
OR5V1	0.708
FCN3	2.19025
PTPN3	0.106875
NPTX1	-4.28
C21orf84	-1.08425
C11orf51	1.04025
ZBED2	1.447
FLJ90757	0.63725
NPY2R	0.67825
PLD3	-0.04525
SYT17	-1.69583333333333
SGSM2	-1.571
OR1A2	0.74025
FOXP1	-0.661
SLC5A1	3.5965
POFUT1	-0.3303
EPHB6	0.3555
MYO1G	-1.506875
STAC	0.2989
KLHL17	-0.612666666666667
RGMA	2.7924
TJP2	-0.2516
FAM114A1	0.372833333333333
SERINC1	-0.509166666666667
SLC9A8	-0.072875
PEX19	0.76075
EDN2	3.594
PSMD7	-0.861666666666667
C3orf41	0.685
UQCR	0.1725
PPP1R3C	-3.9355
LRP4	-2.53783333333333
TM2D1	-0.911
TTC17	0.511625
C4BPB	-4.848375
CCL25	0.11775
ZNF253	0.809833333333333
CHRNA9	-4.01975
SOX11	2.5195
HIVEP3	0.682
CGN	2.19916666666667
C3orf35	-0.029625
PKD2L1	2.517
SYVN1	0.19325
PDE8B	-3.99125
LOC439951	-0.1175
LTC4S	0.731166666666667
MIF4GD	-0.478833333333333
SMARCA2	1.02275
TUBGCP6	-1.112
CABLES1	1.04425
C16orf77	1.08683333333333
ZNF791	0.49625
FUT5	0.738
ADH6	-2.90633333333333
P4HB	0.46375
CLDND2	-1.75575
ALKBH8	0.302
PLAC4	-1.60575
F11R	1.56042857142857
MGC35295	0.240833333333333
PDZD4	-0.201166666666667
LOC389073	-0.41825
FAM80B	-1.37033333333333
PSMB1	-0.552
TXN	-0.501833333333333
VIPR1	-0.149
WBSCR18	-0.1855
EXOSC6	-0.863166666666667
ACTA2	2.89866666666667
SP5	-4.36416666666667
ANKRD1	-2.98425
DDR1	1.4578
ATP6V1D	-0.7525
PTGS1	-1.79266666666667
RNF157	-1.91375
DCC	1.3985
SPAG7	-0.56125
FBXO18	0.7205
UBE3C	-0.213
HOXC6	-0.16975
LRP2BP	-0.6455
MYST2	0.57375
PDSS2	-0.921
ATE1	0.0575
ARAF	0.157
KLF10	-0.3035
PLA2G2E	0.333
ASCL1	-0.7915
TSNAXIP1	0.08475
FAM131B	-0.70025
IFNA10	0.733
NUP43	-0.819375
FAM44B	-0.31225
L1TD1	-5.15466666666667
NMD3	-0.236333333333333
C18orf54	0.9697
PHOSPHO1	-0.416
RAG2	-1.89
EMILIN3	0.192
METTL3	-1.1125
VPS13C	-0.773875
REXO2	-0.05875
ANXA4	0.7905
CA1	-0.9565
DCP1B	1.47025
TULP3	-0.188333333333333
ATP2A2	0.493428571428571
ATIC	-0.123
ADAM15	1.015
NPL	1.35866666666667
LGR4	-0.860375
UEVLD	-0.0141666666666667
GAB1	0.52675
SNAI2	-0.803666666666667
ZGPAT	-0.0068
SNF1LK	-0.393875
DLEU1	-1.0955
UBE2Q1	1.134375
ZMYM6	-0.040375
JPH3	-2.83216666666667
FAM38A	-0.493916666666667
PXK	-2.4145
DENND2D	1.79025
BAX	-0.574833333333333
CP	-4.44281818181818
RPL37	-0.6851
G6PC3	0.296625
NCOA4	0.880666666666667
LRRC14	0.98275
GORASP1	0.132
FCHO2	0.05575
CYP24A1	-3.0792
FXYD3	-1.324125
SMARCAL1	0.89875
ABCB8	0.214666666666667
CCDC44	-0.595
PRDM7	-3.2355
USH1C	-0.925
DNAH5	0.860666666666666
SRF	1.06366666666667
MAL2	2.32033333333333
PGPEP1	-1.75383333333333
SIN3B	1.201
SEMA3C	-2.19733333333333
GRAMD3	1.971
FBXO10	0.197875
OR5D13	1.902
FLJ31818	-0.147
CACNA1I	-0.162125
S100A13	0.9325
TP63	-0.509214285714286
ANXA11	0.5742
WDR66	0.103125
CSF2RB	0.346
IFI44	-0.47875
DACT1	1.43616666666667
ANKRD23	-0.91325
ATP5G1	-0.881166666666667
C21orf70	0.202166666666667
PPWD1	-1.65325
DNAJC13	0.75
PAH	-1.64583333333333
PTCH2	0.25025
TRMU	-0.71775
CCDC9	0.502
USP3	0.1192
DCLRE1C	1.4177
FAM55C	0.8125
FRMD4B	0.4655
CYP2R1	-1.47525
RFPL1	-0.3862
XPO5	1.44575
ARL6IP2	2.6925
OSBPL5	0.60525
MMP9	3.675
KIAA0802	-1.674625
DHRS2	-4.3485
SGEF	1.01975
TXNDC10	0.7573
EXOC6	-1.2525
RPS27	0.777833333333333
PNCK	-0.976
FSTL1	-1.1715
AACS	0.19
SLMAP	0.702333333333333
SAMD4A	-1.317
ABRA	0.59475
SMARCD3	-1.3755
PKNOX2	-2.665
A4GNT	0.1745
C9orf39	-0.232166666666667
RALYL	0.31
MGC33556	-3.0805
C10orf25	0.321
BBOX1	5.47675
NHEDC1	-0.6055
XDH	1.203
GCSH	-0.4065
EDN1	0.0711666666666667
MTERF	0.2845
CLK4	-0.651125
ZNF799	0.600833333333333
KCNG1	-0.508875
CXCR4	1.819
PTPRR	-2.2895
IRAK1	-0.127125
LOC401397	-0.01975
TMSB10	1.57778571428571
CXCL3	-2.0674
TMC4	0.71075
OR7A10	1.1845
STYK1	3.82975
CHRNA10	-0.1695
CCNI	0.261
EP300	0.388
LOC165186	-0.629833333333333
HIC2	-2.6145
SDR-O	-0.1315
OR2W1	0.793
KCNA6	0.6115
TRIM74	-2.22425
REEP6	-2.052
ATP5G2	-0.0785
ERG	0.083125
TMEM42	-1.0715
PARN	0.241666666666667
SOD2	0.0696875
DIRAS1	-1.255
PNPT1	-0.028
JOSD3	-0.41675
hCG_40738	1.898
PDE1C	-2.1705
SEMA4D	0.136375
AGPAT1	0.346833333333333
NOSTRIN	-1.6115
MAP3K3	-0.563
MAX	-0.0324285714285714
CAPS	2.27833333333333
SERPINA12	0.358
OSBPL8	-0.082375
RICS	2.3211
NR4A2	-0.295166666666667
PPCS	0.402666666666667
LONP1	-1.215
SCYL3	1.7405
HERC2P2	-0.3175
FIBCD1	-0.0445
C15orf41	0.1295
DMC1	-1.363
C20orf27	0.3735
RPS6KA5	-1.1046
FAHD1	-1.05833333333333
SLC12A4	-2.148
BRCA1	-0.939916666666667
GBL	-0.02375
SLK	0.165333333333333
NUDT9P1	-3.009
NOXO1	4.5445
USP52	-1.51125
BAZ1B	-0.325875
SLCO2B1	2.665
BBS12	0.893
LRGUK	-0.688
TERF2IP	-0.93125
COL1A1	3.877
KIAA0090	-0.14725
GRK5	-0.337666666666667
AP1S2	-2.4242
TMEM52	-0.445166666666667
CA11	-1.216125
OR4A15	0.480833333333333
ACBD3	1.0111
SPAG11B	0.301375
PRDM2	0.0788
FOXP3	0.36625
SMYD3	-0.1174
LOC389199	-0.011
LGI2	2.9015
NAPE-PLD	0.2519
ANKRD6	-0.514
WDR45	0.171333333333333
SHROOM1	-1.3555
PSCD3	0.026
PYY	0.463
KCNC1	-2.1615
ARHGEF9	2.0837
OR8J1	0.2895
GPR55	0.402
NS3BP	-0.2155
C10orf22	0.0756666666666667
NAT8L	-3.50525
DUSP4	-2.5895
FOXM1	0.734666666666667
GRAMD2	0.9156
ZBTB48	-0.611666666666667
BUD31	-0.162
PABPC5	2.1555
CCDC41	0.32925
FBXO11	0.783916666666667
C6orf148	0.7155
RFXAP	-0.07675
C6orf15	2.30183333333333
CDK8	0.984
C6orf70	-0.095875
TESSP2	0.165
ALG2	0.1045
PPP1R3D	1.4565
TPM3	0.844944444444444
SYT13	-4.1015
EPB42	-0.211333333333333
CETN3	-1.6045
PRY	0.528
NTHL1	0.127333333333333
POLR2B	0.315
RPS28	0.201916666666667
P2RX3	0.26625
LYZL4	-0.2725
WBP4	-0.1216
PMM1	-1.88775
C11orf79	0.65575
CBLL1	1.01775
IL1F10	1.06816666666667
VAX2	1.5555
SETDB1	1.02
LRAP	-2.858
GCLM	-0.159333333333333
CPEB3	0.09325
PPM1A	0.35125
INTS1	-0.31725
CAMTA1	-0.03225
SAMSN1	-2.235
LOC158830	-2.32083333333333
GMPPA	0.623875
AIPL1	0.21775
IL24	-0.574416666666667
BDKRB1	-2.82633333333333
MLF1	0.8031
TAF12	-1.4875
ID1	-3.186125
THADA	0.153875
PIK3CB	0.94275
OR4N5	0.6075
TBC1D17	-0.0815
COX8A	-0.47775
CDCA4	0.474
C2orf44	-0.6695
ZNF534	-0.96
IMMP1L	-0.343
NIPSNAP3B	0.5
FTMT	1.359375
PWP2	0.966666666666667
MMP15	-1.8479
DNAH11	0.247
MTMR14	0.4905
DNAL4	0.55
IPP	-0.48375
TMEM59	-0.5285
C1orf157	1.1345
RGS4	-0.943333333333333
DDX18	1.252
SNX6	-0.01875
ZNHIT2	1.14083333333333
NCDN	-0.5615
FLJ33534	1.186
RAG1	-2.05575
OR4D10	0.3255
PTPN5	-0.278833333333333
POMT1	-0.498875
LRRC8A	0.0422
CYP1A1	-1.16625
CAPN1	0.835666666666667
DDHD2	-0.407875
GRIK2	-1.06175
GNRHR	0.03875
PPBP	0.178
HTR3A	-0.52275
SLITRK4	2.43575
ANKRD49	0.2795
BTF3	-1.1488
SARS	-0.62725
C13orf18	0.206333333333333
CACNB1	0.000857142857142953
QKI	0.159545454545454
SETMAR	2.298375
MAN2B1	1.18783333333333
EML3	0.318
ACADL	-0.580166666666667
OFD1	-0.04675
DEFB114	0.0595
CGA	-3.7238
PEX16	-0.447333333333333
LRRC10	-0.329
GNG12	1.5965
C1orf152	0.468
CHRM1	0.1285
CD53	-0.2735
DBH	-1.0055
TFAP2B	-3.505
HIST1H2BJ	-0.218666666666667
FAM46D	2.2755
TMEM11	-0.52275
C3orf32	-3.09225
PCCB	-0.204125
IPO13	0.428375
C6orf105	-1.438
COMMD5	1.31225
SUV420H1	0.5093
LTBR	2.42375
ARHGAP15	-2.040125
HDHD2	1.151
TDRKH	0.871666666666667
LOC401052	-0.6855
PSG4	-0.756
GNB4	-0.3317
SPATA4	0.0335
SLC9A3	-0.5105
OSBP	0.531166666666667
NBPF3	-0.70525
DOCK11	-1.819
SLC39A5	-1.48716666666667
PRR5	0.4414
C10orf63	1.96725
SMTNL2	-1.35925
ADRA1A	0.142
ASAH1	0.8948
DOM3Z	0.4044
GIPR	0.352333333333333
AHI1	-0.497083333333333
NADSYN1	1.325
RGS14	-0.7167
IL18BP	1.1057
RTN4RL1	-1.80191666666667
ARMC6	-0.068
PSMD5	0.540833333333333
HK3	1.6394
OR4S1	1.0835
RSU1	1.9112
MAD2L1	0.358222222222222
EIF4A3	-0.189
DLEC1	-0.402333333333333
E4F1	-0.568333333333333
CHMP2B	-0.5945
CAMSAP1	-0.7395
RPS21	-0.308666666666667
ARID5A	0.983
UBE2N	0.5412
IGSF8	1.21183333333333
MAGEB6	-1.7735
ACAD11	-1.2383
MGC4172	-0.08275
LMO4	3.0545
KLKB1	0.3105
HP	-1.404
HDAC3	0.08925
SCHIP1	1.09425
CLCA1	-0.418
OLFML2A	0.1005
C1orf112	0.56425
KIF19	0.736
HAPLN4	-0.1394
CXCR7	-1.47333333333333
GOT2	-1.3451
RAB38	0.1215
DCX	4.38475
PPM1H	-0.458916666666667
NFYC	0.4405
KIN	0.487125
ZNF228	2.2115
PLSCR4	0.153833333333333
HIG2	0.22175
FAM79B	1.777
C21orf86	-0.3535
KCNK10	-0.60975
ZNF738	0.63575
FSTL5	-2.34833333333333
OR6A2	-0.2205
OTOA	0.479333333333333
EXOC1	0.411875
AHRR	-3.14025
PDAP1	-0.537
C19orf6	-0.2975
ZAN	0.282
LY6G6E	0.484
EIF4E2	0.21975
C20orf198	-0.37675
ZNF324	-0.59875
CYP3A5	-3.119
ENTPD7	1.07583333333333
MBOAT5	0.462166666666667
GJB5	2.31825
TTC13	1.93425
S100Z	-1.66516666666667
KIAA0664	0.088
PDGFRB	1.07316666666667
IL17D	-1.77225
OR56B4	0.264
RDX	0.0421666666666667
SLC34A3	0.1745
IL28B	-0.1935
JUND	0.673
CHRNB1	-0.5395
CAMK2B	-1.1695
FETUB	0.86675
CXorf23	0.981125
MRTO4	-0.9295
TTC3	0.4877
NDUFB8	-1.21833333333333
EDG2	-3.2445
SEMA3G	-0.39575
IL23A	2.05175
GRHL1	2.3469
LOC441054	-1.227
WDR65	0.18775
PSTK	0.61125
STOML3	0.445833333333333
R3HDM2	0.2721
C5	-3.11925
SLC2A10	0.0316666666666667
C3orf22	0.42575
PAQR3	0.496307692307692
ANKRD26	0.556583333333333
HCRTR1	-0.0125
LOC399947	-1.18975
PSD2	-0.80825
TIGD2	1.32216666666667
SCRN1	-2.059
COQ10A	-1.335
DDI2	-0.0605
METTL7B	0.720333333333333
UCN2	0.32775
FAM92A3	-0.8335
WDR16	0.1505
ZNF511	-0.135
ZMYM5	0.45525
POLR3G	-0.27225
ZNF586	-0.3295
C1orf49	-0.00400000000000004
TANK	1.06366666666667
RCAN1	-0.397666666666667
PELI3	1.0865
LIMD2	0.24975
TMEM189	0.575
NTN4	-4.044
LOC151300	-0.135
CLEC2A	-1.8015
GPR135	-1.068375
DPYSL4	-2.909
JAK2	0.0393333333333333
TSHZ1	0.6475
TM9SF4	-0.264375
ZNF264	0.0586666666666667
SIRPG	1.24225
BICD1	0.035
HERC6	1.8065
