Hybridization REF	TCGA-E2-A1BC-11A-32R-A12P-07
DPP6	-0.2238
C9orf93	-1.010875
PRELID2	-1.249625
STK39	0.853125
SFTPA1	-1.62925
CKS2	-5.303
RHO	0.552125
C20orf135	0.55625
XKR3	-2.5485
CR1	1.370875
RPS6KA2	1.35635714285714
C20orf112	-0.014
MRPL22	-0.00475
C4orf23	1.2125
GADD45B	1.89175
KLHDC1	2.62333333333333
C2orf48	-2.0475
ZNF287	0.973
DAAM2	1.81875
DPPA2	-3.6005
TCTN3	-0.208166666666667
DNAJB11	-0.270125
FPR1	3.8985
DEFB4	-0.004
PTCD2	-0.3729
SMOC2	4.57216666666667
CABP7	2.2065
SERPINB11	0.28575
MAGEF1	-1.1705
NDE1	-1.305
ITGA10	-0.0865
FSHB	-1.1605
ANXA2	2.114
HORMAD2	1.44525
HLCS	0.2695
MCF2L	1.81766666666667
FH	0.38525
TBC1D24	1.4405
KIAA1505	3.1785
LGALS2	-0.93225
CNBD1	-1.014
SYNPO2L	-1.68125
PTPN23	0.0737857142857143
C1orf183	0.929833333333333
MAGEA8	-3.41075
DGCR8	-1.655875
GSR	-1.315
PAQR7	0.7055
ZNF676	-1.24025
CACNA1C	-0.5322
SP7	1.886
PDCD6	-0.6605
NRN1L	-0.8015
BRI3BP	-1.31975
KIAA1183	3.1785
ASB4	-0.06875
CCL23	2.9449
OBSL1	-0.42875
SLC12A7	0.05425
KIAA0240	1.057875
CD1B	-3.55283333333333
FCGR2A	1.2695
MDC1	-1.58825
HTR1A	0.266
OCEL1	1.038
ATP11B	0.116375
FBXO34	-0.4145
PCDH12	4.37333333333333
RPE	-0.33125
C17orf74	0.3515
CSDC2	0.704
PET112L	1.35075
TMBIM1	2.49275
P2RXL1	-0.15825
TCHP	-0.48325
TRMT1	-0.938166666666667
F2RL2	-3.367
LRRC32	3.56433333333333
IMPG2	-0.0275
BGLAP	0.60425
LOC493869	-1.48875
MRAS	4.584625
SLC35F5	0.20375
CBWD1	-0.537
AXL	-0.033875
ATP2C2	-3.0905
TELO2	-0.62275
PNPLA3	0.503
PCDHB14	0.98375
CD276	0.26375
KRT80	-3.446625
DUSP28	-0.546
CSNK1E	-0.01325
SRP14	0.9045
KCNQ4	-0.0575
KRT72	0.3805
CCDC117	0.134625
C6orf89	0.704722222222222
TUBB2B	-2.66583333333333
RTN4IP1	-0.89825
CR1L	-3.68166666666667
CEND1	0.478
C12orf41	-0.751333333333333
RNF31	-0.1255
UBN1	-0.238333333333333
C17orf32	-0.197125
SLC5A7	-0.84825
GPR92	-0.413333333333333
ESAM	3.3714
CTNNA1	1.0125
HRBL	-0.0472
CBX4	-1.69175
TMEM182	2.1665
SH3TC2	-0.736666666666667
IL10	1.67033333333333
PXMP4	-0.126
RNF167	-0.0272
PAK7	-1.97066666666667
ETV3	-0.2385
ATPIF1	-1.17233333333333
LOC554207	-0.449666666666667
OR8H1	0.24275
WDFY3	0.87875
DPM1	-0.72325
GPSM1	-0.532
WDR92	-0.0178
LRP1	1.85866666666667
ANKH	-0.679875
THUMPD3	-0.62
POLR1B	-1.6905
OLFM4	2.56766666666667
RAD9B	-0.132
TSPY2	-3.277
PAX6	-2.19283333333333
SCG2	-4.748375
SLC17A6	-0.163333333333333
FMO3	4.984875
PADI4	0.549
TUBB4	0.5804
NLK	-1.34225
POU4F3	-0.804
SDF4	0.04875
ITGBL1	1.22866666666667
NETO1	-2.382125
TAP2	-0.221125
ABBA-1	0.276416666666667
GNAI1	3.29775
VPS4B	0.68
NOPE	0.6233
GALNT6	-1.79166666666667
SESN1	1.5115
GBE1	1.93166666666667
CLASP1	0.62725
RASGEF1B	2.168875
ACOT11	-0.634928571428571
AFAP1	1.24075
OR2H2	-0.12825
DPY19L2P1	-0.205
DZIP1	-1.57875
SEC22C	0.0443333333333333
GPR161	-0.608333333333333
RNF146	0.5655
WDR74	-1.015625
GALP	-1.331
PURA	1.1415
DNPEP	0.552416666666667
RP11-78J21.1	-1.35225
ERBB2	-0.769625
FANCM	-1.19416666666667
NEO1	-0.354666666666667
DDX3Y	-4.7952
RPS3A	0.053125
MXRA7	1.80978571428571
LGALS3	1.22
GLT8D1	-0.371
CFL2	1.51433333333333
UPB1	0.07525
NAP1L5	1.096875
CLDN14	-3.53125
DHX38	0.02875
BTBD1	0.48825
TARS2	-0.824666666666667
ABCF1	0.0219
FCF1	-0.387333333333333
LRRC49	-0.53775
GUCY1B2	-1.8815
C1orf177	-0.103333333333333
SMARCA4	-1.16992857142857
LRP8	-3.88833333333333
TAGLN3	-1.646
MRPL14	-1.0615
TTRAP	0.191
ZDHHC20	-0.3715
NFE2L3	-2.89075
KIAA1377	2.51175
PALMD	4.756
TMEM43	0.71925
TTL	-1.01875
STAT5B	0.127166666666667
SSB	0.08675
OR10H5	0.542
SLC22A13	-1.631
AKAP3	-0.41
TIMM23	0.480666666666667
OAS2	1.19333333333333
KIAA0423	1.073
TRIM11	-0.652
GLIS3	0.119625
TMEM50B	1.47083333333333
ARHGEF4	1.781625
DEGS1	0.752818181818182
TBL1XR1	0.773066666666667
G6PD	-0.81375
SP140	-0.0144
MUC17	-0.260615384615385
NUDC	-0.2154
DNAJC5B	0.232166666666667
SCARA3	-0.464833333333333
CPA3	6.73833333333333
BCAT2	-0.1745
MFN1	-0.2905
NRG3	-0.109
SNX11	0.6765
PLEKHH1	-0.4625
GPR177	-0.00216666666666669
HCFC2	1.52225
TCAP	-0.3395
MOCOS	-3.356
C14orf93	-0.59225
PRDM10	-0.495833333333333
SLC16A4	-0.639166666666667
SRGAP1	-0.85
VIP	2.3065
DUSP27	0.8965
LILRA1	1.0121
MC2R	0.591
MGC24103	-1.194
MBTD1	-3.091
FUT11	-0.487
USP33	1.4515
C15orf39	-0.8185
MAP3K12	0.0165
PAAF1	-0.617
BARHL1	-0.0755
FLJ16165	0.711
PIWIL2	-1.593
SYNE1	1.8495
CMTM4	-0.668875
TSPYL1	1.1565
GUF1	-0.25
TMEM157	1.186
WDR44	0.348
HIST1H3C	-0.48225
DKFZp666G057	-0.16625
RNPEP	-1.0215
GAS2L2	2.81066666666667
ADH4	-1.6385
GRPR	-1.60466666666667
FBXL17	1.55325
ZBTB10	0.59125
Gcom1	1.82288888888889
HTRA1	2.3752
ZNF585A	-0.0581666666666667
SLC26A2	0.0321428571428571
OTOP3	0.2525
WISP1	-1.073
ATP2B4	1.96825
FLJ10769	0.38325
CRAMP1L	-0.138375
CHST12	-0.36325
RAB22A	0.409666666666667
TARDBP	0.00685714285714293
STAU1	-0.45175
CRB3	-1.71416666666667
MIG7	-0.77125
CHMP1A	-0.125333333333333
ZNF160	0.49825
B3GALT6	-0.429
BARX1	-2.06283333333333
C6orf167	-2.0734375
NXNL1	1.482
DHX29	0.4575
HADHB	0.91175
PLXNB2	0.26325
ILDR1	-0.92875
SLC15A3	2.4225
GAS2	-3.892
C20orf69	-0.6705
NUMB	-0.0355
TNIP1	1.85825
MESP1	3.31866666666667
PSKH1	0.602
NSFL1C	0.470875
RHOG	0.29975
HEY1	0.027
KNG1	-2.51257142857143
ITGAX	0.72
LIN9	-1.644
CANT1	-0.605625
XRN1	0.360428571428571
CCDC96	0.531
HEATR6	-1.6935
GNG7	0.852916666666667
RUNX2	-0.475
SOX1	0.122
FCRL5	-0.035
ZNF99	-0.693
FAM9A	-1.1135
SNX22	0.193833333333333
MBNL3	-0.142833333333333
ODC1	-1.331
ADORA2B	-3.68733333333333
NR2F6	0.65225
ZFYVE16	-0.559888888888889
SYNJ2BP	0.5304
POLE	-1.313375
E2F2	-2.30325
THRA	1.6985
PTGES2	-0.537666666666667
HIP1R	-0.0598333333333333
TMUB1	-0.835166666666667
ENO3	-1.8015
RSPH10B	-1.6325
CXorf39	0.687
IRGC	1.36425
GPR109B	4.52325
FLJ13305	-1.1355
LCE3A	0.3145
TNFRSF18	-1.70333333333333
DET1	0.8685
TRPM3	-0.4515
C16orf79	-1.5945
FECH	-0.100833333333333
RAP2A	0.692333333333333
CRIP1	1.74133333333333
AZIN1	-0.58275
SLC7A7	2.197
IL10RA	1.1211
TMEM64	-0.318
CDC42EP4	1.417
C16orf58	-0.5046
ARG2	-2.50425
POU5F1P4	-4.377
FAM62B	0.205875
DNAH8	-2.725
ASH2L	-0.108
TSLP	-0.249
CNTNAP5	-0.118166666666667
TMEM16C	7.21325
IFNA14	-0.402
SLC1A3	3.434125
CABYR	-1.5285
BCL7B	0.8254
NUDT13	-0.532166666666667
C13orf28	0.3395
C1orf53	0.426
ARL6IP4	0.7909
RPL35A	-0.23775
EMR3	1.75025
RAB40C	0.119666666666667
SLC41A1	0.447166666666667
LRCH1	-0.44775
LY6G5B	-1.2505
FAM124A	0.763785714285714
MGC10981	-4.14716666666667
CLIP3	0.5118
MAP4K2	0.2275
CHIC1	0.17875
SULF1	1.33383333333333
C20orf30	1.13364285714286
PRDM5	0.741375
ELOVL1	0.903
C11orf48	-1.081375
SLC39A10	-0.7635
KCNV1	-0.23925
ACP1	-1.15783333333333
ZMYM2	-0.65575
B3GNT6	-0.00116666666666667
C9orf69	0.56675
C2orf15	-1.8565
C20orf166	-0.6205
HSP90AA6P	-0.917
EDG7	-0.8625
NEURL	-1.499625
LPL	7.60733333333333
CLEC2D	-0.888285714285714
GRRP1	2.80566666666667
CD8B	-3.2624
HIST1H3D	-2.379
SLC6A12	-0.522375
FAM27L	1.316
CD84	0.9641
RASA1	0.051
PHKG1	1.606
MAGEA11	-2.5555
IMPA1	-0.6324
NPM3	-2.1505
RARRES1	3.5385
SH3BP1	0.22075
B3GNTL1	-0.387
ARPC5L	-0.4515
KLHL26	0.47875
SIM2	-2.68125
GJC1	0.6735
C20orf194	1.2635
EXO1	-4.32275
SLC2A2	-2.99533333333333
LOC285074	-0.0325
LRG1	-2.1585
KIRREL	0.4085
PIK3R1	2.59671428571429
C4orf34	0.133
MAF	0.942388888888889
ADCY4	4.88583333333333
ZMIZ2	-0.3526
SLC46A3	2.59866666666667
STAMBP	-0.435666666666667
CCDC16	-0.00274999999999999
MS4A12	0.185
TCF20	-1.0795
LRRC46	-0.59875
C20orf152	-0.1435
MRPS6	0.601875
ABCB11	1.6475
KCNC2	-0.747
CDH19	-0.851333333333333
C9orf123	1.14783333333333
SSH3	0.013
LDLRAD1	-4.15175
CCBE1	0.769
ZNF135	1.013625
TAAR1	1.532
WFDC12	0.36
CCDC42	0.5095
FLJ12529	-0.964
PER1	2.44316666666667
TIMM50	-0.2165
SMARCAD1	-0.5925
FAM26C	0.107
TP53TG3	-1.58816666666667
SH3RF1	0.6081
LMCD1	2.922
GPR63	-0.2335
FLJ21986	0.877875
AIFM3	-0.79325
MICAL1	-0.641666666666667
BLZF1	0.705833333333333
IQCA	-1.72083333333333
PCDHGC3	-0.2525
SAC	0.000499999999999987
BCL6B	2.98166666666667
DDO	0.9245
MARCO	4.3985
DCHS1	1.75983333333333
C1orf170	-1.51
CD200R1	2.568
C22orf15	-0.83
SEPT11	1.1115
ADNP	-0.725
UST	1.3191
C13orf34	-1.28166666666667
RFFL	-0.0182142857142857
APBA3	-0.2135
C2orf60	-0.807
CUTL1	-0.0677
PMS1	-0.655875
ZNF689	-0.1975
EIF3E	-0.4895
IL9	0.1892
RPL31	-0.62
LY9	-0.636833333333333
ATP2B3	0.09725
KDELR2	0.0863333333333334
TFCP2	0.455375
NLRP12	0.37175
FLJ45422	-1.0275
TLE4	-0.6522
ZNF570	0.2235
FLJ43806	-1.2935
TLK2	-0.282625
CIR	0.73875
MARS2	-0.6375
COL24A1	1.467
SDF2L1	-2.031
HIBADH	1.51966666666667
IGFBP3	-1.01364285714286
C12orf23	0.24425
PSPC1	-0.32
C20orf43	0.4365
TRAV20	1.067
ARHGAP24	2.889125
KIAA1975	-1.262
C1QA	3.7117
DNTT	-5.37433333333333
C10orf6	-0.5215
C11orf41	-1.83625
HNRPF	-0.45425
COL11A1	-1.10183333333333
UBAP2	-0.569166666666667
CDKN2AIPNL	-2.0975
C20orf174	3.536
SPRED2	0.1345
PLA2G12A	-0.259166666666667
ICEBERG	-1.71866666666667
SCN10A	0.2535
C11orf65	0.21975
GBP5	2.7395
PITPNC1	-0.53
POU3F3	1.765
NCOA7	0.355
LIN7C	0.279
LOC348840	-1.308
NKX2-2	-3.52425
ANKRD13D	-0.27625
LOC123688	1.1535
FUT2	0.658666666666667
TAAR8	0.2875
FZD4	1.99933333333333
PNMA3	0.934166666666667
OR4L1	0.153
WIT1	-3.58325
EXOC3L	2.31075
ATPBD4	0.037
KRBA1	-1.24525
UBXD6	0.58
HOXB7	0.6535
C7orf23	0.1125
UNQ338	2.539
STAB2	1.95425
CDC20B	-0.36325
IRF9	1.17425
CENTG1	0.216416666666667
TNPO2	-0.72575
MCPH1	0.3155
BMS1P5	-1.4385
SLC26A7	2.46225
HIST1H3J	-0.73075
C9orf3	0.4484
LBH	0.924
MYO1D	-0.27175
PTDSS2	0.30125
NFU1	1.811
DEPDC4	-2.202
WNT7B	-1.4364
GLP2R	0.0403333333333333
SETD4	-0.697
DYNLT3	-0.2419
FKBP11	-2.32933333333333
SESTD1	2.1275
FLII	0.96975
RPS16	-0.3559
CHPF	-1.18
CSNK2A1	-0.634333333333333
SUMO1P1	-0.4275
FKBP6	-0.2815
ZNF214	0.227
TWIST1	3.52683333333333
DDX56	-0.954666666666667
TRAM1L1	1.1454
EPO	-3.09666666666667
MRPS18B	-0.032
ZNF682	-0.911666666666667
RPL14	-0.824166666666667
MAFF	0.55075
LOC51136	0.645375
LY96	-0.2215
DDX20	-1.077
ABTB1	1.91616666666667
ARL5A	0.4162
CCT6A	-1.62575
HEPACAM	2.8555
EHHADH	2.15
RBAK	-0.603
CGB1	1.83825
ITGB5	1.2555
YIPF3	0.10325
FKBP2	-0.09525
NR1D1	2.0791
TMEM110	1.038
NEK2	-5.4075
PRAMEF8	-2.734
C20orf52	-0.6205
PCDHGA3	-0.6605
VWA3B	1.17625
NDUFA5	0.16775
THAP9	-0.4525
FLVCR2	0.129833333333333
AP1S1	-2.4955
SMAD6	0.93575
SAV1	1.352125
SAT1	1.060125
ZNF251	0.19625
ADAMTS7	0.5442
RPP38	-0.512
C1orf211	-2.269
YPEL2	2.5353
RBMS1	1.122
ZNF445	-0.516
NRXN2	0.327666666666667
PGBD4	-0.25225
UGT2B28	-3.09925
WBSCR16	-0.1295
NLRC3	-0.547375
ASTL	0.44825
ST6GALNAC1	-1.40325
ZADH2	0.32825
MLLT4	0.2175
ARL6	0.156166666666667
MEF2C	1.835
CBFA2T3	-0.591
AFF3	0.264857142857143
COG7	0.0453333333333333
MYB	-6.0785
PLXNA3	0.356
XRCC2	-3.12
MMS19	-0.517625
ST8SIA5	-1.416875
CHPT1	0.816166666666667
KIAA1712	-1.098875
OR6X1	0.4345
ACTR3	-0.3595
UGCG	-0.683666666666667
OR4P4	1.064
ZAP70	-3.00325
LPP	1.71875
ZNF485	-1.44525
PTPRCAP	-0.864
IL12RB1	0.50825
ATRX	0.4845
CHST8	-1.550625
C14orf109	-0.03525
ARV1	0.02875
NMB	3.61428571428571
COX5A	-0.192833333333333
EIF6	-0.45325
MPPED2	1.44683333333333
SEMG1	-1.929
CHRDL1	4.4525
TRAF3IP2	0.87475
WNK2	-0.923625
LILRA4	1.146
LAMA2	5.7675
PXT1	-0.1155
RLBP1	-3.79825
CD300C	0.06375
SLTM	0.02675
FLJ10404	-0.0653749999999999
APOBEC3D	-3.42133333333333
RENBP	1.21166666666667
ATXN7L1	0.0875
NID1	1.207
TUBGCP3	-0.6555
ITIH5	4.85822222222222
CCDC110	-0.2275
C8A	-3.0625
MGC87042	1.482
HOXC13	-4.317
TFDP2	0.04275
HCP5	1.915625
POLI	1.1355
UCN	-2.07133333333333
ZNF764	-0.0201666666666666
C8orf45	0.1705
FHL3	-1.5105
SPATA5L1	-0.98925
MMRN2	4.20366666666667
NDST1	1.729
COL20A1	-0.474666666666667
ZNF248	-0.4055
PELP1	-0.5715
MBL2	-3.12683333333333
RNF41	0.99775
C5orf24	0.5965
THOC5	-0.483571428571429
SERINC3	0.71875
RP11-151A6.2	1.23625
CDCP2	0.703
HIST1H2AA	0.19525
C11orf75	0.138
FKBP7	-0.53675
DDOST	-0.853
GPNMB	1.25566666666667
TTF2	-1.95933333333333
KCNT1	0.284333333333333
SLC39A14	-1.093
NGRN	0.5733
GPR137B	0.4625
MECP2	0.091625
PSMA1	-0.2405
C16orf73	-5.28
TMEM60	-0.251666666666667
CSN3	-0.548
NOS1	0.6635
RAB7L1	0.633166666666667
YBX2	1.114
KIAA1166	0.00674999999999999
FUBP3	0.112333333333333
ABCG1	0.2285
ACACA	0.757333333333333
ARL11	-0.2915
ATOH1	0.3135
ODF1	0.369
CREB3L3	-1.98666666666667
TMEM127	1.41071428571429
DSCAML1	1.089
PLN	5.191
LYPLA1	-1.10808333333333
PRDM9	-2.315
SASP	1.06675
PLUNC	-0.0466666666666667
INTU	0.296
HISPPD1	-1.10025
LNPEP	1.61983333333333
YARS2	-0.642166666666667
APCDD1L	-1.698
ZCCHC4	0.006
FBXO22	-0.994833333333333
TTLL13	0.312
ZNF669	-0.895
PTGDR	4.38475
DDX27	-0.99625
KIAA0409	-0.054
GJB6	-1.95475
ASB8	0.8845
PLP2	-0.852666666666667
MEPE	-0.471
OR10J5	0.2315
KRT222P	3.23925
COQ7	0.235
C1orf101	1.50025
RERG	1.0325
CHMP5	0.38475
THAP11	-0.05
ZNF43	-0.676333333333333
ZRANB3	-0.795
KRT13	-1.90425
MRPL19	-0.0595
RBBP9	-0.70375
SPATA17	-0.543875
BXDC5	-0.498833333333333
PAFAH1B1	0.03725
MAGEE1	-0.09475
OSTF1	0.37125
KIAA0323	0.0471666666666667
TXNDC13	-0.294833333333333
CNTN4	1.7475
LCE1B	0.366
UNQ501	0.174
ZNF154	-0.1875
C3orf64	1.53775
SYT5	0.0674
PON1	0.4665
FLJ10357	1.930125
ATP4A	-1.546
GNPDA1	-0.995833333333333
MGAT1	1.47733333333333
C14orf121	-0.06275
SLC35B2	-0.833
MIER3	1.02616666666667
CHEK1	-5.553
ZNF8	-1.12183333333333
TXNDC1	-0.804
CKB	1.2579
RTN3	1.85235714285714
FZD2	-2.0905
PART1	-1.280625
PSMB6	-0.04125
PCDHB8	-0.289
PHC3	0.1247
PPP1R8	-1.21733333333333
NOVA2	2.80666666666667
TNFRSF11B	-3.339875
GOLPH3	0.595
UBLCP1	-0.57125
SUHW3	-1.29075
TTLL1	0.437
OPN4	1.074
OR13G1	0.6745
ZPBP2	0.3672
HSD17B11	0.054625
C9orf50	-0.739
DHDDS	1.93107142857143
CTSW	0.9006
NEFM	-3.18516666666667
MRPL28	-0.64275
SYN1	0.41
PIGV	-0.126
ZIM2	-0.956
APBB1	1.06966666666667
SND1	-0.54775
C1orf123	1.17266666666667
CHD3	-1.3085
BHLHB8	0.48125
RNASE2	-1.54083333333333
BCAP31	1.6945
SLC25A44	0.0883333333333333
CHD6	-1.0055
PIB5PA	-1.09184615384615
SELS	0.63275
LOC541471	-0.6805
FAT2	1.7435
ZNF81	-0.06
OR4C16	0.5065
FLJ10081	-0.1827
LRRC4	1.28825
CS	1.2895
N4BP2	-1.099125
IGFBP7	2.0885
ZNF318	0.220416666666667
NDNL2	0.442375
ZNF609	-0.23475
SIRT4	0.65175
EXOSC10	-0.56625
ECE2	-0.502583333333333
OVGP1	0.0195
GTPBP3	-1.64325
PACS2	1.3758
C19orf36	1.66183333333333
ARL4C	-2.036875
ATG4B	-0.392875
UBQLNL	0.62225
RHOXF2B	-3.6815
PLEKHG2	-0.0635
GALR1	1.9565
AQP4	0.360166666666667
HDAC7A	0.396833333333333
DCUN1D3	2.11575
OR8A1	-0.075
CCRN4L	0.00550000000000002
CBR4	-0.693666666666667
KIFC1	-3.913
SLC7A14	-1.7822
LHX5	3.141
TRPC7	0.3405
LPXN	-1.83175
SERPINA1	-2.943625
RPS13	-0.3681
BPIL3	-0.111
PRKAA1	-0.55275
FADS2	1.0682
ENAH	-0.384
PRO1768	1.1525
APBA2BP	-0.41875
LIPH	-1.95933333333333
C3orf33	0.0105
RCC2	-1.30985714285714
ALDH1A2	-2.2227
RNF103	1.154
AHCY	-1.836125
ALG12	0.538
CCL17	0.05775
ZNF543	0.323333333333333
ESRRG	1.3061
CNGA1	2.5575
RDH5	3.74233333333333
OTX1	-1.9598
PTGFR	0.405333333333333
CDR2	-0.68025
SELE	5.82775
NLGN2	-0.794166666666667
EXOSC9	-1.3305
ZNF566	0.142
KLRC2	-3.866
GPR12	0.876
KIAA0196	0.0695
PDRG1	-1.3705
SSR3	-0.413928571428571
MSI1	-0.411
CST9	-1.248
CC2D1A	-0.166625
PLAGL1	1.24761111111111
ZNF778	-0.06
RNF2	-0.27875
KLF6	2.2765
THBD	3.2325
tcag7.1314	0.82275
NR5A1	-0.301666666666667
ABCD2	7.25875
DNAJC7	-2.322
CLEC4C	1.49
TM2D3	0.48625
CCDC4	-1.5325
PLAC2	-3.5505
DCD	0.56
FAAH	1.278125
POLA1	-1.11616666666667
TM7SF2	2.248625
FLJ39822	-1.1335
FLOT2	0.0225
MAP4K1	-0.778333333333333
SRP68	0.424875
C21orf74	-0.093
ARPC5	-0.432
LOC126075	1.23175
HECW2	1.590125
ZDHHC4	0.36975
ANKRD42	0.9632
PDE9A	0.426666666666667
ABCA8	5.24325
NDUFS2	0.306
UBR5	-0.453625
BTBD16	-2.87025
LOC554174	0.159
ZNF20	0.042
KIAA1843	1.2285
WDR17	-0.540571428571429
C15orf33	-0.184
RNF113A	-0.83075
CAMKK1	-0.6542
CLCN2	-1.29775
ANXA6	2.206
LOC340069	-0.0735
EMID1	-0.595375
DPM3	-0.300666666666667
ELA1	0.614
SLC25A13	-1.4589
KRT24	0.7195
SMPD1	0.530833333333333
TH	0.3555
COL6A2	1.51892857142857
ANKS1B	0.273
GPR126	-2.5195
ZC3H12A	-0.639333333333333
TMEM47	2.7185
C2orf51	-0.133333333333333
C1orf88	1.12433333333333
HSF2BP	-1.59525
AKAP10	0.26375
RPAP3	-1.071
KLHDC8B	2.77575
STOM	2.3201
MUPCDH	-0.204875
C10orf72	1.114625
PLEKHA3	1.16333333333333
TCP11L1	-0.242
CWF19L1	-0.00525
SPEF1	-0.0899230769230769
YSK4	0.622666666666667
ELN	3.3374
SAMD8	1.54416666666667
MPI	-0.519833333333333
MEPCE	-0.2434
ABCC3	-3.248625
NANOGP1	-4.5805
KCNK17	-1.343
HLA-DMB	3.706
RRAGA	1.05375
ANGEL1	-0.72825
RBM32B	0.162
CPN1	-2.85375
MGC52282	0.027
HLA-A	1.28491666666667
OR9G4	0.451
EDNRB	1.19375
SCD	3.90828571428571
C14orf80	-2.20816666666667
BAGE2	-0.547
RABL4	0.5085
RCVRN	1.1135
SHANK1	0.367
NLRP7	-4.432
CD226	0.48025
STAT3	0.5276875
SYNJ2	-3.3136
TPCN2	0.443
WDR36	-0.718666666666667
MBD4	-0.68
ROBO1	0.4804
ST3GAL6	-0.7585
SLAMF8	2.39316666666667
ATN1	0.694333333333333
GPR141	-0.29425
KRT36	2.6025
TPH1	-0.354
DDX52	-0.7915
ZSCAN29	-0.3705
TRPT1	-0.139333333333333
DPEP3	1.12525
DENND4A	-0.4955
TSPAN16	-2.116
PTCHD2	-0.438
LOC145814	0.15125
CAP1	0.292166666666667
EIF5A2	-0.0591
NT5DC3	-1.156625
SEPT9	-1.042
SEZ6L2	-2.633625
EGFLAM	5.12325
VPS11	0.8475
NDUFB5	0.839166666666667
CIDEA	4.53683333333333
IER5L	-1.851
N6AMT1	0.92925
FAM83C	-1.67566666666667
OXR1	1.19625
IRX1	0.946
DGKB	-0.797
GCN5L2	-2.08675
MIR16	0.524
FBXW9	-0.6155
WDR4	-1.87116666666667
PDC	-0.377
VPS33B	-0.299
HEXB	-0.43175
FLJ32214	0.24125
TCEB3	0.14675
CRLF1	-2.9335
ABI3BP	4.15925
C8orf22	-0.483
PYCR1	-2.54475
KIAA1706	3.17425
CDK5R2	1.0355
WAS	0.28
C12orf60	-1.17775
CCBL2	-0.084
MADD	-0.2415
C5orf34	-3.0805
WDR42A	1.0053
KLF12	-0.639875
HSPA1A	1.0885
ITM2C	-1.32866666666667
DAPK2	3.80933333333333
LOC442590	1.8065
SUMF2	1.156
CENPA	-5.07576923076923
TMED5	0.59175
CDH6	0.4367
BRP44	1.532625
THG1L	-1.29075
GABRA2	0.1235
C14orf166	0.1425
MYL1	-2.59866666666667
TNFSF18	-0.1515
PAP2D	-1.79133333333333
PPIB	-0.83175
KLHL4	1.017125
SFN	-2.59466666666667
CCDC127	0.599
FRAP1	-0.04275
GOLGA5	0.81575
SDCCAG1	0.1665
MGC21675	-0.0756666666666667
C10orf95	-2.38575
KIAA1345	0.566
C1orf163	-1.2305
LACE1	0.1635
OR10K2	-0.3075
CENPN	-2.43016
TMED2	0.4195
UGT1A6	-0.851
ANG	0.8605
U2AF1	-1.6185
CASC2	-0.202333333333333
NMT2	3.28383333333333
OSGEPL1	0.185
DFNB31	-1.521
SLC6A20	-0.232125
DKC1	-1.993
FXYD4	-0.99475
WDR64	0.16775
MGC5590	0.3095
CREBZF	-0.954833333333333
DAZ1	-2
PRPSAP1	-0.488
GCHFR	0.934
TTC7A	-0.304
LOC196993	0.753666666666667
UBD	-1.97666666666667
S100A1	1.77775
RPL6	0.0656666666666667
DNAJB6	0.4874
NAGS	-1.1342
C2orf58	-0.037
KERA	0.506333333333333
MT1X	0.4964
UBE2B	1.3778
KEAP1	0.4735
MST1	-2.88875
OMA1	0.191
ABLIM2	1.84175
BCL2L13	0.820666666666667
JAZF1	1.49416666666667
TMEM63B	0.057
S100A8	1.7911
ARFIP2	-0.2215
UROS	0.94025
KHDRBS2	-0.8005
POLQ	-4.346
SOAT1	-1.39225
SPAG4	-2.75975
MRPS30	-1.16516666666667
LOC494141	1.7905
OR2T11	0.5895
ORAOV1	-0.3892
ZNF184	-1.17083333333333
TCEB3B	0.0682
ADAM21	-0.4285
GDPD1	-1.21975
SPINLW1	0.534
PRR14	-0.459833333333333
KCTD9	0.374
NUDT3	-0.26975
KIAA1822	1.0776
HIST1H4K	-0.4185
DFNA5	-1.1785
GABPA	0.15175
C14orf44	0.2995
POLB	-0.981625
PTAR1	-0.1895
SEC31A	0.7794
TRIM58	-2.617
TAS2R14	-0.523
VPS8	0.509375
H1F0	-1.13433333333333
PRKCB1	-3.12366666666667
UGT2A1	-0.0515000000000001
TOR1B	-0.60475
LSS	1.081
C2orf19	0.338
HNRNPC	-0.435071428571428
TMEM100	5.0955
LOC116349	0.7065
OR51M1	0.2665
CCDC142	-0.81975
ISG15	-0.3118125
ZCCHC14	0.30725
CREBL2	1.8765
TGDS	-0.43675
DC2	-1.18675
CACNA2D3	-1.1945
ZNF429	-0.73325
LYPD6	-1.82533333333333
SUCLG1	1.8015
OR51I1	-0.704
MAGEH1	1.79075
PRPF40A	-0.9415
SMR3A	0.648
SPINK2	-2.8625
THAP2	0.35925
NPY5R	5.114875
IRF4	-2.256375
SPESP1	0.2765
OR10S1	1.308
DTD1	-0.86525
TUBE1	-0.03625
DDX19A	-0.1065
PDPN	-2.6225
TMEM34	0.830416666666666
MGAM	0.566
COL3A1	5.67383333333333
GFM2	-0.5737
OR5A2	0.535
PSG9	-1.97875
ARHGEF11	0.759333333333333
IVNS1ABP	-1.3739375
SIGIRR	0.251
DUSP19	-0.347375
DNAJC14	-0.0598
ACSS1	-0.701375
IL1RAPL2	1.6515
C4orf30	-1.021
SEPT4	3.6715
LANCL3	-2.88775
SPAG17	4.3635
PRDX3	0.666375
HNF1A	-1.476
P4HA2	-1.15475
RFWD3	-2.21433333333333
MOV10	-1.0255
DNAJA5	0.722642857142857
LOC729440	0.62625
